grid_id,district_name,edge_cell,grid_emergence_type_v51,emergence_index_v51,suppression_index_v51,is_suppressed_frontier,has_positive_rule,has_primary_positive_rule,pred_is_suppressed_frontier_v61,pred_has_positive_rule_v61,pred_has_primary_positive_rule_v61,pred_suppression_index_v61,positive_rule_count,positive_rule_norm,rule_liminal_exposure_norm,pet_ecology_norm,liminal_host_norm,liminal_potential_norm,rule_liminal_exposure_norm_v51,positive_rule_norm_v51,topology_norm,rule_silence_norm,restrictive_norm,valid_area_km2,boundary_share,road_density_m_per_km2,ped_path_density_m_per_km2,public_space_share,building_coverage_share,building_count_per_km2,primary_rule_count,primary_positive_rule_count,primary_restrictive_rule_count,shopping_mall_host_count,hotel_host_count,restaurant_host_count,residential_property_host_count,park_or_recreation_host_count,primary_source_support_class,public_space_share_raw
SZ500_0012_0048,宝安区,no,low_pet_city_signal,0.0569001916751207,0.0,0,0,0,6.669192796915299e-05,0.00107564296313604,0.0008635645281256826,-0.0007053159723548891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5690019167512074,0.0,0.0,0.25,1.0,7550.896,0.0,0.172087,1.2e-05,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.172087
SZ500_0012_0049,宝安区,no,low_pet_city_signal,0.0572004810556924,0.0,0,0,0,5.417294889719578e-05,0.0010141817947381363,0.000821842100362377,-6.378504165652221e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5720048105569246,0.0,0.0,0.25,1.0,9636.176,3484.348,0.229731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.229731
SZ500_0012_0050,宝安区,no,low_pet_city_signal,0.1342797838565708,0.0,0,0,0,5.014594284294391e-07,0.0007110018279270871,0.0007788467297826218,0.0019314082626144813,0.0,0.0,0.0,0.0,0.0,0.4329283641229203,0.0,0.0,0.5635267831444523,0.0,0.0,0.25,1.0,19823.688,5713.92,0.291559,0.022437,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,0.291559
SZ500_0012_0051,宝安区,no,low_pet_city_signal,0.1483379964043229,0.0,0,0,0,1.1458761955088005e-07,0.0002401341723847127,0.0004402754200509778,0.0007963394023360743,0.0,0.0,0.0,0.0,0.0,0.5174634612637137,0.0,0.0,0.5519457337685447,0.0,0.0,0.25,1.0,44169.048,1766.452,0.008552,0.642412,100.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,no_primary_rule_signal,0.008552
SZ500_0012_0052,宝安区,no,low_pet_city_signal,0.1834450615266681,0.0,0,0,0,2.6587555584953105e-08,0.0004459630907620742,0.0009289473688837523,0.0023880779927632073,0.0,0.0,0.0,0.0,0.0,0.729971478977209,0.0,0.0,0.520501953107705,0.0,0.0,0.25,1.0,14100.736,0.0,0.031584,0.457188,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.031584
SZ500_0012_0053,宝安区,no,low_pet_city_signal,0.0575800046158633,0.0,0,0,0,6.84123921893539e-05,0.0009879655812898628,0.0008714340490302806,-0.0005156934976508765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5758000461586331,0.0,0.0,0.25,1.0,6713.188,0.0,0.173587,0.030291,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.173587
SZ500_0012_0054,宝安区,no,low_pet_city_signal,0.1455362305472903,0.0,0,1,1,6.86037568219244e-16,0.9999976916075902,0.9999937241906058,-0.20787164141768993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758937175788173,1.0,0.0,0.0,0.25,1.0,2216.316,0.0,0.388136,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,positive_rule_supported_by_primary,0.388136
SZ500_0012_0055,宝安区,no,low_pet_city_signal,0.2074114426395068,0.0,0,0,0,2.4413609421872543e-07,0.00399137109675602,0.0005633077276599919,0.0002548541177938568,0.0,0.0,0.0,0.0,0.0,0.4878874923326579,0.4504735861932676,0.0,0.5652539195257096,0.0,0.0,0.25,1.0,381.352,0.0,0.48169,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,no_primary_rule_signal,0.48169
SZ500_0012_0056,宝安区,no,low_pet_city_signal,0.0502871631280433,0.0,0,0,0,4.531073551092656e-05,0.000931909822692434,0.0008226901933949813,-0.0023381324128167597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5028716312804338,0.0,0.0,0.25,1.0,9949.384,0.0,0.247503,0.04616,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.247503
SZ500_0012_0057,宝安区,no,low_pet_city_signal,0.1335919890819599,0.0,0,0,0,1.0000398043684806e-06,0.0005964798037110079,0.0008187744964884858,0.00024917823327735844,0.0,0.0,0.0,0.0,0.0,0.430125975526112,0.0,0.0,0.5616931348725973,0.0,0.0,0.25,1.0,11561.836,377.992,0.010614,0.181208,76.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,no_primary_rule_signal,0.010614
SZ500_0012_0058,宝安区,no,low_pet_city_signal,0.1726814679747054,0.0148880216915048,0,0,0,1.9353511813972666e-07,0.0007022677849572508,0.0008853087793953152,0.01898855310239006,0.0,0.0,0.0,0.0,0.0,0.6465549037605709,0.0,0.0,0.563015852978027,0.0595520867660193,0.0,0.25,1.0,4962.54,3104.596,0.0,0.001394,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,no_primary_rule_signal,0.0
SZ500_0012_0059,宝安区,no,low_pet_city_signal,0.2401981031263724,0.0878354198728424,0,0,0,1.0249213303291494e-06,0.0007604165252012896,0.0008383990730314517,0.09407852368991057,0.0,0.0,0.0,0.1375673151954554,0.0,0.7582371328727145,0.0,0.0,0.6519657095455627,0.1862609012568234,0.0,0.25,1.0,13944.08,2275.02,0.022602,0.006159,8.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,no_primary_rule_signal,0.022602
SZ500_0012_0060,宝安区,no,mixed_or_transitional_zone,0.5733904725936214,0.4948912450350604,0,0,0,0.4087833428471236,0.0008818105867037357,0.0008011829297339381,0.49345354859955426,0.0,0.0,0.0,1.0,0.1428571428571428,0.8839153239328174,0.0,0.0,1.0,0.6252792658545276,0.0,0.25,1.0,14974.508,1922.952,0.058628,0.121728,40.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,no_primary_rule_signal,0.058628
SZ500_0012_0061,宝安区,no,mixed_or_transitional_zone,0.5107965718814614,0.4291497494767576,0,0,0,0.03890262827075698,0.001125083700349642,0.0009463487848798738,0.433625290833111,0.0,0.0,0.0,0.6399197995371301,0.2857142857142857,0.9791782490177462,0.0,0.0,0.8679551461644208,0.6401238098910458,0.0,0.25,1.0,12357.312,0.0,0.058539,0.026886,52.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,no_primary_rule_signal,0.058539
SZ500_0012_0062,宝安区,no,mixed_or_transitional_zone,0.5464014800349409,0.3379735849114496,0,0,0,0.008887274215694928,0.00038746830274486344,0.0007911838155018337,0.32545956287033956,0.0,0.0,0.0,0.4125608362170296,0.7142857142857143,1.0,0.0,0.0,0.7945587446560122,0.0853927647567916,0.0,0.25,1.0,4294.968,0.0,0.904296,0.035322,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,no_primary_rule_signal,0.904296
SZ500_0012_0063,宝安区,no,mixed_or_transitional_zone,0.4949031868312055,0.3176764746578398,0,0,0,0.0009975657228263142,0.0004676593423347762,0.0007540306947134799,0.31025668202358614,0.0,0.0,0.0,0.4973238561489237,0.4285714285714285,1.0,0.0,0.0,0.7279536425236406,0.2110601283955082,0.0,0.25,1.0,11017.008,10112.86,0.478629,0.003764,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,no_primary_rule_signal,0.478629
SZ500_0012_0064,宝安区,no,low_pet_city_signal,0.0542834603358504,0.0,0,0,0,3.865021793067636e-05,0.0010349674165308544,0.0008967255384012865,-0.0006931799991123644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5428346033585048,0.0,0.0,0.25,1.0,488.668,2043.288,0.877629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.877629
SZ500_0012_0065,宝安区,no,low_pet_city_signal,0.171318313425851,0.0,0,0,0,7.768208723237933e-08,0.0004898012654494802,0.0008680358765275134,-0.0010790013876260801,0.0,0.0,0.0,0.0,0.0,0.6734351629769667,0.0,0.0,0.5009998408999699,0.0,0.0,0.25,1.0,2816.708,2362.388,0.287887,1e-05,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,no_primary_rule_signal,0.287887
SZ500_0012_0066,宝安区,no,low_pet_city_signal,0.310260793713242,0.25709938274733,0,0,0,0.0001395563793383812,0.0006038062227117813,0.0008385465979607132,0.26127055304637853,0.0,0.0,0.0,0.3901999761076918,0.0,0.7479619387361585,0.0,0.0,0.6637165143057983,0.5601575596600901,0.0,0.25,1.0,9858.24,773.332,0.002997,0.076454,56.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,no_primary_rule_signal,0.002997
SZ500_0012_0067,宝安区,no,mixed_or_transitional_zone,0.3707581602233842,0.3581912955075793,0,0,0,0.008654094788677824,0.0010678921818256142,0.0008035237485295246,0.3655770743074033,0.0,0.0,0.0,0.612930261086724,0.0,0.6614423247198057,0.0,0.0,0.8007806866953643,0.6972488687262488,0.0,0.25,1.0,15242.356,9174.92,0.000363,0.014918,20.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,no_primary_rule_signal,0.000363
SZ500_0012_0068,宝安区,no,suppressed_emergence_frontier,0.7999999999999999,0.6341733071259974,1,0,0,0.9990764682365407,0.00029255537070913576,0.0007288746054152787,0.6078090095064269,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.2566932285039897,0.0,0.25,1.0,18515.752,8338.908,0.032205,0.154868,156.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,4.0,no_primary_rule_signal,0.032205
SZ500_0012_0069,宝安区,no,suppressed_emergence_frontier,0.6805977434983298,0.7042857142857142,1,0,0,0.9991501143725798,0.0008190440011316392,0.0008020204441691943,0.7024948085493062,0.0,0.0,0.0,1.0,0.5714285714285714,0.9100489338990886,0.0,0.0,0.9964607825363672,1.0,0.0,0.25,1.0,13904.148,6656.968,0.026658,0.206928,204.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,no_primary_rule_signal,0.026658
SZ500_0012_0070,宝安区,no,mixed_or_transitional_zone,0.3713536862325722,0.2979783006512496,0,0,0,0.000539462104879422,0.0006279407561945295,0.0007038257059463439,0.29939958532424715,0.0,0.0,0.0,0.4441506238470846,0.1428571428571428,0.8040373507934849,0.0,0.0,0.6797907412684701,0.5046467397027827,0.0,0.25,1.0,16442.168,3151.96,0.0,0.18753,280.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,no_primary_rule_signal,0.0
SZ500_0012_0071,宝安区,no,low_pet_city_signal,0.2465631956240772,0.1110756237911295,0,0,0,3.789520066754521e-06,0.0004964254643824391,0.0006632604115663844,0.10793649764956482,0.0,0.0,0.0,0.2584292803888222,0.0,0.6270364769027639,0.0,0.0,0.6133643127270951,0.1341873586979316,0.0,0.25,1.0,15379.432,5753.224,0.0,0.13596,100.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,no_primary_rule_signal,0.0
SZ500_0012_0072,宝安区,no,suppressed_emergence_frontier,0.5527333110284598,0.5885714285714285,1,0,0,0.9054140831988259,0.0009654140907150657,0.0006822005986770233,0.5922300089982889,0.0,0.0,0.0,1.0,0.1428571428571428,0.8080744624955389,0.0,0.0,0.9299419349354856,1.0,0.0,0.25,1.0,23793.976,4013.256,0.0,0.07863,60.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,1.0,no_primary_rule_signal,0.0
SZ500_0012_0073,宝安区,no,low_pet_city_signal,0.176463420343589,0.25,0,0,0,5.056853840498531e-05,0.0008243866011652769,0.0008831665110308269,0.2727040587507232,0.0,0.0,0.0,0.0,0.0,0.6776033602995153,0.0,0.0,0.5449481548967627,1.0,0.0,0.25,1.0,12009.544,2950.344,0.173537,0.27272,324.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0,no_primary_rule_signal,0.173537
SZ500_0012_0074,宝安区,no,low_pet_city_signal,0.3374842720513759,0.2000307122241996,0,0,0,1.2152033305575286e-05,0.000630908057162874,0.0007971943338801357,0.20016223418442564,0.0,0.0,0.0,0.3234842658633759,0.1428571428571428,0.8243071165835525,0.0,0.0,0.6424768233887697,0.2576560155750334,0.0,0.25,1.0,10737.46,7914.028,0.748073,0.031785,64.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,no_primary_rule_signal,0.748073
SZ500_0012_0075,宝安区,no,suppressed_emergence_frontier,0.6749286899966724,0.7025774071061134,1,0,0,0.9991711124353123,0.000547094492041733,0.0008798094008016837,0.6990598285773532,0.0,0.0,0.0,0.7371627855918066,0.8571428571428571,1.0,0.0,0.0,0.8280882431668095,1.0,0.0,0.25,1.0,11126.564,0.0,0.0,0.056908,44.0,0.0,0.0,0.0,4.0,8.0,0.0,13.0,1.0,no_primary_rule_signal,0.0
SZ500_0012_0076,宝安区,no,mixed_or_transitional_zone,0.5444147760501754,0.4065082811331745,0,0,0,0.01843725770058328,0.0006757235684970481,0.0007128722141948428,0.4023836402973711,0.0,0.0,0.0,0.7538703049441347,0.2857142857142857,1.0,0.0,0.0,0.8475966209438911,0.4128173300283081,0.0,0.25,1.0,19088.148,303.672,0.077096,0.110655,92.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,no_primary_rule_signal,0.077096
SZ500_0012_0077,宝安区,no,mixed_or_transitional_zone,0.4638865303726837,0.2976068052408631,0,0,0,0.0004521167437496989,0.0005278609748504344,0.0008699323071270291,0.29250107578624834,0.0,0.0,0.0,0.508610354506608,0.2857142857142857,1.0,0.0,0.0,0.7290420253940486,0.2715233669840947,0.0,0.25,1.0,5132.768,923.296,0.116776,0.041277,32.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,no_primary_rule_signal,0.116776
SZ500_0012_0078,宝安区,no,mixed_or_transitional_zone,0.3549587440775243,0.2928434425698309,0,0,0,0.0004443138714637723,0.0005873621080737451,0.0008431824096393383,0.29633210583384384,0.0,0.0,0.0,0.3813149718637411,0.1428571428571428,0.833227047416411,0.0,0.0,0.6392396913500866,0.5595100897571204,0.0,0.25,1.0,3567.8,838.608,0.026169,0.185123,148.0,0.0,0.0,0.0,1.0,3.0,0.0,8.0,0.0,no_primary_rule_signal,0.026169
SZ500_0012_0079,宝安区,no,low_pet_city_signal,0.1455922950536873,0.0,0,0,0,2.338825550112444e-07,0.0005718973021353377,0.00078900096145951,-0.002112590778091214,0.0,0.0,0.0,0.0,0.0,0.512994091400147,0.0,0.0,0.5325335860166093,0.0,0.0,0.25,1.0,14884.496,569.252,0.153955,0.17908,96.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,no_primary_rule_signal,0.153955
SZ500_0012_0080,宝安区,no,low_pet_city_signal,0.1483073727917075,0.0,0,0,0,4.5032890978286644e-07,0.00047721514870691214,0.0008407574910008141,-0.002352574117495135,0.0,0.0,0.0,0.0,0.0,0.5148334306349023,0.0,0.0,0.5563735527742512,0.0,0.0,0.25,1.0,11370.616,181.056,0.0,0.029465,24.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,no_primary_rule_signal,0.0
SZ500_0012_0081,宝安区,no,low_pet_city_signal,0.207136320572785,0.1205902881107143,0,0,0,5.992911796517876e-06,0.0004897165318769384,0.0008445896166207736,0.12238135741936963,0.0,0.0,0.0,0.147032083627235,0.0,0.5888978766263216,0.0,0.0,0.5996571936442137,0.3059226520901752,0.0,0.25,1.0,6106.328,650.172,0.0,0.127524,100.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,no_primary_rule_signal,0.0
SZ500_0012_0082,宝安区,no,low_pet_city_signal,0.1473239069359423,0.0148880216915048,0,0,0,4.65451778808183e-07,0.000554045911234995,0.0008237685590681512,0.01607650382325529,0.0,0.0,0.0,0.0,0.0,0.5056295988896797,0.0,0.0,0.563105791358,0.0595520867660193,0.0,0.25,1.0,6242.704,154.108,0.119328,0.195735,168.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,no_primary_rule_signal,0.119328
SZ500_0012_0083,宝安区,no,low_pet_city_signal,0.1319739299344657,0.0,0,0,0,4.7211621310055376e-07,0.00048517294569360754,0.000774568842153272,-0.0005424921783810654,0.0,0.0,0.0,0.0,0.0,0.4315819510948409,0.0,0.0,0.5428917873739438,0.0,0.0,0.25,1.0,16555.264,0.0,0.057671,0.21901,216.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,no_primary_rule_signal,0.057671
SZ500_0012_0084,宝安区,no,low_pet_city_signal,0.1735426302238822,0.0446640650745145,0,0,0,6.237721357535575e-07,0.0006719909610664579,0.000866034224252195,0.049248524451295426,0.0,0.0,0.0,0.0,0.0,0.6282183222584565,0.0,0.0,0.6046333221736008,0.178656260298058,0.0,0.25,1.0,18181.68,0.0,0.002564,0.060669,76.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,no_primary_rule_signal,0.002564
SZ500_0012_0085,宝安区,no,low_pet_city_signal,0.1821768995879044,0.0,0,0,0,4.86851799152618e-07,0.0006108712319508433,0.0009422910444177463,0.0023334530903025424,0.0,0.0,0.0,0.0,0.0,0.6106202448819039,0.0,0.0,0.7226525550916169,0.0,0.0,0.25,1.0,1038.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,no_primary_rule_signal,0.0
SZ500_0012_0086,宝安区,no,low_pet_city_signal,0.1192360881453921,0.0,0,0,0,4.1130082962131876e-07,0.00026225683794711837,0.0002587421729617992,0.005373116456315427,0.0,0.0,0.0,0.0,0.0,0.4352105595983629,0.0,0.0,0.4089818741768679,0.0,0.0,0.149645389,0.598582,15874.561962,680.44863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,0.0
SZ500_0012_0087,宝安区,yes,low_pet_city_signal,0.0929855561477707,0.0,0,0,0,2.8381055285607857e-05,0.0011191847974691444,0.001470941517304984,0.0017631125316929785,0.0,0.0,0.0,0.0,0.0,0.4280252713941122,0.0,0.0,0.1594100729683051,0.0,0.0,0.0533988669999999,0.213595,0.0,0.0,0.0,0.239791,187.269891,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,no_primary_rule_signal,0.0
SZ500_0012_0088,宝安区,yes,low_pet_city_signal,0.064996186915164,0.0,0,0,0,7.932901632368145e-06,0.0009302723909530123,0.000954949183058517,0.001090048479778255,0.0,0.0,0.0,0.0,0.0,0.3610899273064671,0.0,0.0,0.0,0.0,0.0,0.0231497809999999,0.092599,6037.594913,0.0,0.0,0.111664,215.984765,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,no_primary_rule_signal,0.0
SZ500_0013_0001,南山区,yes,low_pet_city_signal,0.0,0.0,0,0,0,0.00015836498763657441,0.0038542938162601853,0.0038401834208096537,-0.006839755859526175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122609048,0.490436,0.0,0.0,0.022565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.022565
SZ500_0013_0002,南山区,no,low_pet_city_signal,0.093775264943779,0.0,0,0,0,8.684951734081225e-05,0.001971071884553893,0.0013818077875356204,0.01175066083927237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9377526494377906,0.0,0.0,0.25,1.0,2137.92,0.0,0.971878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.971878
SZ500_0013_0003,南山区,no,low_pet_city_signal,0.0820395740545414,0.0,0,0,0,0.00010864123663426167,0.001689461229481029,0.0013190824179825837,0.008526329084315318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8203957405454144,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,1.0
SZ500_0013_0004,南山区,no,low_pet_city_signal,0.0833626629443591,0.0,0,0,0,0.00011974793242648115,0.0017687441633934267,0.0013716268032988213,0.008864553102178332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8336266294435909,0.0,0.0,0.25,1.0,202.312,0.0,0.969248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.969248
SZ500_0013_0005,南山区,no,low_pet_city_signal,0.097290964472104,0.0,0,0,0,0.00045800793797719355,0.0018416817650682607,0.0010811057220493972,0.014741038765675313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9729096447210406,0.0,0.0,0.2252962969999999,0.901185,2652.37382,0.0,0.823023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.823023
SZ500_0013_0006,南山区,yes,low_pet_city_signal,0.0,0.0,0,0,0,0.00038741423966116595,0.0015795883783725885,0.001127762218057451,0.0029821281513844333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009606631,0.038427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.0
SZ500_0013_0042,宝安区,yes,low_pet_city_signal,0.0,0.0,0,0,0,0.0008866471318328912,0.001991980377335762,0.001760195731680401,-0.0044655612456449695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074109564,0.296438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.0
SZ500_0013_0043,宝安区,no,low_pet_city_signal,0.0411537550760762,0.0,0,0,0,5.530316548635973e-05,0.0007596879334209859,0.0008155619758689379,-0.0051224453664290015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4115375507607628,0.0,0.0,0.2475822999999999,0.990329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.0
SZ500_0013_0044,宝安区,no,low_pet_city_signal,0.0732885490994652,0.0,0,0,0,6.383129655797519e-05,0.001353642808728785,0.0009698887474053492,0.0034319313459276884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7328854909946521,0.0,0.0,0.25,1.0,214.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.0
SZ500_0013_0045,宝安区,no,low_pet_city_signal,0.0642625783058881,0.0,0,0,0,3.19212113546737e-05,0.0011187953926497913,0.0007997635770028413,0.001346553373072032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6426257830588812,0.0,0.0,0.25,1.0,16236.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.0
SZ500_0013_0046,宝安区,no,low_pet_city_signal,0.0587518457436971,0.0,0,0,0,3.79141699533956e-05,0.00089044199059908,0.0006421141571142252,0.0003007592595741654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5875184574369715,0.0,0.0,0.25,1.0,35733.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.0
SZ500_0013_0047,宝安区,no,low_pet_city_signal,0.0554402441992648,0.0,0,0,0,7.240716749828162e-05,0.0010660695482739805,0.0008421761546030565,-0.0010520868838977682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5544024419926481,0.0,0.0,0.25,1.0,9715.908,1188.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.0
SZ500_0013_0048,宝安区,no,low_pet_city_signal,0.1326295964936326,0.0,0,0,0,4.288804089310451e-07,0.0006451456493099716,0.0007032821158853628,0.0019988262739056573,0.0,0.0,0.0,0.0,0.0,0.4325001416296358,0.0,0.0,0.547795710002982,0.0,0.0,0.25,1.0,31503.992,9198.048,0.026153,0.039015,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,0.026153
SZ500_0013_0049,宝安区,no,low_pet_city_signal,0.1146961115332462,0.059945742068566,0,0,0,0.00016926218619695864,0.00097131361938866,0.0007385549621046338,0.05705161124964933,0.0,0.0,0.0,0.1908170736323246,0.0,0.0,0.0,0.0,0.6126733091619536,0.0108024799154748,0.0,0.25,1.0,14255.024,8065.012,0.385531,0.053383,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.385531
SZ500_0013_0050,宝安区,no,low_pet_city_signal,0.2355623183888073,0.183951859321486,0,0,0,0.029239896929557925,0.0008771912157519472,0.000712724131889015,0.17429390001262285,0.0,0.0,0.0,0.5804013663736485,0.0,0.0,0.0,0.0,0.7304993580418576,0.0393257976375658,0.0,0.25,1.0,16546.272,6318.648,0.125774,0.255892,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.125774
SZ500_0013_0051,宝安区,no,low_pet_city_signal,0.1323442178380498,0.0,0,0,0,7.542655984164932e-07,0.00058913193578372,0.0006802892921619238,0.0012881958508180885,0.0,0.0,0.0,0.0,0.0,0.431457990095058,0.0,0.0,0.5468177962093944,0.0,0.0,0.25,1.0,28226.828,4014.636,0.084554,0.075682,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,0.084554
SZ500_0013_0052,宝安区,no,low_pet_city_signal,0.1278079658397769,0.0,0,0,0,7.585512309298745e-07,0.0007117964106786019,0.00086883047161413,-0.0007282489217948912,0.0,0.0,0.0,0.0,0.0,0.4289098905060571,0.0,0.0,0.5060418554868666,0.0,0.0,0.25,1.0,6051.164,16.36,0.362518,0.006118,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no_primary_rule_signal,0.362518
SZ500_0013_0053,宝安区,no,low_pet_city_signal,0.0556574126696498,0.0,0,0,0,3.310365642755375e-05,0.001053203374307877,0.0009016748110955557,-0.0009139207355038648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5565741266964981,0.0,0.0,0.25,1.0,453.176,0.0,0.514464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.514464
SZ500_0013_0054,宝安区,no,low_pet_city_signal,0.0546451923809611,0.0,0,0,0,3.0282716422239295e-05,0.0010152582560746513,0.000858804306896269,-0.0011980157646609563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5464519238096114,0.0,0.0,0.25,1.0,7246.232,0.0,0.312011,0.007314,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no_primary_rule_signal,0.312011
