grid_id,district_name,centroid_lon,centroid_lat,valid_area_km2,boundary_share,edge_cell,parent_grid_id_500m,grid_emergence_type_v51,emergence_index_v51,suppression_index_v51,readiness_deficit_index_v51,pet_service_count_2025,host_candidates,positive_rule_present,pop2025_1km_centroid_value,pop2025_100m_centroid_value,frontier_v51,emergent_core_v51
SZ500_0039_0061,宝安区,113.9412493,22.66791105,0.25,1.0,no,,low_pet_city_signal,0.1868450182941813,0.0,0.0,0.0,5.0,0,4646.896484375,28.313812255859375,0,0
SZ500_0039_0062,宝安区,113.94134556,22.67242198,0.25,1.0,no,,low_pet_city_signal,0.171424451289455,0.0,0.0,0.0,4.0,0,4646.896484375,22.61670684814453,0,0
SZ500_0039_0063,宝安区,113.94144185,22.67693291,0.25,1.0,no,,low_pet_city_signal,0.1941760665633123,0.0595520867660193,0.0,0.0,5.0,0,22960.279296875,225.347900390625,0,0
SZ500_0039_0064,宝安区,113.94153815,22.68144384,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.8200000000000001,0.0200000000000001,3.0,48.0,0,22960.279296875,237.44337463378906,1,0
SZ500_0039_0065,宝安区,113.94163449,22.68595476,0.25,1.0,no,,mixed_or_transitional_zone,0.4040273016936075,0.4319162223469442,0.0278889206533367,0.0,24.0,0,17333.21875,215.68519592285156,0,0
SZ500_0039_0066,宝安区,113.94173085,22.69046568,0.25,1.0,no,,low_pet_city_signal,0.1464075121175803,0.0,0.0,0.0,4.0,0,14274.4765625,0.0,0,0
SZ500_0039_0067,宝安区,113.94182723,22.6949766,0.25,1.0,no,,low_pet_city_signal,0.1282543917221688,0.0,0.0,0.0,1.0,0,1344.67822265625,24.169103622436523,0,0
SZ500_0039_0068,宝安区,113.94192363,22.69948751,0.25,1.0,no,,low_pet_city_signal,0.131421134531338,0.0,0.0,0.0,1.0,0,1344.67822265625,11.609040260314941,0,0
SZ500_0039_0069,宝安区,113.94202007,22.70399842,0.25,1.0,no,,low_pet_city_signal,0.054640822575786,0.0,0.0,0.0,0.0,0,170.91775512695312,,0,0
SZ500_0039_0070,宝安区,113.94211652,22.70850933,0.25,1.0,no,,low_pet_city_signal,0.0547984344593941,0.0,0.0,0.0,0.0,0,103.42424774169922,,0,0
SZ500_0039_0071,光明区,113.942213,22.71302023,0.25,1.0,no,,low_pet_city_signal,0.05476814033795,0.0,0.0,0.0,0.0,0,103.42424774169922,,0,0
SZ500_0039_0072,光明区,113.94230951,22.71753113,0.25,1.0,no,,low_pet_city_signal,0.0546218066637534,0.0,0.0,0.0,0.0,0,286.0906982421875,8.357625007629395,0,0
SZ500_0039_0073,光明区,113.94240604,22.72204203,0.25,1.0,no,,low_pet_city_signal,0.1321167936023255,0.0,0.0,0.0,1.0,0,286.0906982421875,9.424704551696777,0,0
SZ500_0039_0074,光明区,113.94250259,22.72655293,0.25,1.0,no,,low_pet_city_signal,0.1896951686361316,0.0,0.0,0.0,1.0,0,1646.3905029296875,3.064218044281006,0,0
SZ500_0039_0075,光明区,113.94259917,22.73106382,0.25,1.0,no,,low_pet_city_signal,0.1771833002417829,0.0,0.0,0.0,3.0,0,1646.3905029296875,21.978164672851562,0,0
SZ500_0039_0076,光明区,113.94269577,22.73557471,0.25,1.0,no,,low_pet_city_signal,0.1295318735647845,0.0,0.0,0.0,4.0,0,3554.489013671875,49.0385627746582,0,0
SZ500_0039_0077,光明区,113.9427924,22.7400856,0.25,1.0,no,,low_pet_city_signal,0.1467209368187785,0.0297760433830096,0.0,0.0,14.0,0,3554.489013671875,126.75402069091797,0,0
SZ500_0039_0078,光明区,113.94288905,22.74459648,0.25,1.0,no,,mixed_or_transitional_zone,0.3624392190260889,0.2191978084141276,0.0,0.0,8.0,0,2863.614013671875,11.64527702331543,0,0
SZ500_0039_0079,光明区,113.94298573,22.74910736,0.25,1.0,no,,low_pet_city_signal,0.185647456584718,0.0,0.0,0.0,3.0,0,2863.614013671875,14.722386360168457,0,0
SZ500_0039_0080,光明区,113.94308243,22.75361824,0.25,1.0,no,,low_pet_city_signal,0.0648977166466507,0.0,0.0,0.0,0.0,0,7735.37158203125,50.02943420410156,0,0
SZ500_0039_0081,光明区,113.94317915,22.75812912,0.25,1.0,no,,low_pet_city_signal,0.1692580585342807,0.0744401084575241,0.0,0.0,9.0,0,7735.37158203125,165.10047912597656,0,0
SZ500_0039_0082,光明区,113.9432759,22.76263999,0.25,1.0,no,,low_pet_city_signal,0.2700762853504233,0.2895324828119366,0.0194561974615133,0.0,13.0,0,12628.265625,176.42271423339844,0,0
SZ500_0039_0083,光明区,113.94337268,22.76715086,0.25,1.0,no,,mixed_or_transitional_zone,0.3748514867514418,0.3146828603139945,0.0,1.0,8.0,0,5082.49169921875,82.13664245605469,0,0
SZ500_0039_0084,光明区,113.94346947,22.77166173,0.25,1.0,no,,low_pet_city_signal,0.2208945936865394,0.1346757506082687,0.0,0.0,5.0,0,5082.49169921875,90.18446350097656,0,0
SZ500_0039_0085,光明区,113.9435663,22.77617259,0.25,1.0,no,,low_pet_city_signal,0.1311842424546378,0.0,0.0,0.0,1.0,0,4129.59375,116.46744537353516,0,0
SZ500_0039_0086,光明区,113.94366314,22.78068345,0.25,1.0,no,,low_pet_city_signal,0.0537795773174893,0.0,0.0,0.0,0.0,0,4129.59375,68.66719055175781,0,0
SZ500_0039_0087,光明区,113.94376002,22.78519431,0.25,1.0,no,,low_pet_city_signal,0.1786053084525878,0.0,0.0,0.0,3.0,0,3255.28173828125,43.370304107666016,0,0
SZ500_0039_0088,光明区,113.94385691,22.78970516,0.25,1.0,no,,low_pet_city_signal,0.147910604599746,0.0,0.0,0.0,13.0,0,3255.28173828125,119.5953369140625,0,0
SZ500_0039_0089,光明区,113.94395384,22.79421601,0.25,1.0,no,,low_pet_city_signal,0.1479960687097139,0.0,0.0,0.0,18.0,0,12424.85546875,181.33900451660156,0,0
SZ500_0039_0090,光明区,113.94405078,22.79872686,0.25,1.0,no,,low_pet_city_signal,0.1903607415591859,0.0,0.0,0.0,3.0,0,12424.85546875,107.31954956054688,0,0
SZ500_0039_0091,光明区,113.94414775,22.80323771,0.25,1.0,no,,low_pet_city_signal,0.0549684325774357,0.0,0.0,0.0,0.0,0,1304.4827880859375,17.130027770996094,0,0
SZ500_0039_0092,光明区,113.94424475,22.80774855,0.25,1.0,no,,low_pet_city_signal,0.0558925915550972,0.0,0.0,0.0,0.0,0,1304.4827880859375,2.512747049331665,0,0
SZ500_0039_0093,光明区,113.94434177,22.81225939,0.25,1.0,no,,low_pet_city_signal,0.0585456224678252,0.0,0.0,0.0,0.0,0,383.5083312988281,2.6498019695281982,0,0
SZ500_0039_0094,光明区,113.94443881,22.81677023,0.25,1.0,no,,low_pet_city_signal,0.1440925366518166,0.0,0.0,0.0,3.0,0,1213.4805908203125,1.2462149858474731,0,0
SZ500_0039_0095,光明区,113.94453588,22.82128106,0.25,1.0,no,,low_pet_city_signal,0.0757366630736106,0.0,0.0,0.0,0.0,0,1213.4805908203125,11.753829002380371,0,0
SZ500_0039_0096,光明区,113.94463297,22.8257919,0.233695234,0.934781,no,,low_pet_city_signal,0.1273539074900239,0.0,0.0,0.0,1.0,0,180.1744384765625,6.93354606628418,0,0
SZ500_0039_0097,光明区,113.94473009,22.83030272,0.008202362,0.032809,yes,,low_pet_city_signal,0.0,0.0,0.0,0.0,0.0,0,180.1744384765625,0.7902380228042603,0,0
SZ500_0040_0017,南山区,113.94189171,22.46933867,0.000294162,0.001177,yes,,low_pet_city_signal,0.0,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0040_0018,南山区,113.94198705,22.47384971,0.1504707,0.601883,no,,low_pet_city_signal,0.0534061906949377,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0040_0019,南山区,113.94208242,22.47836074,0.25,1.0,no,,low_pet_city_signal,0.0832806246496452,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0040_0020,南山区,113.94217782,22.48287178,0.25,1.0,no,,low_pet_city_signal,0.0703587710704979,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0040_0021,南山区,113.94227323,22.48738281,0.25,1.0,no,,low_pet_city_signal,0.1992610768693806,0.0,0.0,0.0,4.0,0,281.5203552246094,,0,0
SZ500_0040_0022,南山区,113.94236868,22.49189384,0.25,1.0,no,,low_pet_city_signal,0.0557708707729508,0.0,0.0,0.0,0.0,0,1362.10693359375,72.88025665283203,0,0
SZ500_0040_0023,南山区,113.94246414,22.49640486,0.25,1.0,no,,low_pet_city_signal,0.0523637274021376,0.0,0.0,0.0,0.0,0,1362.10693359375,21.721134185791016,0,0
SZ500_0040_0024,南山区,113.94255963,22.50091588,0.25,1.0,no,,low_pet_city_signal,0.1347329986873021,0.0,0.0,0.0,1.0,0,1875.3375244140625,25.42058563232422,0,0
SZ500_0040_0025,南山区,113.94265515,22.5054269,0.25,1.0,no,,low_pet_city_signal,0.1390865197819201,0.0,0.0,0.0,7.0,0,1875.3375244140625,26.20039176940918,0,0
SZ500_0040_0026,南山区,113.94275069,22.50993792,0.25,1.0,no,,low_pet_city_signal,0.1879645041785484,0.0,0.0,0.0,2.0,0,198.93603515625,6.028132915496826,0,0
SZ500_0040_0027,南山区,113.94284625,22.51444893,0.25,1.0,no,,low_pet_city_signal,0.0566429944956344,0.0,0.0,0.0,0.0,0,198.93603515625,,0,0
SZ500_0040_0028,南山区,113.94294184,22.51895994,0.25,1.0,no,,mixed_or_transitional_zone,0.6475462853054446,0.4194205496540914,0.0,1.0,33.0,0,2265.306396484375,89.2024917602539,0,0
SZ500_0040_0029,南山区,113.94303746,22.52347095,0.25,1.0,no,,low_pet_city_signal,0.1669706047624961,0.0148880216915048,0.0,0.0,5.0,0,2265.306396484375,53.85139083862305,0,0
SZ500_0040_0030,南山区,113.94313309,22.52798196,0.25,1.0,no,,low_pet_city_signal,0.3198064197066907,0.1720596335086791,0.0,1.0,12.0,0,15262.271484375,238.7173614501953,0,0
SZ500_0040_0031,南山区,113.94322875,22.53249296,0.25,1.0,no,,low_pet_city_signal,0.1324976658028213,0.0595520867660193,0.0,0.0,18.0,0,15262.271484375,148.86146545410156,0,0
SZ500_0040_0032,南山区,113.94332444,22.53700396,0.25,1.0,no,,low_pet_city_signal,0.1377785029508063,0.0,0.0,0.0,32.0,0,12632.150390625,97.33137512207031,0,0
SZ500_0040_0033,南山区,113.94342015,22.54151495,0.25,1.0,no,,low_pet_city_signal,0.2784688144903994,0.0962351739516111,0.0,0.0,12.0,0,12632.150390625,147.7828369140625,0,0
SZ500_0040_0034,南山区,113.94351588,22.54602595,0.25,1.0,no,,suppressed_emergence_frontier,0.8454162453437482,0.6015849156244484,0.0,3.0,62.0,0,18223.73828125,153.4851531982422,1,0
SZ500_0040_0035,南山区,113.94361164,22.55053694,0.25,1.0,no,,low_pet_city_signal,0.2898769968966153,0.0385714285714285,0.0,0.0,22.0,0,17970.28125,243.8792724609375,0,0
SZ500_0040_0036,南山区,113.94370743,22.55504792,0.25,1.0,no,,low_pet_city_signal,0.2923536688215418,0.1049988659277849,0.0,0.0,18.0,0,17970.28125,79.14247131347656,0,0
SZ500_0040_0037,南山区,113.94380323,22.55955891,0.25,1.0,no,,emergent_capability_core,0.8001835704162854,0.1315592538597619,0.0,1.0,46.0,1,19558.58984375,217.42941284179688,0,1
SZ500_0040_0038,南山区,113.94389907,22.56406989,0.25,1.0,no,,low_pet_city_signal,0.2649089957926143,0.0,0.0,0.0,29.0,0,19558.58984375,286.2315673828125,0,0
SZ500_0040_0039,南山区,113.94399492,22.56858087,0.25,1.0,no,,suppressed_emergence_frontier,0.715713734339658,0.6164665012630762,0.0,2.0,12.0,0,18102.53515625,193.34898376464844,1,0
SZ500_0040_0040,南山区,113.9440908,22.57309184,0.25,1.0,no,,suppressed_emergence_frontier,0.7598782205002015,0.7422695419764895,0.0,1.0,18.0,0,18102.53515625,167.01524353027344,1,0
SZ500_0040_0041,南山区,113.94418671,22.57760282,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.6671546010224365,0.0,6.0,24.0,0,19900.490234375,268.021728515625,1,0
SZ500_0040_0042,南山区,113.94428264,22.58211379,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.6670718254086996,0.0,2.0,16.0,0,19900.490234375,37.25135803222656,1,0
SZ500_0040_0043,南山区,113.94437859,22.58662475,0.25,1.0,no,,suppressed_emergence_frontier,0.7999999999999999,0.6787569345519093,0.0,4.0,72.0,0,19302.021484375,285.15631103515625,1,0
SZ500_0040_0044,南山区,113.94447457,22.59113572,0.25,1.0,no,,mixed_or_transitional_zone,0.5307460019024414,0.5650910174955173,0.0343450155930759,3.0,38.0,0,19302.021484375,156.69451904296875,0,0
SZ500_0040_0045,南山区,113.94457058,22.59564668,0.25,1.0,no,,low_pet_city_signal,0.1240954312075473,0.0,0.0,0.0,1.0,0,2567.81884765625,11.440730094909668,0,0
SZ500_0040_0046,南山区,113.9446666,22.60015764,0.25,1.0,no,,low_pet_city_signal,0.0473253121864497,0.0,0.0,0.0,0.0,0,37.12257766723633,,0,0
SZ500_0040_0047,南山区,113.94476266,22.60466859,0.25,1.0,no,,low_pet_city_signal,0.0505454001069041,0.0,0.0,0.0,0.0,0,37.12257766723633,,0,0
SZ500_0040_0048,南山区,113.94485873,22.60917954,0.25,1.0,no,,low_pet_city_signal,0.0528785910233605,0.0,0.0,0.0,0.0,0,19.948389053344727,,0,0
SZ500_0040_0049,南山区,113.94495483,22.61369049,0.25,1.0,no,,low_pet_city_signal,0.0549153539664967,0.0,0.0,0.0,0.0,0,19.948389053344727,,0,0
SZ500_0040_0050,南山区,113.94505096,22.61820144,0.25,1.0,no,,low_pet_city_signal,0.0549412178219942,0.0,0.0,0.0,0.0,0,144.60105895996094,,0,0
SZ500_0040_0051,南山区,113.94514711,22.62271238,0.25,1.0,no,,low_pet_city_signal,0.0541886013604457,0.0,0.0,0.0,0.0,0,144.60105895996094,1.6952170133590698,0,0
SZ500_0040_0052,南山区,113.94524328,22.62722332,0.25,1.0,no,,low_pet_city_signal,0.0528792058745688,0.0,0.0,0.0,0.0,0,209.3042755126953,3.275177001953125,0,0
SZ500_0040_0053,南山区,113.94533948,22.63173426,0.25,1.0,no,,low_pet_city_signal,0.0533356299774231,0.0,0.0,0.0,0.0,0,209.3042755126953,,0,0
SZ500_0040_0054,南山区,113.9454357,22.6362452,0.25,1.0,no,,low_pet_city_signal,0.1891560393466167,0.0,0.0,0.0,11.0,0,8693.9814453125,185.47727966308594,0,0
SZ500_0040_0055,南山区,113.94553195,22.64075613,0.25,1.0,no,,low_pet_city_signal,0.131992988641125,0.0,0.0,0.0,4.0,0,8693.9814453125,32.23907470703125,0,0
SZ500_0040_0056,南山区,113.94562822,22.64526706,0.25,1.0,no,,low_pet_city_signal,0.0545162270742343,0.0,0.0,0.0,0.0,0,201.53990173339844,2.6867880821228027,0,0
SZ500_0040_0057,南山区,113.94572452,22.64977798,0.25,1.0,no,,low_pet_city_signal,0.0547080795109208,0.0,0.0,0.0,0.0,0,201.53990173339844,,0,0
SZ500_0040_0058,宝安区,113.94582084,22.65428891,0.25,1.0,no,,low_pet_city_signal,0.0547606022732747,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0040_0059,宝安区,113.94591718,22.65879983,0.25,1.0,no,,low_pet_city_signal,0.0546089814796494,0.0,0.0,0.0,0.0,0,20.241695404052734,,0,0
SZ500_0040_0060,宝安区,113.94601355,22.66331074,0.25,1.0,no,,low_pet_city_signal,0.1893584684995422,0.0,0.0,0.0,4.0,0,20.241695404052734,,0,0
SZ500_0040_0061,宝安区,113.94610995,22.66782166,0.25,1.0,no,,low_pet_city_signal,0.1873489630794828,0.0,0.0,0.0,3.0,0,1173.5208740234375,1.525886058807373,0,0
SZ500_0040_0062,宝安区,113.94620637,22.67233257,0.25,1.0,no,,low_pet_city_signal,0.049584476391031,0.0,0.0,0.0,0.0,0,1173.5208740234375,0.03516000136733055,0,0
SZ500_0040_0063,宝安区,113.94630281,22.67684348,0.25,1.0,no,,low_pet_city_signal,0.1498648073172342,0.0148880216915048,0.0,0.0,1.0,0,11814.419921875,9.534660339355469,0,0
SZ500_0040_0064,宝安区,113.94639928,22.68135438,0.25,1.0,no,,low_pet_city_signal,0.2509368742169368,0.3231251707668268,0.07218829654989,0.0,23.0,0,11814.419921875,235.21954345703125,0,0
SZ500_0040_0065,宝安区,113.94649577,22.68586528,0.25,1.0,no,,low_pet_city_signal,0.1687154912698873,0.2084323036810677,0.0397168124111803,0.0,20.0,0,14274.4765625,157.56700134277344,0,0
SZ500_0040_0066,宝安区,113.94659229,22.69037618,0.25,1.0,no,,low_pet_city_signal,0.1285926297995429,0.0,0.0,0.0,5.0,0,14274.4765625,26.302473068237305,0,0
SZ500_0040_0067,宝安区,113.94668883,22.69488708,0.25,1.0,no,,low_pet_city_signal,0.0524172824040486,0.0,0.0,0.0,0.0,0,1344.67822265625,0.0,0,0
SZ500_0040_0068,宝安区,113.94678539,22.69939797,0.25,1.0,no,,low_pet_city_signal,0.0540289470658761,0.0,0.0,0.0,0.0,0,1344.67822265625,,0,0
SZ500_0040_0069,宝安区,113.94688198,22.70390887,0.25,1.0,no,,low_pet_city_signal,0.0546181038892911,0.0,0.0,0.0,0.0,0,170.91775512695312,,0,0
SZ500_0040_0070,宝安区,113.9469786,22.70841975,0.25,1.0,no,,low_pet_city_signal,0.054758665616415,0.0,0.0,0.0,0.0,0,103.42424774169922,,0,0
SZ500_0040_0071,光明区,113.94707524,22.71293064,0.25,1.0,no,,low_pet_city_signal,0.0547786440163765,0.0,0.0,0.0,0.0,0,103.42424774169922,,0,0
SZ500_0040_0072,光明区,113.9471719,22.71744152,0.25,1.0,no,,low_pet_city_signal,0.0547364605333439,0.0,0.0,0.0,0.0,0,286.0906982421875,,0,0
SZ500_0040_0073,光明区,113.94726859,22.7219524,0.25,1.0,no,,low_pet_city_signal,0.0546045487654283,0.0,0.0,0.0,0.0,0,286.0906982421875,5.288649082183838,0,0
SZ500_0040_0074,光明区,113.9473653,22.72646328,0.25,1.0,no,,low_pet_city_signal,0.0543096885484964,0.0,0.0,0.0,0.0,0,1646.3905029296875,2.25675892829895,0,0
SZ500_0040_0075,光明区,113.94746204,22.73097415,0.25,1.0,no,,low_pet_city_signal,0.131478611161196,0.0,0.0,0.0,2.0,0,1646.3905029296875,23.318925857543945,0,0
SZ500_0040_0076,光明区,113.9475588,22.73548502,0.25,1.0,no,,low_pet_city_signal,0.1321411558941383,0.0,0.0,0.0,1.0,0,3554.489013671875,12.570062637329102,0,0
SZ500_0040_0077,光明区,113.94765559,22.73999589,0.25,1.0,no,,low_pet_city_signal,0.1322670918146052,0.0,0.0,0.0,2.0,0,3554.489013671875,71.07019805908203,0,0
SZ500_0040_0078,光明区,113.9477524,22.74450675,0.25,1.0,no,,low_pet_city_signal,0.1451126369608911,0.0,0.0,0.0,6.0,0,2863.614013671875,6.529778003692627,0,0
SZ500_0040_0079,光明区,113.94784923,22.74901761,0.25,1.0,no,,low_pet_city_signal,0.1862720373584064,0.0,0.0,0.0,1.0,0,2863.614013671875,30.8291015625,0,0
SZ500_0040_0080,光明区,113.94794609,22.75352847,0.25,1.0,no,,mixed_or_transitional_zone,0.4924526687780723,0.3498743558740567,0.0,2.0,7.0,0,7735.37158203125,11.925935745239258,0,0
SZ500_0040_0081,光明区,113.94804298,22.75803933,0.25,1.0,no,,low_pet_city_signal,0.321640720572945,0.1805324012327604,0.0,0.0,2.0,0,7735.37158203125,137.59292602539062,0,0
SZ500_0040_0082,光明区,113.94813989,22.76255018,0.25,1.0,no,,low_pet_city_signal,0.2748056345436487,0.1424932762146542,0.0,1.0,2.0,0,12628.265625,96.28131866455078,0,0
SZ500_0040_0083,光明区,113.94823682,22.76706103,0.25,1.0,no,,low_pet_city_signal,0.2337968270724895,0.0972542981279321,0.0,1.0,1.0,0,5082.49169921875,29.012718200683594,0,0
SZ500_0040_0084,光明区,113.94833378,22.77157188,0.25,1.0,no,,low_pet_city_signal,0.2195488391697551,0.0840620358807483,0.0,0.0,1.0,0,5082.49169921875,14.541844367980957,0,0
SZ500_0040_0085,光明区,113.94843076,22.77608272,0.25,1.0,no,,low_pet_city_signal,0.0544891870581817,0.0,0.0,0.0,0.0,0,4129.59375,16.171022415161133,0,0
SZ500_0040_0086,光明区,113.94852777,22.78059356,0.25,1.0,no,,low_pet_city_signal,0.131692385956849,0.0,0.0,0.0,2.0,0,4129.59375,24.465362548828125,0,0
SZ500_0040_0087,光明区,113.9486248,22.7851044,0.25,1.0,no,,low_pet_city_signal,0.1901162740474127,0.0,0.0,0.0,1.0,0,3255.28173828125,2.565469980239868,0,0
SZ500_0040_0088,光明区,113.94872186,22.78961523,0.25,1.0,no,,low_pet_city_signal,0.0547725366499492,0.0,0.0,0.0,0.0,0,3255.28173828125,29.45949363708496,0,0
SZ500_0040_0089,光明区,113.94881894,22.79412607,0.25,1.0,no,,low_pet_city_signal,0.1327061848124156,0.0,0.0,0.0,2.0,0,12424.85546875,122.31819915771484,0,0
SZ500_0040_0090,光明区,113.94891604,22.79863689,0.25,1.0,no,,low_pet_city_signal,0.1481188999921493,0.0,0.0,0.0,4.0,0,12424.85546875,122.87908935546875,0,0
SZ500_0040_0091,光明区,113.94901317,22.80314772,0.25,1.0,no,,low_pet_city_signal,0.1912848966083001,0.0,0.0,0.0,3.0,0,1304.4827880859375,,0,0
SZ500_0040_0092,光明区,113.94911033,22.80765854,0.25,1.0,no,,low_pet_city_signal,0.0579280911160578,0.0,0.0,0.0,0.0,0,1304.4827880859375,0.9058759808540344,0,0
SZ500_0040_0093,光明区,113.94920751,22.81216936,0.25,1.0,no,,low_pet_city_signal,0.0631824676935139,0.0,0.0,0.0,0.0,0,383.5083312988281,1.636657953262329,0,0
SZ500_0040_0094,光明区,113.94930471,22.81668018,0.25,1.0,no,,low_pet_city_signal,0.1533550397720159,0.0,0.0,0.0,2.0,0,1213.4805908203125,9.234330177307129,0,0
SZ500_0040_0095,光明区,113.94940194,22.821191,0.23326192,0.933048,no,,low_pet_city_signal,0.041937951578865,0.0,0.0,0.0,0.0,0,1213.4805908203125,41.92683029174805,0,0
SZ500_0040_0096,光明区,113.94949919,22.82570181,0.054864273,0.219457,yes,,low_pet_city_signal,0.0,0.0,0.0,0.0,0.0,0,180.1744384765625,11.420934677124023,0,0
SZ500_0041_0018,南山区,113.9468409,22.47376101,0.003186516,0.012746,yes,,low_pet_city_signal,0.0,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0041_0019,南山区,113.94693642,22.47827203,0.150804821,0.603219,no,,low_pet_city_signal,0.009337256184726,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0041_0020,南山区,113.94703198,22.48278304,0.248959983,0.99584,no,,low_pet_city_signal,0.0415541732070302,0.0,0.0,0.0,0.0,0,,,0,0
SZ500_0041_0021,南山区,113.94712755,22.48729405,0.25,1.0,no,,low_pet_city_signal,0.0757995413694229,0.0,0.0,0.0,0.0,0,281.5203552246094,,0,0
SZ500_0041_0022,南山区,113.94722315,22.49180506,0.25,1.0,no,,low_pet_city_signal,0.2063897940950817,0.0,0.0,0.0,2.0,0,1362.10693359375,14.36151123046875,0,0
SZ500_0041_0023,南山区,113.94731877,22.49631607,0.25,1.0,no,,low_pet_city_signal,0.1993025291905746,0.0,0.0,0.0,5.0,0,1362.10693359375,2.4164230823516846,0,0
SZ500_0041_0024,南山区,113.94741442,22.50082707,0.25,1.0,no,,low_pet_city_signal,0.1935526614610086,0.0,0.0,0.0,1.0,0,1875.3375244140625,11.722513198852539,0,0
SZ500_0041_0025,南山区,113.94751009,22.50533807,0.25,1.0,no,,low_pet_city_signal,0.1314797179469024,0.0,0.0,0.0,1.0,0,1875.3375244140625,2.6248650550842285,0,0
SZ500_0041_0026,南山区,113.94760579,22.50984907,0.25,1.0,no,,low_pet_city_signal,0.1862652097772432,0.0,0.0,0.0,3.0,0,198.93603515625,,0,0
SZ500_0041_0027,南山区,113.94770151,22.51436006,0.25,1.0,no,,low_pet_city_signal,0.1809497582283979,0.0,0.0,0.0,2.0,0,198.93603515625,,0,0
SZ500_0041_0028,南山区,113.94779726,22.51887105,0.25,1.0,no,,low_pet_city_signal,0.1701352290860203,0.0,0.0,0.0,4.0,0,2265.306396484375,9.528448104858398,0,0
SZ500_0041_0029,南山区,113.94789303,22.52338204,0.25,1.0,no,,low_pet_city_signal,0.1295581907534276,0.0,0.0,0.0,2.0,0,2265.306396484375,2.004607915878296,0,0
SZ500_0041_0030,南山区,113.94798882,22.52789302,0.25,1.0,no,,low_pet_city_signal,0.2774811956637974,0.1295763086422391,0.0,0.0,21.0,0,15262.271484375,209.56301879882812,0,0
SZ500_0041_0031,南山区,113.94808464,22.53240401,0.25,1.0,no,,low_pet_city_signal,0.2876060919230568,0.3087631841141903,0.0211570921911335,1.0,33.0,0,15262.271484375,42.77457809448242,0,0
SZ500_0041_0032,南山区,113.94818048,22.53691499,0.25,1.0,no,,low_pet_city_signal,0.1365065718159118,0.2233203253725725,0.0868137535566606,0.0,30.0,0,12632.150390625,187.31581115722656,0,0
SZ500_0041_0033,南山区,113.94827635,22.54142596,0.25,1.0,no,,mixed_or_transitional_zone,0.6454623256166248,0.4737399207582219,0.0,1.0,36.0,0,12632.150390625,95.68902587890625,0,0
SZ500_0041_0034,南山区,113.94837224,22.54593694,0.25,1.0,no,,emergent_capability_core,0.8966359171449688,0.2284782708953221,0.0,4.0,174.0,1,18223.73828125,300.50732421875,0,1
SZ500_0041_0035,南山区,113.94846816,22.55044791,0.25,1.0,no,,mixed_or_transitional_zone,0.5781888811808246,0.3054874212088549,0.0,0.0,8.0,0,17970.28125,205.8657989501953,0,0
SZ500_0041_0036,南山区,113.9485641,22.55495887,0.25,1.0,no,,mixed_or_transitional_zone,0.4976067608953891,0.2908341605523548,0.0,1.0,9.0,0,17970.28125,278.92041015625,0,0
SZ500_0041_0037,南山区,113.94866007,22.55946984,0.25,1.0,no,,low_pet_city_signal,0.2266865152040267,0.0,0.0,0.0,13.0,0,19558.58984375,237.50132751464844,0,0
SZ500_0041_0038,南山区,113.94875606,22.5639808,0.25,1.0,no,,low_pet_city_signal,0.181624975626252,0.0,0.0,0.0,9.0,0,19558.58984375,145.5402069091797,0,0
SZ500_0041_0039,南山区,113.94885207,22.56849176,0.25,1.0,no,,low_pet_city_signal,0.2945247923259413,0.241265070650488,0.0,0.0,9.0,0,18102.53515625,237.4508514404297,0,0
SZ500_0041_0040,南山区,113.94894811,22.57300271,0.25,1.0,no,,low_pet_city_signal,0.2485510020533762,0.272758493158154,0.0242074911047777,0.0,15.0,0,18102.53515625,119.4217300415039,0,0
SZ500_0041_0041,南山区,113.94904417,22.57751367,0.25,1.0,no,,suppressed_emergence_frontier,0.6805233074668341,0.7190070668487439,0.0384837593819098,1.0,64.0,0,19900.490234375,272.3156433105469,1,0
SZ500_0041_0042,南山区,113.94914026,22.58202462,0.25,1.0,no,,suppressed_emergence_frontier,0.7999668076809796,0.7393965471974343,0.0,2.0,51.0,0,19900.490234375,250.66018676757812,1,0
SZ500_0041_0043,南山区,113.94923637,22.58653556,0.25,1.0,no,,suppressed_emergence_frontier,0.7741159493816149,0.811178071351577,0.0370621219699621,0.0,47.0,0,19302.021484375,300.3412780761719,1,0
SZ500_0041_0044,南山区,113.94933251,22.59104651,0.25,1.0,no,,mixed_or_transitional_zone,0.4325122516219103,0.21968495799936,0.0,0.0,3.0,0,19302.021484375,21.1033992767334,0,0
SZ500_0041_0045,南山区,113.94942867,22.59555745,0.25,1.0,no,,low_pet_city_signal,0.0494259785970984,0.0,0.0,0.0,0.0,0,2567.81884765625,,0,0
