grid_id,district_name,grid_emergence_type_v51,emergence_index_v51,suppression_index_v51,queen_neighbor_count,frontier_neighbor_count,frontier_neighbor_share,frontier_v51
SZ500_0025_0030,南山区,low_pet_city_signal,0.0637757243252922,0.0,8,0,0.0,0
SZ500_0025_0031,宝安区,low_pet_city_signal,0.0604415575585623,0.0,8,0,0.0,0
SZ500_0025_0032,宝安区,low_pet_city_signal,0.0567832146880705,0.0,8,0,0.0,0
SZ500_0025_0033,宝安区,low_pet_city_signal,0.0526301953932517,0.0,8,0,0.0,0
SZ500_0025_0034,宝安区,low_pet_city_signal,0.0508423793594275,0.0,8,0,0.0,0
SZ500_0025_0035,宝安区,low_pet_city_signal,0.1429658017835413,0.1042161518405338,8,0,0.0,0
SZ500_0025_0036,宝安区,low_pet_city_signal,0.3402464227638503,0.2519899979022281,8,1,0.125,0
SZ500_0025_0037,宝安区,mixed_or_transitional_zone,0.6285714285714286,0.4534384543904094,8,4,0.5,0
SZ500_0025_0038,宝安区,suppressed_emergence_frontier,0.6895058866999574,0.6799475862915947,8,6,0.75,1
SZ500_0025_0039,宝安区,suppressed_emergence_frontier,0.7208561774879103,0.7497114897521848,8,7,0.875,1
SZ500_0025_0040,宝安区,suppressed_emergence_frontier,0.7893040896541015,0.8200000000000001,8,5,0.625,1
SZ500_0025_0041,宝安区,mixed_or_transitional_zone,0.4558001331177707,0.507469385621841,8,5,0.625,0
SZ500_0025_0042,宝安区,low_pet_city_signal,0.1543934232407799,0.089328130149029,8,3,0.375,0
SZ500_0025_0043,宝安区,low_pet_city_signal,0.2440797434784221,0.3359751892585664,8,2,0.25,0
SZ500_0025_0044,宝安区,low_pet_city_signal,0.2220922213824545,0.3063441618996403,8,0,0.0,0
SZ500_0025_0045,宝安区,low_pet_city_signal,0.2234252448923988,0.2723112452157815,8,0,0.0,0
SZ500_0025_0046,宝安区,low_pet_city_signal,0.1791541267129975,0.25,8,1,0.125,0
SZ500_0025_0047,宝安区,low_pet_city_signal,0.1902643152352967,0.0148880216915048,8,1,0.125,0
SZ500_0025_0048,宝安区,low_pet_city_signal,0.1865237601572732,0.0,8,1,0.125,0
SZ500_0025_0049,宝安区,low_pet_city_signal,0.0516233909396828,0.0,8,0,0.0,0
SZ500_0025_0050,宝安区,low_pet_city_signal,0.0522677513221147,0.0,8,0,0.0,0
SZ500_0025_0051,宝安区,low_pet_city_signal,0.1457599736557662,0.0,8,0,0.0,0
SZ500_0025_0052,宝安区,low_pet_city_signal,0.0531322571528591,0.0,8,0,0.0,0
SZ500_0025_0053,宝安区,low_pet_city_signal,0.0534701355390301,0.0,8,0,0.0,0
SZ500_0025_0054,宝安区,low_pet_city_signal,0.0538925842827727,0.0,8,0,0.0,0
SZ500_0025_0055,宝安区,low_pet_city_signal,0.0542172188524612,0.0,8,0,0.0,0
SZ500_0025_0056,宝安区,low_pet_city_signal,0.1475362665068876,0.0,8,0,0.0,0
SZ500_0025_0057,宝安区,low_pet_city_signal,0.0542891231359717,0.0,8,0,0.0,0
SZ500_0025_0058,宝安区,low_pet_city_signal,0.0541062796963586,0.0,8,0,0.0,0
SZ500_0025_0059,宝安区,low_pet_city_signal,0.0538676963307446,0.0,8,0,0.0,0
SZ500_0025_0060,宝安区,low_pet_city_signal,0.0537078204835811,0.0,8,0,0.0,0
SZ500_0025_0061,宝安区,low_pet_city_signal,0.053775366208104,0.0,8,0,0.0,0
SZ500_0025_0062,宝安区,low_pet_city_signal,0.0540659423859867,0.0,8,0,0.0,0
SZ500_0025_0063,宝安区,low_pet_city_signal,0.1322618846759332,0.0,8,0,0.0,0
SZ500_0025_0064,宝安区,low_pet_city_signal,0.1325534441896939,0.0,8,0,0.0,0
SZ500_0025_0065,宝安区,low_pet_city_signal,0.1465146975688667,0.0,8,0,0.0,0
SZ500_0025_0066,宝安区,low_pet_city_signal,0.0548033711228116,0.0,8,0,0.0,0
SZ500_0025_0067,宝安区,low_pet_city_signal,0.0548047307390199,0.0,8,0,0.0,0
SZ500_0025_0068,宝安区,low_pet_city_signal,0.0548047307390199,0.0,8,0,0.0,0
SZ500_0025_0069,宝安区,low_pet_city_signal,0.0548047307390199,0.0,8,0,0.0,0
SZ500_0025_0070,宝安区,low_pet_city_signal,0.0548041788217075,0.0,8,0,0.0,0
SZ500_0025_0071,宝安区,low_pet_city_signal,0.0548020062741684,0.0,8,0,0.0,0
SZ500_0025_0072,宝安区,low_pet_city_signal,0.0547965634392823,0.0,8,0,0.0,0
SZ500_0025_0073,宝安区,low_pet_city_signal,0.1480633010836708,0.0,8,0,0.0,0
SZ500_0025_0074,宝安区,low_pet_city_signal,0.148053505539077,0.0,8,0,0.0,0
SZ500_0025_0075,宝安区,low_pet_city_signal,0.0547722938546534,0.0,8,0,0.0,0
SZ500_0025_0076,宝安区,low_pet_city_signal,0.0547324729318658,0.0,8,0,0.0,0
SZ500_0025_0077,宝安区,low_pet_city_signal,0.1324653973016634,0.0,8,0,0.0,0
SZ500_0025_0078,宝安区,low_pet_city_signal,0.1840672166780376,0.0,8,0,0.0,0
SZ500_0025_0079,宝安区,low_pet_city_signal,0.1895083153886789,0.0,8,0,0.0,0
SZ500_0025_0080,宝安区,low_pet_city_signal,0.1587281904483393,0.0,8,0,0.0,0
SZ500_0025_0081,光明区,low_pet_city_signal,0.1315756545594685,0.0,8,0,0.0,0
SZ500_0025_0082,光明区,low_pet_city_signal,0.1306468307673767,0.0,8,0,0.0,0
SZ500_0025_0083,光明区,low_pet_city_signal,0.1294534964477152,0.0,8,0,0.0,0
SZ500_0025_0084,光明区,low_pet_city_signal,0.1953978390623362,0.1195843336540044,8,0,0.0,0
SZ500_0025_0085,光明区,low_pet_city_signal,0.2674521351528404,0.2749171272551716,8,1,0.125,0
SZ500_0025_0086,光明区,mixed_or_transitional_zone,0.5126892474570961,0.5554282158791879,8,2,0.25,0
SZ500_0025_0087,光明区,mixed_or_transitional_zone,0.3984306230435406,0.4359934435462467,8,2,0.25,0
SZ500_0025_0088,光明区,low_pet_city_signal,0.1878613482643522,0.1637682386065531,8,1,0.125,0
SZ500_0025_0089,宝安区,low_pet_city_signal,0.1946521444106053,0.0148880216915048,8,0,0.0,0
SZ500_0025_0090,宝安区,low_pet_city_signal,0.131730366332479,0.0,8,0,0.0,0
SZ500_0025_0091,宝安区,low_pet_city_signal,0.1311789372280771,0.0,8,0,0.0,0
SZ500_0025_0092,宝安区,low_pet_city_signal,0.1321721139339269,0.0,8,0,0.0,0
SZ500_0025_0093,宝安区,low_pet_city_signal,0.1479327015068638,0.0,8,0,0.0,0
SZ500_0025_0094,宝安区,low_pet_city_signal,0.1480525338951496,0.0,8,0,0.0,0
SZ500_0025_0095,宝安区,low_pet_city_signal,0.1487289137463897,0.0,8,0,0.0,0
SZ500_0025_0096,宝安区,low_pet_city_signal,0.0568012966098751,0.0,8,0,0.0,0
SZ500_0025_0097,宝安区,low_pet_city_signal,0.0609275284191796,0.0,8,0,0.0,0
SZ500_0025_0098,宝安区,low_pet_city_signal,0.0667103099040963,0.0,8,0,0.0,0
SZ500_0025_0099,宝安区,low_pet_city_signal,0.0790500162536301,0.0,8,0,0.0,0
SZ500_0025_0100,宝安区,low_pet_city_signal,0.0457273441050642,0.0,7,0,0.0,0
SZ500_0025_0101,宝安区,low_pet_city_signal,0.0184418477236447,0.0,6,0,0.0,0
SZ500_0025_0102,宝安区,low_pet_city_signal,0.0,0.0,3,0,0.0,0
SZ500_0026_0013,南山区,low_pet_city_signal,0.0,0.0,5,0,0.0,0
SZ500_0026_0014,南山区,low_pet_city_signal,0.0489461801015415,0.0,7,0,0.0,0
SZ500_0026_0015,南山区,low_pet_city_signal,0.0832042429946224,0.0,8,0,0.0,0
SZ500_0026_0016,南山区,low_pet_city_signal,0.0735558909835751,0.0,8,0,0.0,0
SZ500_0026_0017,南山区,low_pet_city_signal,0.0682299294477638,0.0,8,0,0.0,0
SZ500_0026_0018,南山区,low_pet_city_signal,0.0640873117797615,0.0,8,0,0.0,0
SZ500_0026_0019,南山区,low_pet_city_signal,0.1405007591276491,0.0,8,0,0.0,0
SZ500_0026_0020,南山区,low_pet_city_signal,0.0592646088459902,0.0,8,0,0.0,0
SZ500_0026_0021,南山区,low_pet_city_signal,0.1377959777249797,0.0,8,0,0.0,0
SZ500_0026_0022,南山区,low_pet_city_signal,0.0587746017786369,0.0,8,0,0.0,0
SZ500_0026_0023,南山区,low_pet_city_signal,0.1522672452746428,0.0148880216915048,8,0,0.0,0
SZ500_0026_0024,南山区,low_pet_city_signal,0.145927973471881,0.0,8,0,0.0,0
SZ500_0026_0025,南山区,low_pet_city_signal,0.1357821281596895,0.0,8,0,0.0,0
SZ500_0026_0026,南山区,low_pet_city_signal,0.058864523852795,0.0,8,0,0.0,0
SZ500_0026_0027,南山区,low_pet_city_signal,0.0599812137462826,0.0,8,0,0.0,0
SZ500_0026_0028,南山区,low_pet_city_signal,0.0599634265042528,0.0,8,0,0.0,0
SZ500_0026_0029,南山区,low_pet_city_signal,0.0589245558517991,0.0,8,0,0.0,0
SZ500_0026_0030,南山区,low_pet_city_signal,0.0571575638865251,0.0,8,0,0.0,0
SZ500_0026_0031,宝安区,low_pet_city_signal,0.0550592101415581,0.0,8,0,0.0,0
SZ500_0026_0032,宝安区,low_pet_city_signal,0.0526301836123062,0.0,8,0,0.0,0
SZ500_0026_0033,宝安区,low_pet_city_signal,0.0560158413829609,0.0,8,0,0.0,0
SZ500_0026_0034,宝安区,low_pet_city_signal,0.3064808869973176,0.0385714285714285,8,0,0.0,0
SZ500_0026_0035,宝安区,mixed_or_transitional_zone,0.4388186757343162,0.3529660463124071,8,0,0.0,0
SZ500_0026_0036,宝安区,low_pet_city_signal,0.2675613861484202,0.1068256727139346,8,2,0.25,0
SZ500_0026_0037,宝安区,suppressed_emergence_frontier,0.7532776350873998,0.5524217206795111,8,4,0.5,1
SZ500_0026_0038,宝安区,suppressed_emergence_frontier,0.7916650458381082,0.8200000000000001,8,7,0.875,1
SZ500_0026_0039,宝安区,suppressed_emergence_frontier,0.6778605842754979,0.7042857142857142,8,6,0.75,1
SZ500_0026_0040,宝安区,mixed_or_transitional_zone,0.3925916439026917,0.4512932878232871,8,5,0.625,0
SZ500_0026_0041,宝安区,low_pet_city_signal,0.1910673410839677,0.2233203253725725,8,4,0.5,0
SZ500_0026_0042,宝安区,suppressed_emergence_frontier,0.5814423730669418,0.5660169302663285,8,3,0.375,1
SZ500_0026_0043,宝安区,low_pet_city_signal,0.2646019168360267,0.3111987085136523,8,3,0.375,0
SZ500_0026_0044,宝安区,low_pet_city_signal,0.2218261446783604,0.2297854528967362,8,1,0.125,0
SZ500_0026_0045,宝安区,mixed_or_transitional_zone,0.4184132235412483,0.4769039579262608,8,0,0.0,0
SZ500_0026_0046,宝安区,mixed_or_transitional_zone,0.3303018177914976,0.380674595764783,8,0,0.0,0
SZ500_0026_0047,宝安区,low_pet_city_signal,0.0516309100091121,0.0,8,0,0.0,0
SZ500_0026_0048,宝安区,low_pet_city_signal,0.1445474668644857,0.0,8,0,0.0,0
SZ500_0026_0049,宝安区,low_pet_city_signal,0.1307934311815729,0.0,8,0,0.0,0
SZ500_0026_0050,宝安区,low_pet_city_signal,0.0539808916421138,0.0,8,0,0.0,0
SZ500_0026_0051,宝安区,low_pet_city_signal,0.0543262960143896,0.0,8,0,0.0,0
SZ500_0026_0052,宝安区,low_pet_city_signal,0.0544360010963197,0.0,8,0,0.0,0
SZ500_0026_0053,宝安区,low_pet_city_signal,0.0545118191693757,0.0,8,0,0.0,0
SZ500_0026_0054,宝安区,low_pet_city_signal,0.0546032351778617,0.0,8,0,0.0,0
SZ500_0026_0055,宝安区,low_pet_city_signal,0.054683185757997,0.0,8,0,0.0,0
SZ500_0026_0056,宝安区,low_pet_city_signal,0.0547190100835362,0.0,8,0,0.0,0
SZ500_0026_0057,宝安区,low_pet_city_signal,0.1479639806589214,0.0,8,0,0.0,0
SZ500_0026_0058,宝安区,low_pet_city_signal,0.0546438015464283,0.0,8,0,0.0,0
SZ500_0026_0059,宝安区,low_pet_city_signal,0.0545593009797677,0.0,8,0,0.0,0
SZ500_0026_0060,宝安区,low_pet_city_signal,0.0545012911883645,0.0,8,0,0.0,0
SZ500_0026_0061,宝安区,low_pet_city_signal,0.0545127691530205,0.0,8,0,0.0,0
SZ500_0026_0062,宝安区,low_pet_city_signal,0.054594273222143,0.0,8,0,0.0,0
SZ500_0026_0063,宝安区,low_pet_city_signal,0.0546945911860075,0.0,8,0,0.0,0
SZ500_0026_0064,宝安区,low_pet_city_signal,0.054766379545981,0.0,8,0,0.0,0
SZ500_0026_0065,宝安区,low_pet_city_signal,0.0547971970762504,0.0,8,0,0.0,0
SZ500_0026_0066,光明区,low_pet_city_signal,0.0548043908350099,0.0,8,0,0.0,0
SZ500_0026_0067,宝安区,low_pet_city_signal,0.1480826675083673,0.0,8,0,0.0,0
SZ500_0026_0068,光明区,low_pet_city_signal,0.1480803098275578,0.0,8,0,0.0,0
SZ500_0026_0069,光明区,low_pet_city_signal,0.0547964091474207,0.0,8,0,0.0,0
SZ500_0026_0070,光明区,low_pet_city_signal,0.0547798090280367,0.0,8,0,0.0,0
SZ500_0026_0071,光明区,low_pet_city_signal,0.0547480123340327,0.0,8,0,0.0,0
SZ500_0026_0072,宝安区,low_pet_city_signal,0.1325813034415668,0.0,8,0,0.0,0
SZ500_0026_0073,光明区,low_pet_city_signal,0.184410799147532,0.0,8,0,0.0,0
SZ500_0026_0074,光明区,low_pet_city_signal,0.0545660543947542,0.0,8,0,0.0,0
SZ500_0026_0075,宝安区,low_pet_city_signal,0.1324091915961865,0.0,8,0,0.0,0
SZ500_0026_0076,宝安区,low_pet_city_signal,0.0545690691518,0.0,8,0,0.0,0
SZ500_0026_0077,宝安区,low_pet_city_signal,0.0545898805652811,0.0,8,0,0.0,0
SZ500_0026_0078,宝安区,low_pet_city_signal,0.054566330748114,0.0,8,0,0.0,0
SZ500_0026_0079,光明区,low_pet_city_signal,0.1323555152490798,0.0,8,0,0.0,0
SZ500_0026_0080,光明区,low_pet_city_signal,0.0544065681975682,0.0,8,0,0.0,0
SZ500_0026_0081,光明区,low_pet_city_signal,0.0540593784336153,0.0,8,0,0.0,0
SZ500_0026_0082,光明区,low_pet_city_signal,0.0526624144528023,0.0,8,0,0.0,0
SZ500_0026_0083,光明区,low_pet_city_signal,0.1421511869383668,0.0,8,0,0.0,0
SZ500_0026_0084,光明区,low_pet_city_signal,0.1968890660630821,0.1736947888647642,8,0,0.0,0
SZ500_0026_0085,光明区,mixed_or_transitional_zone,0.520010168786678,0.55,8,2,0.25,0
SZ500_0026_0086,光明区,suppressed_emergence_frontier,0.7999999999999999,0.7316454413760646,8,3,0.375,1
SZ500_0026_0087,光明区,suppressed_emergence_frontier,0.7960340048122371,0.8200000000000001,8,3,0.375,1
SZ500_0026_0088,光明区,mixed_or_transitional_zone,0.395949886923104,0.4491176806358846,8,2,0.25,0
SZ500_0026_0089,光明区,mixed_or_transitional_zone,0.5675805026392924,0.49095707386706,8,0,0.0,0
SZ500_0026_0090,宝安区,low_pet_city_signal,0.1424990159935759,0.0,8,0,0.0,0
SZ500_0026_0091,宝安区,low_pet_city_signal,0.1459338695229751,0.0,8,0,0.0,0
SZ500_0026_0092,宝安区,low_pet_city_signal,0.1318407095374753,0.0,8,0,0.0,0
SZ500_0026_0093,宝安区,low_pet_city_signal,0.1323947734091642,0.0,8,0,0.0,0
SZ500_0026_0094,宝安区,low_pet_city_signal,0.1326169567131779,0.0,8,0,0.0,0
SZ500_0026_0095,宝安区,low_pet_city_signal,0.1328922008407057,0.0,8,0,0.0,0
SZ500_0026_0096,宝安区,low_pet_city_signal,0.0555093274284589,0.0,8,0,0.0,0
SZ500_0026_0097,宝安区,low_pet_city_signal,0.0573331857626842,0.0,8,0,0.0,0
SZ500_0026_0098,宝安区,low_pet_city_signal,0.0602433494723908,0.0,8,0,0.0,0
SZ500_0026_0099,宝安区,low_pet_city_signal,0.0671131102285128,0.0,8,0,0.0,0
SZ500_0026_0100,宝安区,low_pet_city_signal,0.0760224821622029,0.0,8,0,0.0,0
SZ500_0026_0101,宝安区,low_pet_city_signal,0.0945811909669119,0.0,8,0,0.0,0
SZ500_0026_0102,宝安区,low_pet_city_signal,0.0188762385535903,0.0,6,0,0.0,0
SZ500_0027_0012,南山区,low_pet_city_signal,0.0,0.0,5,0,0.0,0
SZ500_0027_0013,南山区,low_pet_city_signal,0.046362459309209,0.0,7,0,0.0,0
SZ500_0027_0014,南山区,low_pet_city_signal,0.0779810424476816,0.0,8,0,0.0,0
SZ500_0027_0015,南山区,low_pet_city_signal,0.0686259374943944,0.0,8,0,0.0,0
SZ500_0027_0016,南山区,low_pet_city_signal,0.0630981515700586,0.0,8,0,0.0,0
SZ500_0027_0017,南山区,low_pet_city_signal,0.1384870873971541,0.0,8,0,0.0,0
SZ500_0027_0018,南山区,low_pet_city_signal,0.057274106456488,0.0,8,0,0.0,0
SZ500_0027_0019,南山区,low_pet_city_signal,0.1335536880809411,0.0,8,0,0.0,0
SZ500_0027_0020,南山区,low_pet_city_signal,0.1899053147140675,0.0,8,0,0.0,0
SZ500_0027_0021,南山区,low_pet_city_signal,0.0556397907171309,0.0,8,0,0.0,0
SZ500_0027_0022,南山区,mixed_or_transitional_zone,0.4040998724603115,0.2031342997940547,8,0,0.0,0
SZ500_0027_0023,南山区,low_pet_city_signal,0.2295225530465343,0.2408522098328597,8,0,0.0,0
SZ500_0027_0024,南山区,low_pet_city_signal,0.130790852411593,0.0,8,0,0.0,0
SZ500_0027_0025,南山区,low_pet_city_signal,0.1307651633344076,0.0,8,0,0.0,0
SZ500_0027_0026,南山区,low_pet_city_signal,0.1469737132578988,0.0,8,0,0.0,0
SZ500_0027_0027,南山区,low_pet_city_signal,0.1323204864282158,0.0,8,0,0.0,0
SZ500_0027_0028,南山区,low_pet_city_signal,0.1326046623595238,0.0,8,0,0.0,0
SZ500_0027_0029,南山区,low_pet_city_signal,0.1324453846610987,0.0,8,0,0.0,0
SZ500_0027_0030,南山区,low_pet_city_signal,0.0541403833894189,0.0,8,0,0.0,0
SZ500_0027_0031,南山区,low_pet_city_signal,0.0530695660973896,0.0,8,0,0.0,0
SZ500_0027_0032,宝安区,low_pet_city_signal,0.0513810246083629,0.0,8,0,0.0,0
SZ500_0027_0033,宝安区,low_pet_city_signal,0.1009097851086125,0.0470425040670797,8,0,0.0,0
SZ500_0027_0034,宝安区,rule_first_demonstration_zone,0.6279307021880925,0.0623874495967854,8,1,0.125,0
SZ500_0027_0035,宝安区,mixed_or_transitional_zone,0.7522848548350045,0.4609930314506046,8,1,0.125,0
SZ500_0027_0036,宝安区,mixed_or_transitional_zone,0.8614461540634869,0.549873276137468,8,4,0.5,0
SZ500_0027_0037,宝安区,suppressed_emergence_frontier,0.8169958628961596,0.6000649665944909,8,5,0.625,1
SZ500_0027_0038,宝安区,suppressed_emergence_frontier,0.7999999999999999,0.6631841295445445,8,7,0.875,1
SZ500_0027_0039,宝安区,suppressed_emergence_frontier,0.7086273825369476,0.7428571428571429,8,5,0.625,1
SZ500_0027_0040,宝安区,mixed_or_transitional_zone,0.3680579325001128,0.4254654220165386,8,5,0.625,0
SZ500_0027_0041,宝安区,suppressed_emergence_frontier,0.7479879911280393,0.7830439730867058,8,5,0.625,1
SZ500_0027_0042,宝安区,suppressed_emergence_frontier,0.7999999999999999,0.667866832858822,8,6,0.75,1
SZ500_0027_0043,宝安区,suppressed_emergence_frontier,0.8039215419919054,0.7358267818081773,8,4,0.5,1
SZ500_0027_0044,宝安区,mixed_or_transitional_zone,0.4425874420250362,0.3429026321711107,8,2,0.25,0
SZ500_0027_0045,宝安区,low_pet_city_signal,0.1533896972374634,0.0595520867660193,8,0,0.0,0
SZ500_0027_0046,宝安区,low_pet_city_signal,0.158942746809635,0.0595520867660193,8,0,0.0,0
SZ500_0027_0047,宝安区,low_pet_city_signal,0.1456646665600114,0.0,8,0,0.0,0
SZ500_0027_0048,宝安区,low_pet_city_signal,0.1305044557572301,0.0,8,0,0.0,0
SZ500_0027_0049,宝安区,low_pet_city_signal,0.1318107096783243,0.0,8,0,0.0,0
SZ500_0027_0050,宝安区,low_pet_city_signal,0.1324256749607918,0.0,8,0,0.0,0
SZ500_0027_0051,宝安区,low_pet_city_signal,0.1903120868400609,0.0,8,0,0.0,0
SZ500_0027_0052,宝安区,low_pet_city_signal,0.1480446248800455,0.0,8,0,0.0,0
SZ500_0027_0053,宝安区,low_pet_city_signal,0.132682513272935,0.0,8,0,0.0,0
SZ500_0027_0054,宝安区,low_pet_city_signal,0.190376248035646,0.0,8,0,0.0,0
SZ500_0027_0055,宝安区,low_pet_city_signal,0.054796724154768,0.0,8,0,0.0,0
SZ500_0027_0056,宝安区,low_pet_city_signal,0.0548007772369328,0.0,8,0,0.0,0
SZ500_0027_0057,宝安区,low_pet_city_signal,0.0547985786605284,0.0,8,0,0.0,0
SZ500_0027_0058,宝安区,low_pet_city_signal,0.0547893779827809,0.0,8,0,0.0,0
SZ500_0027_0059,宝安区,low_pet_city_signal,0.0547765970551972,0.0,8,0,0.0,0
SZ500_0027_0060,宝安区,low_pet_city_signal,0.1326663833757803,0.0,8,0,0.0,0
SZ500_0027_0061,宝安区,low_pet_city_signal,0.1480386844159448,0.0,8,0,0.0,0
SZ500_0027_0062,宝安区,low_pet_city_signal,0.1342155116745904,0.0,8,0,0.0,0
SZ500_0027_0063,宝安区,low_pet_city_signal,0.0547902241373013,0.0,8,0,0.0,0
SZ500_0027_0064,宝安区,low_pet_city_signal,0.0547996059020939,0.0,8,0,0.0,0
SZ500_0027_0065,宝安区,low_pet_city_signal,0.1327090053332423,0.0,8,0,0.0,0
SZ500_0027_0066,光明区,low_pet_city_signal,0.0548047307390199,0.0,8,0,0.0,0
SZ500_0027_0067,光明区,low_pet_city_signal,0.1327101714423575,0.0,8,0,0.0,0
SZ500_0027_0068,光明区,low_pet_city_signal,0.1327003630265049,0.0,8,0,0.0,0
SZ500_0027_0069,光明区,low_pet_city_signal,0.1480284015770323,0.0,8,0,0.0,0
SZ500_0027_0070,光明区,low_pet_city_signal,0.0546700136412265,0.0,8,0,0.0,0
SZ500_0027_0071,光明区,low_pet_city_signal,0.1477361183165721,0.0,8,0,0.0,0
SZ500_0027_0072,光明区,low_pet_city_signal,0.1474746039919886,0.0,8,0,0.0,0
SZ500_0027_0073,光明区,low_pet_city_signal,0.1471717535711914,0.0,8,0,0.0,0
SZ500_0027_0074,光明区,low_pet_city_signal,0.1315792547515504,0.0,8,0,0.0,0
SZ500_0027_0075,光明区,low_pet_city_signal,0.0537950931682216,0.0,8,0,0.0,0
SZ500_0027_0076,光明区,low_pet_city_signal,0.131724069458481,0.0,8,0,0.0,0
SZ500_0027_0077,光明区,low_pet_city_signal,0.164475725077932,0.0,8,0,0.0,0
SZ500_0027_0078,光明区,low_pet_city_signal,0.1726942881213708,0.0,8,0,0.0,0
SZ500_0027_0079,光明区,low_pet_city_signal,0.1324352292585937,0.0,8,0,0.0,0
SZ500_0027_0080,光明区,low_pet_city_signal,0.0544611510941234,0.0,8,0,0.0,0
SZ500_0027_0081,光明区,low_pet_city_signal,0.1316444439195928,0.0,8,0,0.0,0
SZ500_0027_0082,光明区,low_pet_city_signal,0.1302033225432197,0.0,8,0,0.0,0
SZ500_0027_0083,光明区,low_pet_city_signal,0.1496511763185604,0.0,8,0,0.0,0
SZ500_0027_0084,光明区,low_pet_city_signal,0.1480028090255403,0.0595520867660193,8,1,0.125,0
SZ500_0027_0085,光明区,mixed_or_transitional_zone,0.5035733712056227,0.4945025371297575,8,4,0.5,0
SZ500_0027_0086,光明区,suppressed_emergence_frontier,0.7999999999999999,0.8200000000000001,8,6,0.75,1
SZ500_0027_0087,光明区,suppressed_emergence_frontier,0.7999999999999999,0.8200000000000001,8,5,0.625,1
SZ500_0027_0088,光明区,low_pet_city_signal,0.2840363826126304,0.3396333213816482,8,3,0.375,0
SZ500_0027_0089,光明区,low_pet_city_signal,0.2736820159156057,0.1914554376194171,8,0,0.0,0
SZ500_0027_0090,光明区,low_pet_city_signal,0.1438172570842415,0.0,8,0,0.0,0
SZ500_0027_0091,光明区,low_pet_city_signal,0.1625951954111865,0.0,8,0,0.0,0
SZ500_0027_0092,光明区,low_pet_city_signal,0.1316977313737558,0.0,8,0,0.0,0
SZ500_0027_0093,宝安区,low_pet_city_signal,0.1320471981891835,0.0,8,0,0.0,0
SZ500_0027_0094,宝安区,low_pet_city_signal,0.1324901636187042,0.0,8,0,0.0,0
SZ500_0027_0095,宝安区,low_pet_city_signal,0.0548039586340631,0.0,8,0,0.0,0
SZ500_0027_0096,宝安区,low_pet_city_signal,0.0549749352679996,0.0,8,0,0.0,0
SZ500_0027_0097,宝安区,low_pet_city_signal,0.1914917059129436,0.0,8,0,0.0,0
SZ500_0027_0098,宝安区,low_pet_city_signal,0.0572290725582136,0.0,8,0,0.0,0
SZ500_0027_0099,宝安区,low_pet_city_signal,0.0615679471478952,0.0,8,0,0.0,0
SZ500_0027_0100,宝安区,low_pet_city_signal,0.0689798597392122,0.0,8,0,0.0,0
SZ500_0027_0101,宝安区,low_pet_city_signal,0.0830657493842514,0.0,8,0,0.0,0
SZ500_0027_0102,宝安区,low_pet_city_signal,0.0556139246536388,0.0,7,0,0.0,0
SZ500_0027_0103,宝安区,low_pet_city_signal,0.0,0.0,5,0,0.0,0
SZ500_0028_0011,南山区,low_pet_city_signal,0.0,0.0,4,0,0.0,0
SZ500_0028_0012,南山区,low_pet_city_signal,0.0536293135151754,0.0,7,0,0.0,0
SZ500_0028_0013,南山区,low_pet_city_signal,0.0800482658442719,0.0,8,0,0.0,0
SZ500_0028_0014,南山区,low_pet_city_signal,0.0680967658928881,0.0,8,0,0.0,0
SZ500_0028_0015,南山区,low_pet_city_signal,0.0603370251343767,0.0,8,0,0.0,0
SZ500_0028_0016,南山区,low_pet_city_signal,0.0570308157537869,0.0,8,0,0.0,0
SZ500_0028_0017,南山区,low_pet_city_signal,0.0554474579840918,0.0,8,0,0.0,0
SZ500_0028_0018,南山区,low_pet_city_signal,0.054606457759161,0.0,8,0,0.0,0
SZ500_0028_0019,南山区,low_pet_city_signal,0.1325338263185409,0.0,8,0,0.0,0
SZ500_0028_0020,南山区,low_pet_city_signal,0.1878494511290062,0.0148880216915048,8,0,0.0,0
SZ500_0028_0021,南山区,low_pet_city_signal,0.0968396104981885,0.0406999280468726,8,0,0.0,0
SZ500_0028_0022,南山区,low_pet_city_signal,0.2426056702632785,0.1112651643095079,8,0,0.0,0
SZ500_0028_0023,南山区,low_pet_city_signal,0.1728524122411367,0.1488802169150483,8,0,0.0,0
SZ500_0028_0024,南山区,low_pet_city_signal,0.1558883324731901,0.0297760433830096,8,0,0.0,0
SZ500_0028_0025,南山区,low_pet_city_signal,0.1492070936924908,0.0446640650745145,8,0,0.0,0
SZ500_0028_0026,南山区,low_pet_city_signal,0.1448473157101858,0.0,8,0,0.0,0
SZ500_0028_0027,南山区,low_pet_city_signal,0.1278491687434249,0.0,8,0,0.0,0
SZ500_0028_0028,南山区,low_pet_city_signal,0.1285701469702432,0.0,8,0,0.0,0
SZ500_0028_0029,南山区,low_pet_city_signal,0.1200649289133304,0.0,8,0,0.0,0
SZ500_0028_0030,南山区,low_pet_city_signal,0.1846216659472668,0.0,8,0,0.0,0
SZ500_0028_0031,南山区,low_pet_city_signal,0.1858944684272527,0.0,8,0,0.0,0
SZ500_0028_0032,宝安区,low_pet_city_signal,0.0522657385973411,0.0,8,0,0.0,0
SZ500_0028_0033,宝安区,mixed_or_transitional_zone,0.3594974492270995,0.0842214959240612,8,0,0.0,0
