host_key,host_name,normalized_host_name,primary_venue_type,district_name,grid_id,lon_wgs84,lat_wgs84,liminal_class,verification_priority_score,liminal_potential_score,pet_service_exposure_500m,liminal_rule_exposure_800m,explicit_open_rule_exposure_800m,restrictive_rule_exposure_800m,nearest_liminal_rule_m,nearest_explicit_open_rule_m,strongest_rule_source_id,strongest_rule_name,strongest_rule_state,strongest_rule_distance_m,recommended_source_strategy,verification_question,claim_boundary
shopping_mall|红岭地铁站kkmall|福田区,红岭地铁站KKmall,红岭地铁站KKmall,shopping_mall,福田区,SZ500_0073_0036,114.10242817823108,22.553539821184422,ecology_ready_rule_liminal_frontier,0.686816318575099,0.8228848465551422,4.422688135092929,0.0,0.1221163911590736,0.0,,483.7298034432026,PPR_088,园岭三街雕塑公园宠物友好空间,explicit_open_rule,483.7298034432026,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|cargo(石厦时代广场店)|福田区,CARGO(石厦时代广场店),CARGO,shopping_mall,福田区,SZ500_0062_0030,114.04828034046412,22.524543935004623,rule_liminal_threshold_core,0.6868106753382525,0.7927137771437356,4.452762049172366,0.023937327639136,0.0,0.0,747.1171274605233,,PPR_037,福田深业上城,conditional_liminal_rule,747.1171274605233,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|拾锅烧肉放题民塘路521号atmall|龙华区,拾锅烧肉放题 民塘路521号AT MALL,拾锅烧肉放题民塘路521号ATMALL,shopping_mall,龙华区,SZ500_0053_0055,114.00897338287054,22.64007850601444,ecology_ready_rule_liminal_frontier,0.6868092686942745,0.806995450686427,5.038275280511307,0.0,0.0,0.0,,,,,,,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
hotel|南山漫时光青年旅舍|南山区,南山漫时光青年旅舍,南山漫时光青年旅舍,hotel,南山区,SZ500_0040_0034,113.94589479863772,22.54583519703326,ecology_ready_rule_liminal_frontier,0.6867944784590208,0.6951253335363822,5.119512287048929,0.1396062303172305,0.0,0.1915923363775888,172.06136881201903,,PPR_057,深圳南山科技园希尔顿惠庭酒店,conditional_liminal_rule,172.06136881201903,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
hotel|ab青年公寓|南山区,AB青年公寓,AB青年公寓,hotel,南山区,SZ500_0040_0034,113.94581190334166,22.545924348695788,ecology_ready_rule_liminal_frontier,0.6867756024575286,0.6966703541732582,5.08993738338534,0.1403956955826554,0.0,0.1830255449449036,170.781968064925,,PPR_057,深圳南山科技园希尔顿惠庭酒店,conditional_liminal_rule,170.781968064925,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
hotel|暖暖青年公寓|南山区,暖暖青年公寓,暖暖青年公寓,hotel,南山区,SZ500_0040_0034,113.94584186627692,22.545880294757865,ecology_ready_rule_liminal_frontier,0.6867730026419623,0.6958858569437816,5.107210552019133,0.1395987173598523,0.0,0.1870485815837432,172.07356780024153,,PPR_057,深圳南山科技园希尔顿惠庭酒店,conditional_liminal_rule,172.07356780024153,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
hotel|君悦兰莘美容养生旗舰店|南山区,君悦兰莘美容养生旗舰店,君悦兰莘美容养生旗舰,hotel,南山区,SZ500_0035_0021,113.919033231842,22.48988552353248,ecology_ready_rule_liminal_frontier,0.6867723679674388,0.7666182889598693,4.44959553216101,0.0,0.3659668744052204,0.0,,277.92046810547083,PPR_004,四海公园宠物乐园,explicit_open_rule,277.92046810547083,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
shopping_mall|8桂·广西菜前海壹方城|宝安区,8桂·广西菜 前海壹方城,8桂·广西菜前海壹方城,shopping_mall,宝安区,SZ500_0028_0036,113.8835495411832,22.55535430284352,rule_liminal_threshold_core,0.6866779179688848,0.7364596838825106,3.4413588900116894,0.3344909537741196,0.0,0.6527975506530829,60.75438133543186,,PPR_068,Four Points by Sheraton Shenzhen Bao'an,restrictive_rule,91.2083483741392,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
hotel|山海青年旅社(六约北地铁站店)|龙岗区,山海青年旅社(六约北地铁站店),山海青年旅社,hotel,龙岗区,SZ500_0087_0057,114.17332874592545,22.6450587932724,ecology_ready_rule_liminal_frontier,0.6865904674004658,0.7447344127382067,6.046672035796361,0.0,0.0,0.0,,,,,,,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
shopping_mall|京基万象城|福田区,京基万象城,京基万象城,shopping_mall,福田区,SZ500_0073_0036,114.10402340405646,22.55297822109402,ecology_ready_rule_liminal_frontier,0.6865385422429265,0.8186448482816248,4.6284510034809045,0.0,0.0713819161036819,0.0,,659.3220398643948,PPR_088,园岭三街雕塑公园宠物友好空间,explicit_open_rule,659.3220398643948,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|下沙京基滨河时代kkone|福田区,下沙京基滨河时代kkone,下沙京基滨河时代kkone,shopping_mall,福田区,SZ500_0056_0031,114.021762484074,22.5303064498696,rule_liminal_threshold_core,0.6865375110777909,0.8093320297498133,3.014795922174099,0.1607026229191334,0.0,0.0,272.08818020603627,,PPR_075,KK ONE购物中心,conditional_liminal_rule,272.08818020603627,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
hotel|云客栈|福田区,云客栈,云客栈,hotel,福田区,SZ500_0056_0031,114.0221077730503,22.5289125413554,rule_liminal_threshold_core,0.6864948805508702,0.740204784036304,3.4064663094367487,0.2322478685834849,0.0,0.0,195.05822398471955,,PPR_075,KK ONE购物中心,conditional_liminal_rule,195.05822398471955,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
shopping_mall|下沙地铁站kkone|福田区,下沙地铁站KKone,下沙地铁站KKone,shopping_mall,福田区,SZ500_0057_0031,114.02389165657188,22.52915550730075,rule_liminal_threshold_core,0.6864084510802044,0.8316055265959482,1.9700132712368503,0.3812200414490518,0.0,0.0,20.52909880075141,,PPR_075,KK ONE购物中心,conditional_liminal_rule,20.52909880075141,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
residential_property|下沙社区|福田区,下沙社区,下沙社区,residential_property,福田区,SZ500_0056_0030,114.02284770094673,22.526797552870907,rule_liminal_threshold_core,0.686296220199526,0.7287592880904076,3.598497983635206,0.2186159504045861,0.0,0.0,217.4946836373733,,PPR_076,中洲湾 C Future City 宠物市集,conditional_liminal_rule,217.4946836373733,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
shopping_mall|设计师集合店新安街道新安湖社区新湖路99号深圳前海壹方城|宝安区,设计师集合店 新安街道新安湖社区新湖路99号深圳前海壹方城,设计师集合新安街道新安湖社区新湖路99号前海壹方,shopping_mall,宝安区,SZ500_0028_0036,113.88417753652158,22.554480843466816,rule_liminal_threshold_core,0.6862773836564455,0.7795878164676111,2.9771901581422666,0.334796309633986,0.0,0.4049708418851456,60.362110700581255,,PPR_033,沙井京基百纳广场屋顶萌宠乐园,conditional_liminal_rule,60.362110700581255,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
residential_property|伟百富大厦|南山区,伟百富大厦,伟百富大厦,residential_property,南山区,SZ500_0035_0021,113.9202410517299,22.489973562392542,ecology_ready_rule_liminal_frontier,0.6862219737977966,0.7504424034573719,3.902566436316225,0.0,0.6236630274938965,0.0,,159.14053788185566,PPR_004,四海公园宠物乐园,explicit_open_rule,159.14053788185566,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
hotel|章小鱼民宿|福田区,章小鱼民宿,章小鱼民宿,hotel,福田区,SZ500_0064_0032,114.06126871917267,22.536901886580967,ecology_ready_rule_liminal_frontier,0.6861515799717103,0.5975252047106284,3.087756498219787,0.2850491077177984,0.0681608480809842,0.4422687317656907,769.5146429179538,676.4137833481083,PPR_069,The Ritz-Carlton Shenzhen,restrictive_rule,295.47426463559697,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
hotel|铂瑞斯行政公寓|福田区,铂瑞斯行政公寓,铂瑞斯行政公寓,hotel,福田区,SZ500_0064_0032,114.06126672121628,22.536901889829046,ecology_ready_rule_liminal_frontier,0.6861301396558073,0.5974477513949727,3.087768149064172,0.2851128143070805,0.068162441346019,0.4426298368982071,769.4216388589371,676.4050415958321,PPR_069,The Ritz-Carlton Shenzhen,restrictive_rule,295.27592316264764,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
hotel|顺懿公寓|龙华区,顺懿公寓,顺懿公寓,hotel,龙华区,SZ500_0056_0052,114.02435536278836,22.625564381384265,ecology_ready_rule_liminal_frontier,0.6860849258443216,0.7223678968590524,6.4310203612233625,0.0,0.0,0.0556844107789441,,,PPR_HILTON_007,Hampton by Hilton Shenzhen North Station,restrictive_rule,736.6445095507972,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
residential_property|拍力其大楼|龙岗区,拍力其大楼,拍力其大楼,residential_property,龙岗区,SZ500_0063_0054,114.05652774221916,22.633638193390585,ecology_ready_rule_liminal_frontier,0.685950194878289,0.698300117932093,6.885961245963485,0.0,0.0,0.0,,,,,,,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
residential_property|辰安公寓|福田区,辰安公寓,辰安公寓,residential_property,福田区,SZ500_0056_0030,114.02293691322107,22.52807424081376,rule_liminal_threshold_core,0.6858949943897347,0.7365623327694266,3.168035314417636,0.2875094237697503,0.0,0.0,150.02026005162324,,PPR_075,KK ONE购物中心,conditional_liminal_rule,150.02026005162324,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
residential_property|印象大厦|龙岗区,印象大厦,印象大厦,residential_property,龙岗区,SZ500_0063_0054,114.05708899056629,22.634705984915964,ecology_ready_rule_liminal_frontier,0.6858742571761032,0.6982568327111891,6.883488099029042,0.0,0.0,0.0,,,,,,,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
hotel|benny铂金公寓|龙岗区,BENNY铂金公寓,BENNY铂金公寓,hotel,龙岗区,SZ500_0063_0054,114.05662449934772,22.63554266749057,ecology_ready_rule_liminal_frontier,0.6858270987747949,0.7369946110584225,6.153945488630489,0.0,0.0,0.0,,,,,,,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
hotel|临家公寓|龙华区,临家公寓,临家公寓,hotel,龙华区,SZ500_0056_0059,114.02174626926777,22.6575087657053,ecology_ready_rule_liminal_frontier,0.6858121027682718,0.7281463120257924,6.313350090817772,0.0,0.0,0.0,,,,,,,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
residential_property|华润笋岗万象华府|罗湖区,华润笋岗万象华府,华润笋岗万象华府,residential_property,罗湖区,SZ500_0073_0039,114.1055295386226,22.56431964765169,rule_liminal_threshold_core,0.6856619061897028,0.7791472348180914,0.554780103055773,1.0780275420827756,0.0,0.0,9.410476741004384,,PPR_107,天河城绿洲·宠物友好生活聚场,conditional_liminal_rule,9.410476741004384,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
shopping_mall|yooz柚子(深圳蛇口石云路店)|南山区,Yooz柚子(深圳蛇口石云路店),Yooz柚子,shopping_mall,南山区,SZ500_0036_0022,113.92134178110548,22.49077663069792,ecology_ready_rule_liminal_frontier,0.6855883667291421,0.8385634577937394,2.8432482630735514,0.0,0.658975867656516,0.0,,146.20170153162422,PPR_004,四海公园宠物乐园,explicit_open_rule,146.20170153162422,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|滨河大道9289号京基滨河时代kkone|福田区,滨河大道9289号京基滨河时代kkone,滨河大道9289号京基滨河时代kkone,shopping_mall,福田区,SZ500_0056_0031,114.02191612775532,22.530303014137708,rule_liminal_threshold_core,0.6855158979681435,0.8096154123163545,2.95012635677746,0.1695720014158408,0.0,0.0,258.6193932809397,,PPR_075,KK ONE购物中心,conditional_liminal_rule,258.6193932809397,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|慕绅barbershop男士理发馆(万象天地店)|南山区,慕绅barber shop男士理发馆(万象天地店),慕绅barbershop男士理发馆,shopping_mall,南山区,SZ500_0041_0034,113.94638920402043,22.54474032667037,rule_liminal_threshold_core,0.6853707156844911,0.7792131722714322,4.172257571624843,0.0946456060607096,0.0,0.3325511572928812,258.18754614168813,,PPR_HILTON_010,Hampton by Hilton Shenzhen Nanshan Science & Technology Park,restrictive_rule,224.8738129238178,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
hotel|万家惠酒店|福田区,万家惠酒店,万家惠酒,hotel,福田区,SZ500_0063_0040,114.05427583640126,22.56881563725911,ecology_ready_rule_liminal_frontier,0.685346690439965,0.7729516150083584,3.98268908933609,0.0,0.4844391353192021,0.0,,150.9483791332346,PPR_087,梅林梅京社区街心小公园宠物友好空间,explicit_open_rule,150.9483791332346,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
residential_property|富通·好旺角一期|宝安区,富通·好旺角一期,富通·好旺角一期,residential_property,宝安区,SZ500_0028_0037,113.88431736103672,22.560525419701506,ecology_ready_rule_liminal_frontier,0.6853254521541599,0.6689452057356171,6.230216523642307,0.0410584625651477,0.0,0.1163367336515749,613.1643278808197,,PPR_068,Four Points by Sheraton Shenzhen Bao'an,restrictive_rule,519.4860623850467,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
hotel|水晶恋主题酒店|福田区,水晶恋主题酒店,水晶恋主题酒,hotel,福田区,SZ500_0063_0039,114.05480614827935,22.56872664307368,ecology_ready_rule_liminal_frontier,0.6853144831902,0.7597479893150114,4.099391280180886,0.0,0.5018607635815124,0.0,,142.52816545556317,PPR_087,梅林梅京社区街心小公园宠物友好空间,explicit_open_rule,142.52816545556317,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
hotel|福龙楼长发路海顺快捷酒店|龙岗区,福龙楼 长发路海顺快捷酒店,福龙楼长发路海顺快捷酒,hotel,龙岗区,SZ500_0063_0054,114.0562291409258,22.63317082244184,ecology_ready_rule_liminal_frontier,0.6850338198988105,0.7365697213124898,6.130056371249534,0.0,0.0,0.0,,,,,,,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
residential_property|乐淇公寓|福田区,乐淇公寓,乐淇公寓,residential_property,福田区,SZ500_0056_0030,114.0191098110764,22.528753115677784,rule_liminal_threshold_core,0.6849988611822561,0.7121562408772477,4.545240779690932,0.0809967255008446,0.0,0.0,504.2198348045024,,PPR_075,KK ONE购物中心,conditional_liminal_rule,504.2198348045024,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
hotel|南山下青年旅舍|南山区,南山下青年旅舍,南山下青年旅舍,hotel,南山区,SZ500_0040_0034,113.94581091168548,22.545813358556725,ecology_ready_rule_liminal_frontier,0.6849600811845876,0.6933960993175032,5.115020419981477,0.1349858848445126,0.0,0.1922061552329505,179.65272552809208,,PPR_057,深圳南山科技园希尔顿惠庭酒店,conditional_liminal_rule,179.65272552809208,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
hotel|新发旅馆|龙岗区,新发旅馆,新发旅馆,hotel,龙岗区,SZ500_0063_0054,114.05623194335608,22.6361432700897,ecology_ready_rule_liminal_frontier,0.6847837896115848,0.7364357327525016,6.122544640122647,0.0,0.0,0.0,,,,,,,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
residential_property|福潮楼|龙岗区,福潮楼,福潮楼,residential_property,龙岗区,SZ500_0063_0054,114.05736168215138,22.63442854848352,ecology_ready_rule_liminal_frontier,0.6846584386828486,0.6975634478109402,6.8440036460571,0.0,0.0,0.0,,,,,,,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
residential_property|泓瀚苑|龙岗区,泓瀚苑,泓瀚苑,residential_property,龙岗区,SZ500_0063_0054,114.05743462929696,22.63390851401084,ecology_ready_rule_liminal_frontier,0.6845652312012214,0.6975102636328445,6.840985392302924,0.0,0.0,0.0,,,,,,,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
hotel|海适青年公寓|南山区,海适青年公寓,海适青年公寓,hotel,南山区,SZ500_0041_0034,113.9487178343711,22.546489612450983,rule_liminal_threshold_core,0.6845623372023673,0.7359623929727694,4.507391823870419,0.1314142597146617,0.0,0.119037832967872,185.6548394363544,,PPR_057,深圳南山科技园希尔顿惠庭酒店,conditional_liminal_rule,185.6548394363544,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
hotel|klng公馆|龙华区,KLNG公馆,KLNG公馆,hotel,龙华区,SZ500_0062_0054,114.05475886007078,22.63543613397329,ecology_ready_rule_liminal_frontier,0.6843234599582924,0.7241212509133993,6.326470403848685,0.0,0.0,0.0,,,,,,,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
hotel|南源新村129栋顺懿酒店|龙华区,南源新村129栋顺懿酒店,南源新村129栋顺懿酒,hotel,龙华区,SZ500_0056_0052,114.02428053076324,22.625597584425115,ecology_ready_rule_liminal_frontier,0.6840990736910115,0.7211227947317628,6.37240092058996,0.0,0.0,0.05680927706339,,,PPR_HILTON_007,Hampton by Hilton Shenzhen North Station,restrictive_rule,728.6576676411217,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
park_or_recreation|五和党群广场|龙岗区,五和党群广场,五和党群,park_or_recreation,龙岗区,SZ500_0063_0052,114.058460001781,22.625197260455245,ecology_ready_rule_liminal_frontier,0.6840948068843457,0.8158436549081223,4.81777314646342,0.0,0.0,0.0,,,,,,,official_park_notice|operator_event_page|on_site_rule_board,"Does the public or operator notice explicitly allow pets, designate pet zones, or require leash/cleanup rules?",candidate_only_not_observed_pet_friendly
hotel|集友青年旅舍|南山区,集友青年旅舍,集友青年旅舍,hotel,南山区,SZ500_0041_0034,113.948154715837,22.545326824275868,rule_liminal_threshold_core,0.6839976405383494,0.7200067012308687,4.835732865047729,0.1123732545450274,0.0,0.2032642840582404,220.24799755758923,,PPR_057,深圳南山科技园希尔顿惠庭酒店,conditional_liminal_rule,220.24799755758923,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
hotel|baby公寓|南山区,baby公寓,baby公寓,hotel,南山区,SZ500_0040_0034,113.94587283397702,22.5457392458227,ecology_ready_rule_liminal_frontier,0.6839745692782382,0.6914028898702304,5.11998995303588,0.1338119348072975,0.0,0.1996902988554641,181.61188086013016,,PPR_057,深圳南山科技园希尔顿惠庭酒店,conditional_liminal_rule,181.61188086013016,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
hotel|诗雅图酒店|福田区,诗雅图酒店,诗雅图酒,hotel,福田区,SZ500_0064_0032,114.061270718755,22.53687688483181,ecology_ready_rule_liminal_frontier,0.683784088078495,0.5956754712472202,3.0620683042823327,0.2832988670165106,0.0676574249326571,0.4435119235427102,772.0817098443893,679.1908092490523,PPR_069,The Ritz-Carlton Shenzhen,restrictive_rule,294.9560053943497,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
shopping_mall|万象天地购物中心|南山区,万象天地购物中心,万象天地,shopping_mall,南山区,SZ500_0042_0034,113.95214276635384,22.544756626786004,rule_liminal_threshold_core,0.6837688328247105,0.78583480478217,4.430484032960429,0.027890409930381,0.0,0.0749482043287327,584.8562151461358,,PPR_057,深圳南山科技园希尔顿惠庭酒店,conditional_liminal_rule,584.8562151461358,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|kumokumo(万象食家店)|罗湖区,KUMO KUMO(万象食家店),KUMOKUMO,shopping_mall,罗湖区,SZ500_0073_0039,114.10536631047891,22.56517951309565,rule_liminal_threshold_core,0.683427506829807,0.8560827892573178,0.4892013782438042,0.9325352686621974,0.0,0.0,87.48510750607608,,PPR_107,天河城绿洲·宠物友好生活聚场,conditional_liminal_rule,87.48510750607608,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
shopping_mall|名治街道中海锦城花园atmall|龙华区,名治街道中海锦城花园ATMALL,名治街道中海锦城花园ATMALL,shopping_mall,龙华区,SZ500_0053_0055,114.00890954513386,22.64003670548265,ecology_ready_rule_liminal_frontier,0.6834190342479065,0.8054607655759292,4.948389428014174,0.0,0.0,0.0,,,,,,,operator_site_or_mall_notice|wechat_official_account|mall_service_desk_rule,"Does the mall publish pet-entry rules, pet elevators, pet toilets, stroller/carrier rules, or pet-friendly tenant stickers?",candidate_only_not_observed_pet_friendly
residential_property|聚豪国际|龙华区,聚豪国际,聚豪国际,residential_property,龙华区,SZ500_0057_0060,114.0306951837944,22.65987848068024,rule_liminal_threshold_core,0.6833259713320693,0.7057877681057223,2.8266085818196696,0.3282287843170358,0.1851951265568485,0.0,119.59059320863726,447.07792559578456,PPR_HILTON_012,DoubleTree by Hilton Shenzhen Longhua,conditional_liminal_rule,119.59059320863726,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
residential_property|寓帮青年公寓坂田街道长发路泓瀚苑小区|龙岗区,寓帮青年公寓 坂田街道长发路泓瀚苑小区,寓帮青年公寓坂田街道长发路泓瀚苑小区,residential_property,龙岗区,SZ500_0063_0054,114.05709804418623,22.633718150020066,ecology_ready_rule_liminal_frontier,0.6832714302876159,0.6967716148876479,6.79921707195828,0.0,0.0,0.0,,,,,,,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
residential_property|家e通壹站社区|南山区,家e通壹站社区,家e通壹站社区,residential_property,南山区,SZ500_0044_0032,113.96314393287358,22.53462677350689,rule_liminal_threshold_core,0.6831776249034569,0.7048365322593988,3.520011369684069,0.1723428686016118,0.0,0.0,377.5552320136708,,PPR_032,天虹深圳辖区25家宠物友好空间升级,conditional_liminal_rule,405.5189592519272,property_notice|community_public_account|subdistrict_governance_page,Does property/community management designate pet activity space or publish pet access/cleanup rules?,candidate_only_not_observed_pet_friendly
hotel|归真茶馆.棋牌民塘路与红木街交叉口东20米顺懿酒店|龙华区,归真茶馆.棋牌 民塘路与红木街交叉口东20米顺懿酒店,归真茶馆.棋牌民塘路与红木街交叉口东20米顺懿酒,hotel,龙华区,SZ500_0056_0052,114.0242615782736,22.625529649081667,ecology_ready_rule_liminal_frontier,0.6830901301396717,0.720646803290483,6.339921584189391,0.0,0.0,0.0562244427389388,,,PPR_HILTON_007,Hampton by Hilton Shenzhen North Station,restrictive_rule,732.7811303674544,hotel_group_policy_page|booking_policy_page|operator_phone_verification,"Does the hotel allow pets through general policy, package-only access, cleaning-fee access, or service-animal-only rules?",candidate_only_not_observed_pet_friendly
