candidate_id,year,name,candidate_classes,candidate_confidence,category_primary,category_secondary,category_tertiary,address,district,lon_wgs84,lat_wgs84,pet_service_weight,grid_id,district_name,a_medical_flag,a_retail_flag,a_grooming_flag,a_boarding_flag,a_training_flag
36443165ecb355cd,2025,联合宠物医院(西乡分院),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,海湾明珠花园6栋111-112号,宝安区,113.85494977448845,22.5770271120218,1.15,SZ500_0022_0041,宝安区,1,0,0,0,0
3650ba80c77bb936,2025,Pet era·宠物时代(信义领御店),A_RETAIL,high,购物服务,专卖店,宠物用品店,新安街道兴东社区信义领御3栋121商铺,宝安区,113.91298029542187,22.58107507134625,1.0,SZ500_0034_0042,宝安区,0,1,0,0,0
367fd0284f2f095e,2025,信德宠物医院(瑞派红岭院),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,南园街道东园社区御河堤花园A BC座埔尾路商铺9号,福田区,114.09838867040564,22.540963344594907,1.15,SZ500_0072_0034,福田区,1,0,0,0,0
369aad4bdf9655fa,2025,柠萌淘宠物用品超市(龙华店),A_RETAIL,high,购物服务,专卖店,宠物用品店,民治街道上芬社区西头新村14栋104号,龙华区,114.01427801343377,22.64389998278228,1.0,SZ500_0054_0056,龙华区,0,1,0,0,0
36be3871b7605498,2025,意深宠物(龙禧雅苑店),A_RETAIL,high,购物服务,专卖店,宠物用品店,珑禧雅苑意深宠物A006,龙岗区,114.24107840192973,22.74295883702928,1.0,SZ500_0100_0079,龙岗区,0,1,0,0,0
36c9fcc5d1ab886c,2025,爱因斯宠物猫狗专卖宠物基地,A_RETAIL,high,购物服务,专卖店,宠物用品店,清水河街道金碧路星湖花园8栋B楼108,罗湖区,114.09532574187536,22.57030103037972,1.0,SZ500_0071_0040,罗湖区,0,1,0,0,0
36cb117fe475703f,2025,爱心宠物,A_RETAIL,high,购物服务,专卖店,宠物用品店,厦村东坊北5巷1号底楼,龙岗区,114.16017820312814,22.61317274548783,1.0,SZ500_0084_0050,龙岗区,0,1,0,0,0
36dd73b179e6c83f,2025,宠识贝宠物医院,A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,松园西街15-5号,罗湖区,114.1031208063548,22.55381693843253,1.15,SZ500_0073_0036,福田区,1,0,0,0,0
36e357fa87874b4e,2025,萌星宠物店,A_RETAIL,high,购物服务,专卖店,宠物用品店,沙湖社区同裕路77-1号,坪山区,114.31744871318892,22.67631942111377,1.0,SZ500_0116_0064,坪山区,0,1,0,0,0
371d7330dce7cb38,2025,瑞派宠物医院(康德沙头角店),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,沙盐路3048-14,盐田区,114.22536204625716,22.553384580894868,1.15,SZ500_0098_0037,盐田区,1,0,0,0,0
372bcc1863a01f7c,2025,易乐宠宠物用品超市(南山店),A_RETAIL,high,购物服务,专卖店,宠物用品店,前海路2008号(大新地铁站C2口步行480米),南山区,113.91072488760594,22.53180828893196,1.0,SZ500_0033_0031,南山区,0,1,0,0,0
374eaa9ad791e441,2025,私宠·宠物馆,A_RETAIL,high,购物服务,专卖店,宠物用品店,龙岗大道辅路与向东路交叉口南60米,龙岗区,114.27688067111964,22.73457516948659,1.0,SZ500_0108_0077,龙岗区,0,1,0,0,0
3762cfff0b0e96e9,2025,平南宠物医院,A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,平南路27号,龙岗区,114.26553884820952,22.72941261201094,1.15,SZ500_0105_0076,龙岗区,1,0,0,0,0
3799eac070a5fad2,2025,喵万宠南山店,A_RETAIL,high,购物服务,专卖店,宠物用品店,阳光花地苑D118商铺,南山区,113.909031027038,22.52087239496473,1.0,SZ500_0033_0028,南山区,0,1,0,0,0
37b5d2a788189251,2025,甜宠宠物生活馆,A_RETAIL,high,购物服务,专卖店,宠物用品店,坪洲地铁站C口步行450米,宝安区,113.86193638543506,22.57211937155168,1.0,SZ500_0023_0039,宝安区,0,1,0,0,0
37c14da903e9575b,2025,爱尚萌宠屋宠物店,A_RETAIL|B_LEISURE,high,购物服务,专卖店,宠物用品店,龙平路287号(龙园地铁站D口步行360米),龙岗区,114.25889484246002,22.734356275008885,1.0,SZ500_0104_0077,龙岗区,0,1,0,0,0
37d133cb60e3d685,2025,亲邻萌宠(高发西岸店),A_RETAIL|B_LEISURE,high,购物服务,专卖店,宠物用品店,新安街道创业路第5大道高发西岸花园一期3栋302,宝安区,113.87365751213068,22.558690755076743,1.0,SZ500_0026_0037,宝安区,0,1,0,0,0
37f9fc8f239101d4,2025,联合宠物医院(福海分院),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,桥头社区新村路72号101,宝安区,113.80382222913484,22.68899934465164,1.15,SZ500_0011_0065,宝安区,1,0,0,0,0
381635a13ffc409c,2025,芸汐宠物工作室,A_RETAIL,high,购物服务,专卖店,宠物用品店,莲塘坳下村35-2-101芸汐宠物工作室,罗湖区,114.16312300520272,22.56814904468141,1.0,SZ500_0085_0040,罗湖区,0,1,0,0,0
3822de9a8b7dac81,2025,jiojio宠物生活馆(金地龙城中央1期店),A_RETAIL,high,购物服务,专卖店,宠物用品店,龙岗街道南联社区金地凯旋广场1栋103号,龙岗区,114.24517990486936,22.714347106106445,1.0,SZ500_0101_0073,龙岗区,0,1,0,0,0
3853585d1c90f310,2025,墨墨宠物工作室(下沙村四坊店),A_RETAIL,high,购物服务,专卖店,宠物用品店,下沙村四坊1号104室,福田区,114.02101545909316,22.526674752400428,1.0,SZ500_0056_0030,福田区,0,1,0,0,0
38662f1c6fb4586e,2025,招财喵宠物店,A_RETAIL,high,购物服务,专卖店,宠物用品店,鹤洲东区九巷2号2-3,宝安区,113.85651725020855,22.62849016845339,1.0,SZ500_0022_0052,宝安区,0,1,0,0,0
386818c189e77741,2025,旺旺家宠物店(高嘉花园店),A_MEDICAL|A_RETAIL,high,医疗保健服务,动物医疗场所,宠物诊所,春风路2002号高嘉花园(文锦地铁站D口步行220米),罗湖区,114.12469773929838,22.54630855971056,1.15,SZ500_0077_0035,罗湖区,1,1,0,0,0
38bb1e9b07341df7,2025,嘀嗒宠物,A_RETAIL,high,购物服务,专卖店,宠物用品店,聚升二路与东连路交叉口西南120米,坪山区,114.33078097518052,22.703113500918267,1.0,SZ500_0119_0070,坪山区,0,1,0,0,0
38d00c8a2b257587,2025,鸿源宠物医院(松岗分院),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,松岗街道金开路1号二六大厦109,宝安区,113.84745406539425,22.765142498398088,1.15,SZ500_0019_0082,宝安区,1,0,0,0,0
38e66fa528969854,2025,奇思宠物(华侨店),A_RETAIL,high,购物服务,专卖店,宠物用品店,深南大道辅路与威尼斯东街交叉口东南140米,南山区,113.97356290334989,22.53753527164833,1.0,SZ500_0046_0032,南山区,0,1,0,0,0
38f5e5d344d691de,2025,U米宠物,A_RETAIL,high,购物服务,专卖店,宠物用品店,九围新村七区304-1102,宝安区,113.8557853481065,22.64655162244328,1.0,SZ500_0022_0056,宝安区,0,1,0,0,0
390546ff673548d5,2025,瑞详宠物·宠物殡葬善后服务,A_MEDICAL,high,医疗保健服务,动物医疗场所,动物医疗场所,龙城街道吉祥社区新桥西三巷14号201,龙岗区,114.23461517705168,22.71188183191972,1.15,SZ500_0099_0072,龙岗区,1,0,0,0,0
3970f2b179930203,2025,米乐乖乖宠物生活馆(KK TIME店),A_RETAIL,high,购物服务,专卖店,宠物用品店,文锦北路2090号KK TIME京基百纳时光商场4楼430号商铺,罗湖区,114.11852433904856,22.57325029874639,1.0,SZ500_0076_0041,罗湖区,0,1,0,0,0
39870034ebdf82ef,2025,阿咪宠物服务店,A_RETAIL,high,购物服务,专卖店,宠物用品店,福华一路与岗厦二路交叉口东120米,福田区,114.06014672392568,22.53952057451369,1.0,SZ500_0064_0033,福田区,0,1,0,0,0
39a4b322146fdfda,2025,奶思喵喵猫舍(南山店),A_RETAIL,high,购物服务,专卖店,宠物用品店,南头街道缤纷商业中心东门一楼街铺a45(东北饺子馆旁边),南山区,113.9243414306519,22.54558088661827,1.0,SZ500_0036_0034,南山区,0,1,0,0,0
39d05a62b89e489f,2025,猫博士宠物医院,A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,凤凰街道光明壹号花园7-09号,光明区,113.9248619137395,22.73994227890908,1.15,SZ500_0035_0077,光明区,1,0,0,0,0
39f5e525919d2a95,2025,星辰明星宠物基地,A_RETAIL,high,购物服务,专卖店,宠物用品店,西丽街道西丽社区沙河路16号亿家商业中心101,南山区,113.94529253721888,22.578311320855605,1.0,SZ500_0040_0041,南山区,0,1,0,0,0
3a5f5d56a404c152,2025,呆萌宠物馆,A_RETAIL|B_LEISURE,high,购物服务,专卖店,宠物用品店,美丽家园北区呆萌宠物馆275号,龙华区,114.02894292928502,22.660099113282484,1.0,SZ500_0057_0060,龙华区,0,1,0,0,0
3a7ac0551df999b0,2025,满分虎宠物用品超市(和勘一路店),A_RETAIL,high,购物服务,专卖店,宠物用品店,坂田街道和磡村九巷12-1,龙岗区,114.05866463307451,22.62726954504717,1.0,SZ500_0063_0052,龙岗区,0,1,0,0,0
3a7de65776ee5dbe,2025,宠知心宠物医院,A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,龙翔大道7059号,龙岗区,114.2359705436384,22.71634634949988,1.15,SZ500_0099_0073,龙岗区,1,0,0,0,0
3a9257ff756960bb,2025,皮蛋家宠物超市,A_RETAIL,high,购物服务,专卖店,宠物用品店,安乐三街四巷7-3号(翻身地铁站B口步行450米),宝安区,113.89206239755325,22.563187629050606,1.0,SZ500_0029_0038,宝安区,0,1,0,0,0
3ab5fdab13439ffa,2025,宠淘淘·猫粮·猫砂·狗粮宠物用品超市,A_RETAIL,high,购物服务,专卖店,宠物用品店,樟树布新村一巷17-2,龙岗区,114.15094015416852,22.61152649539733,1.0,SZ500_0082_0049,龙岗区,0,1,0,0,0
3ac91d5df8caf257,2025,Mini宠物生活馆(富康苑店),A_RETAIL,high,购物服务,专卖店,宠物用品店,龙城大道104-7号,龙岗区,114.24821254093771,22.724339681781544,1.0,SZ500_0102_0075,龙岗区,0,1,0,0,0
3adcdcba54185444,2025,医宠国际动物医院全科中心(大冲分院),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,粤海街道大冲社区铜蛟路55号大冲都市花园1-025,南山区,113.94809374075284,22.54630287570681,1.15,SZ500_0041_0034,南山区,1,0,0,0,0
3ae730c5ca518c66,2025,瑞鹏宠物医院(城市山谷店),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,粤海街道铜鼓社区沙河西路2029号城市山谷花园商业1008-1009,南山区,113.94881526209934,22.5532978911341,1.15,SZ500_0041_0036,南山区,1,0,0,0,0
3b093cca4fb5ce61,2025,火星宠物(天龙商业城店),A_RETAIL,high,购物服务,专卖店,宠物用品店,人民路二横街44号(晒布地铁站D3口步行330米),罗湖区,114.11482520941642,22.54958265280608,1.0,SZ500_0075_0036,罗湖区,0,1,0,0,0
3b58d95739495d5f,2025,宠乐优品宠物用品店,A_RETAIL,high,购物服务,专卖店,宠物用品店,接福路与塘尾东路交叉口西60米,宝安区,113.80950216024712,22.70782527098372,1.0,SZ500_0012_0069,宝安区,0,1,0,0,0
3b63aff4c9f5bf67,2025,宠乐约宠物生活馆(滨江花园店),A_RETAIL,high,购物服务,专卖店,宠物用品店,石岩街道德政路滨江花园进停车场1楼6号铺,宝安区,113.96734121458688,22.695710533728978,1.0,SZ500_0044_0067,宝安区,0,1,0,0,0
3b72c4e68d2dc5c0,2025,山姆宠物诊所,A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,侨香路翠海花园10号商铺(侨香地铁站C口步行100米),福田区,114.0103285467022,22.554142260921047,1.15,SZ500_0054_0036,福田区,1,0,0,0,0
3bad64e08831c453,2025,宠物家(花园城店),A_RETAIL,high,购物服务,专卖店,宠物用品店,蛇口花园城3期2栋102铺,南山区,113.91953544329677,22.50138307292628,1.0,SZ500_0035_0024,南山区,0,1,0,0,0
3bd6fbcf436b1015,2025,亮亮喵生活馆(华强北店),A_RETAIL,high,购物服务,专卖店,宠物用品店,振华路航苑大厦1层,福田区,114.07786338384508,22.54669211659394,1.0,SZ500_0068_0035,福田区,0,1,0,0,0
3bddabf9f1e35527,2025,熊大宠物生活馆,A_RETAIL,high,购物服务,专卖店,宠物用品店,静宁路57号,光明区,113.89128247792904,22.78374272569904,1.0,SZ500_0028_0086,光明区,0,1,0,0,0
3be391f5e20b6e02,2025,宠宠趴,A_RETAIL,high,购物服务,专卖店,宠物用品店,西海岸花园西南门东南90米,宝安区,113.88419384725935,22.56575083671179,1.0,SZ500_0028_0038,宝安区,0,1,0,0,0
3c1fba4b2f0571e2,2025,哈叽咪猴派宠物,A_RETAIL,high,购物服务,专卖店,宠物用品店,福华路与岗厦一路交叉口西80米,福田区,114.06126766264164,22.537786834617823,1.0,SZ500_0064_0033,福田区,0,1,0,0,0
3c20e262c4454d2e,2025,Summer Pet宠爱有家高端宠物生活馆,A_RETAIL,high,购物服务,专卖店,宠物用品店,蛇口街道海昌社区望海路93号南海玫瑰花园二期43A商铺,南山区,113.9196682565469,22.48817501992037,1.0,SZ500_0035_0021,南山区,0,1,0,0,0
3c28b408c2abe867,2025,HW黑喂狗宠物(上塘店),A_RETAIL,high,购物服务,专卖店,宠物用品店,龙塘社区中海锦城3栋1层315,龙华区,114.0092356521682,22.64124749599885,1.0,SZ500_0053_0055,龙华区,0,1,0,0,0
3c33e7716b5aae9a,2025,瑞祥宠物店·缅因猫舍5㎞免接送费(万科时代广场9拾9街店),A_RETAIL,high,购物服务,专卖店,宠物用品店,龙城街道尚景社区龙城大道85号万科时代广场3栋A座裙楼01层3-055,龙岗区,114.24693878190106,22.722008232039784,1.0,SZ500_0102_0074,龙岗区,0,1,0,0,0
3c4c46cbd75b68ef,2025,萌兽星球宠物店,A_RETAIL,high,购物服务,专卖店,宠物用品店,东环一路香缇雅苑1栋12号,龙华区,114.03826481393118,22.64604901391411,1.0,SZ500_0059_0057,龙华区,0,1,0,0,0
3c5a9658f2fd079b,2025,米乐猫馆猫舍宠物店,A_RETAIL,high,购物服务,专卖店,宠物用品店,西乡大道与新湖路交汇处天琴阁101-2铺,宝安区,113.85989248447014,22.576166913789173,1.0,SZ500_0023_0040,宝安区,0,1,0,0,0
3c5f999f99f536ef,2025,南方宠物港,A_RETAIL,high,购物服务,专卖店,宠物用品店,上头田新村一巷6栋,宝安区,113.84048612860556,22.76176407958739,1.0,SZ500_0018_0081,宝安区,0,1,0,0,0
3d06936f8aac0b2d,2025,宠物家(沙嘴店),A_RETAIL,high,购物服务,专卖店,宠物用品店,沙头街道沙嘴社区沙嘴村一坊71号101-102,福田区,114.0337747794206,22.521092272310337,1.0,SZ500_0059_0029,福田区,0,1,0,0,0
3d0f7a1bd55abb86,2025,宠知心宠物医院汇嘉分院,A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,南岭街道宝岭社桂芳园瑞香阁商业广场2548号,龙岗区,114.1349938143191,22.617925582021403,1.15,SZ500_0079_0051,龙岗区,1,0,0,0,0
3d3b30b07d11256d,2025,袖虎宠物(白石龙店),A_RETAIL,high,购物服务,专卖店,宠物用品店,万科金域华府一期206,龙华区,114.03683544305224,22.60183410098532,1.0,SZ500_0059_0047,龙华区,0,1,0,0,0
3d3e5999de5595f6,2025,松岗爱心动物医院,A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,楼岗大道74号,宝安区,113.84925040527357,22.768698462964345,1.15,SZ500_0020_0083,宝安区,1,0,0,0,0
3d58ac84f3a9d26c,2025,京都猫院,A_RETAIL,high,购物服务,专卖店,宠物用品店,龙兴村一巷三号,宝安区,113.85927182640935,22.579727573095333,1.0,SZ500_0023_0041,宝安区,0,1,0,0,0
3d6fb98980b59aad,2025,大型猫舍狗舍活体售卖基地,A_RETAIL,high,购物服务,专卖店,宠物用品店,龙华街道松和社区东还路144号10栋102龙华街道清湖路与祥利路交汇处金湖雅苑D栋,龙华区,114.03200640997376,22.675441562524856,1.0,SZ500_0058_0063,龙华区,0,1,0,0,0
3d70acd9525b6436,2025,宠乐缘和一分店,A_RETAIL,high,购物服务,专卖店,宠物用品店,沙井街道和一社区和二一路7号7-1铺,宝安区,113.78057481048197,22.71452210863664,1.0,SZ500_0006_0071,宝安区,0,1,0,0,0
3d81093e1ede2c68,2025,太萌宠物生活馆,A_RETAIL|B_LEISURE,high,购物服务,专卖店,宠物用品店,爱南路866号,龙岗区,114.2233287878357,22.69383188359284,1.0,SZ500_0097_0068,龙岗区,0,1,0,0,0
3dc706fcdec21087,2025,MoMoCat猫舍,A_RETAIL,high,购物服务,专卖店,宠物用品店,福保街道石厦新天世纪商务中心C座31楼08号,福田区,114.047690283018,22.52425720562244,1.0,SZ500_0062_0030,福田区,0,1,0,0,0
3de85dd737eff911,2025,喵星萌宠猫咖宠物店,A_RETAIL|B_LEISURE,high,购物服务,专卖店,宠物用品店,布吉街道龙翔花园瑞龙轩1期106,龙岗区,114.1056945136762,22.613349456472697,1.0,SZ500_0073_0050,龙岗区,0,1,0,0,0
3e00580fd06410a1,2025,喵酱宠物店,A_RETAIL,high,购物服务,专卖店,宠物用品店,守珍街华美一巷8号(意尔康隔壁右拐),龙岗区,114.12897098421972,22.69886773302761,1.0,SZ500_0077_0069,龙岗区,0,1,0,0,0
3e1feecbaf08ab6d,2025,优佳宠物医院(罗湖中心医院店),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,翠竹街道翠竹社区爱国路3033泰宁花园ABC座102,罗湖区,114.13663163634702,22.568352446340743,1.15,SZ500_0080_0040,罗湖区,1,0,0,0,0
3e43692b22eb253f,2025,叮当宠物医院(尚景·欣园店),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,龙城街道尚景社区于中路10号尚景欣园E栋龙城大道139号,龙岗区,114.24680802491127,22.73238124727167,1.15,SZ500_0102_0077,龙岗区,1,0,0,0,0
3ea4f86e37685de8,2025,PANKKA宠物生活·宠物旅游·宠物活体,A_RETAIL,high,购物服务,专卖店,宠物用品店,天安数码城4栋B座4层64,龙岗区,114.2113913003325,22.72546371527373,1.0,SZ500_0094_0075,龙岗区,0,1,0,0,0
3ec3297306d6f2e1,2025,puppyoo宠物小屋,A_RETAIL,high,购物服务,专卖店,宠物用品店,兴龙路与湖西路交叉口东100米,龙岗区,114.1298869894039,22.60420709436365,1.0,SZ500_0078_0048,龙岗区,0,1,0,0,0
3f6b2b3dc5ab93d7,2025,宠相伴宠物生活馆(宇宏·健康花城店),A_RETAIL,high,购物服务,专卖店,宠物用品店,南旺街道康乐社区布澜路7号宇宏健康花城15栋南旺街114号,龙岗区,114.12970211416362,22.627295148785223,1.0,SZ500_0078_0053,龙岗区,0,1,0,0,0
3f8eb3bd128adbf6,2025,派佳宠物(福永新村店),A_RETAIL,high,购物服务,专卖店,宠物用品店,福永新村6巷15号,宝安区,113.80680547233294,22.67537865302852,1.0,SZ500_0011_0062,宝安区,0,1,0,0,0
3f9475ab3840631b,2025,宠来宠趣宠物店大型猫舍犬舍宠物市场,A_RETAIL,high,虚拟数据,虚拟店铺,虚拟店铺,布吉街道吉华路13号,龙岗区,114.0494641684696,22.637586231781533,1.0,SZ500_0061_0055,龙华区,0,1,0,0,0
3fa56e276125ff66,2025,聚宠动物医院,A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,新沙路425号(新沙路与村前路交叉口路南),宝安区,113.81572568404648,22.73213070086453,1.15,SZ500_0013_0075,宝安区,1,0,0,0,0
3fd75c1ad8e84ab0,2025,爱逗宠物坊,A_RETAIL,high,购物服务,专卖店,宠物用品店,松山仔五巷5号,龙岗区,114.18994265396172,22.65087534477701,1.0,SZ500_0090_0058,龙岗区,0,1,0,0,0
3fdcc74d71483651,2025,YuYu宠物(大东城2期别墅店),A_RETAIL,high,购物服务,专卖店,宠物用品店,大东城2期南门西南120米,坪山区,114.33228435248546,22.70841423534359,1.0,SZ500_0119_0072,坪山区,0,1,0,0,0
403a0106dd9c87fa,2025,贝克和史东动物医院(蛇口分院),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,后海滨路君汇新天花园1栋116号商铺,南山区,113.93339368004172,22.505706771021245,1.15,SZ500_0038_0025,南山区,1,0,0,0,0
404da5e3cef51132,2025,猫小爪宠物零食用品,A_RETAIL,high,购物服务,专卖店,宠物用品店,雪象花园新村道南二巷15号101,龙岗区,114.07022383601516,22.65209258583737,1.0,SZ500_0066_0058,龙岗区,0,1,0,0,0
405325511ee1a40c,2025,宠部落宠物用品店,A_RETAIL,high,购物服务,专卖店,宠物用品店,水库新村三街与水库新村二街交叉口东100米,罗湖区,114.133600041262,22.568191301450646,1.0,SZ500_0079_0040,罗湖区,0,1,0,0,0
406a816d922b41c7,2025,Mini星球猫馆,A_RETAIL,high,购物服务,专卖店,宠物用品店,澳门新村26栋(白石龙地铁站D口步行260米),龙华区,114.03989450954032,22.60368535915568,1.0,SZ500_0060_0047,龙华区,0,1,0,0,0
407d226dbd4b3b86,2025,猫狗日记(宠物屋),A_RETAIL,high,购物服务,专卖店,宠物用品店,坂田街道万科第五园八期五栋120铺门牌号坂园路64号,龙岗区,114.06355541021918,22.61487765085612,1.0,SZ500_0064_0050,龙岗区,0,1,0,0,0
40bc594d4ce46cc2,2025,宠悦园宠物医院(坪山店),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,坪山新区中山大道3003-5758号东方威尼斯花园(好邻居家政旁),坪山区,114.33510133151024,22.68907586439904,1.15,SZ500_0120_0067,坪山区,1,0,0,0,0
40bed9ba849b4f81,2025,宠物陆战队宠物店,A_RETAIL,high,购物服务,专卖店,宠物用品店,宝安大道6020号101铺,宝安区,113.8246324556448,22.63875688308606,1.0,SZ500_0015_0054,宝安区,0,1,0,0,0
40f0377dcbef2906,2025,元气大浴场24小时自助宠物店(深圳海峦坊店),A_RETAIL,high,购物服务,专卖店,宠物用品店,西乡街道凤凰岗社区宝田一路海峦坊1层20号,宝安区,113.87562362271277,22.59842633286413,1.0,SZ500_0026_0045,宝安区,0,1,0,0,0
40f29ee59f9cece6,2025,晴天宠物生活馆,A_RETAIL,high,购物服务,专卖店,宠物用品店,赤岭头新一村143栋,龙华区,114.00611857535628,22.65513609350118,1.0,SZ500_0052_0058,龙华区,0,1,0,0,0
415c30edce810a2f,2025,乐家宠物生活馆(装修中),A_RETAIL,high,购物服务,专卖店,宠物用品店,小榄镇益隆乐华路和平巷1号,龙岗区,114.15352296287584,22.608839410884467,1.0,SZ500_0083_0049,龙岗区,0,1,0,0,0
41a56e6c5ecb6694,2025,咯咯熊·猫馆(猫咪专卖),A_RETAIL,high,购物服务,专卖店,宠物用品店,新安街道灵芝园社区19区17栋新安二路153号,宝安区,113.9086657994918,22.56983402985386,1.0,SZ500_0033_0039,宝安区,0,1,0,0,0
41cbb120cb78ef94,2025,深圳市龙华区壹猫先生宠物工作室,A_RETAIL,high,购物服务,专卖店,宠物用品店,龙光玖钻北区3A栋44楼,龙华区,114.01593917735008,22.62526153054439,1.0,SZ500_0055_0052,龙华区,0,1,0,0,0
4228def8897ae60b,2025,福恩宠物医院·猫科·骨科中心(公明总院),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,马田街道合水口社区上屯新村一排11栋B座101,光明区,113.88327170158487,22.78214436839928,1.15,SZ500_0027_0086,光明区,1,0,0,0,0
425eae1395c6f783,2025,向日葵宠物店(风和日丽店),A_RETAIL,high,购物服务,专卖店,宠物用品店,龙华人民路3272号商铺,龙华区,114.02383025367752,22.64569612001161,1.0,SZ500_0056_0056,龙华区,0,1,0,0,0
42919aae72f57188,2025,瑞鹏宠物医院(坂雪岗分院),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,坂田街道坂雪岗大道3016号中海日辉台7栋1单元105号,龙岗区,114.06334870068132,22.64396979755613,1.15,SZ500_0064_0056,龙岗区,1,0,0,0,0
42967d3e9ec67a50,2025,爱豆宠物天峦店,A_RETAIL,high,购物服务,专卖店,宠物用品店,宝沙一路振业天峦1-26号商铺,龙岗区,114.25710047109014,22.685174032581124,1.0,SZ500_0104_0066,龙岗区,0,1,0,0,0
42a2d3dbfd537aed,2025,jiojio宠物生活馆(中海·康城花园二期店),A_RETAIL,high,购物服务,专卖店,宠物用品店,官塘直街与清辉路交叉口北40米,龙岗区,114.2055093932652,22.71289399064617,1.0,SZ500_0093_0072,龙岗区,0,1,0,0,0
42c7080bf5291b86,2025,Pet Island爱宠岛,A_RETAIL,high,购物服务,专卖店,宠物用品店,南水街251号(水湾地铁站C口步行300米),南山区,113.91708726264918,22.49151993661313,1.0,SZ500_0035_0022,南山区,0,1,0,0,0
42d66ae1820a1852,2025,联合猫专科(西湖林语店),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,西湖林语北2门西60米(西丽湖地铁站B口步行170米),南山区,113.95993212823792,22.596186629033685,1.15,SZ500_0043_0045,南山区,1,0,0,0,0
42d6c01385d88b21,2025,猫狗天地·寄托·收养·救助基地,A_RETAIL,high,购物服务,专卖店,宠物用品店,迳口路优狗乐50号,光明区,113.95031731436586,22.76903724915765,1.0,SZ500_0040_0083,光明区,0,1,0,0,0
4307369a73226e17,2025,九颐宠物医院,A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,宝石东路与吉祥路交叉口东北60米,宝安区,113.9373959058542,22.68327824452572,1.15,SZ500_0038_0064,宝安区,1,0,0,0,0
4309b4918090b186,2025,联合宠物医院(民塘分院),A_MEDICAL,high,医疗保健服务,动物医疗场所,宠物诊所,民治街道龙塘社区御龙华庭170-171,龙华区,114.01121580117685,22.6400668021715,1.15,SZ500_0054_0055,龙华区,1,0,0,0,0
436b6e0084b51577,2025,乐善宠物猫狗售卖-善终-服务中心(福田店),A_RETAIL,high,购物服务,专卖店,宠物用品店,沙头街道新洲社区新洲北村88号109,福田区,114.04201351291852,22.52898669398716,1.0,SZ500_0060_0031,福田区,0,1,0,0,0
439d22362ee74698,2025,猫狗市场(万科店),A_RETAIL,high,购物服务,专卖店,宠物用品店,坂田街道第五园社区雅园路9号万科第五园三期商业街D145,龙岗区,114.06626503620735,22.615494556666725,1.0,SZ500_0065_0050,龙岗区,0,1,0,0,0
43b17b5bd938575a,2025,婷姐宠物(正高店),A_RETAIL,high,购物服务,专卖店,宠物用品店,新安六路与玉林路交叉口南80米,宝安区,113.86931658724464,22.565580005584263,1.0,SZ500_0025_0038,宝安区,0,1,0,0,0
43b1f3fd2ba13d30,2025,粤上猫咪领养宠物店猫舍基地市场,A_RETAIL,high,购物服务,专卖店,宠物用品店,民治街道民强社区1栋民治大道,龙华区,114.03528126114652,22.62101301425488,1.0,SZ500_0059_0051,龙华区,0,1,0,0,0
43bfaf7eb04ba19e,2025,好奇宠物生活馆,A_RETAIL,high,购物服务,购物相关场所,购物相关场所,文锦中路2014号合正荣悦府1楼06商铺,罗湖区,114.12392874523152,22.555393047427213,1.0,SZ500_0077_0037,罗湖区,0,1,0,0,0
4401024fad4b5294,2025,爱乐乐宠物用品(南山店),A_RETAIL,high,购物服务,专卖店,宠物用品店,南头街道马家龙社区玉泉路110号爱乐乐宠物用品店,南山区,113.92143804939089,22.549592324004248,1.0,SZ500_0035_0035,南山区,0,1,0,0,0
44209a7fbdb7d117,2025,喵叭宠物(大浪店),A_RETAIL,high,购物服务,专卖店,宠物用品店,郭吓一区十三巷9-2,龙华区,114.0111751827125,22.666656442154444,1.0,SZ500_0053_0061,龙华区,0,1,0,0,0
