grid_id,district_name,liminal_surface,liminal_or_frontier_hosts,ecology_silent_hosts,positive_rule_count
SZ500_0033_0047,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0048,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0049,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0050,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0051,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0052,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0053,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0054,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0055,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0056,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0057,宝安区,0.7,0.0,2.0,0.0
SZ500_0033_0058,宝安区,4.199999999999999,0.0,12.0,0.0
SZ500_0033_0059,宝安区,1.0499999999999998,0.0,3.0,0.0
SZ500_0033_0060,宝安区,3.5,0.0,10.0,0.0
SZ500_0033_0061,宝安区,2.4499999999999997,0.0,7.0,0.0
SZ500_0033_0062,宝安区,2.0999999999999996,0.0,6.0,0.0
SZ500_0033_0063,宝安区,3.8499999999999996,0.0,11.0,0.0
SZ500_0033_0064,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0065,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0066,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0067,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0068,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0069,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0070,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0071,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0072,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0073,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0074,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0075,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0076,光明区,0.35,0.0,1.0,0.0
SZ500_0033_0077,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0078,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0079,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0080,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0081,光明区,7.6,2.0,16.0,0.0
SZ500_0033_0082,光明区,3.8499999999999996,0.0,11.0,0.0
SZ500_0033_0083,光明区,0.35,0.0,1.0,0.0
SZ500_0033_0084,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0085,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0086,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0087,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0088,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0089,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0090,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0091,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0092,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0093,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0094,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0095,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0096,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0097,光明区,0.0,0.0,0.0,0.0
SZ500_0033_0098,宝安区,0.0,0.0,0.0,0.0
SZ500_0033_0099,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0013,南山区,0.0,0.0,0.0,0.0
SZ500_0034_0014,南山区,0.0,0.0,0.0,0.0
SZ500_0034_0015,南山区,0.0,0.0,0.0,0.0
SZ500_0034_0016,南山区,0.0,0.0,0.0,0.0
SZ500_0034_0017,南山区,0.0,0.0,0.0,0.0
SZ500_0034_0018,南山区,3.35,3.0,1.0,0.0
SZ500_0034_0019,南山区,0.0,0.0,0.0,0.0
SZ500_0034_0020,南山区,2.0,2.0,0.0,1.0
SZ500_0034_0021,南山区,45.0,45.0,0.0,0.0
SZ500_0034_0022,南山区,33.35,26.0,21.0,0.0
SZ500_0034_0023,南山区,15.749999999999998,0.0,45.0,0.0
SZ500_0034_0024,南山区,9.399999999999999,1.0,24.0,0.0
SZ500_0034_0025,南山区,7.699999999999999,0.0,22.0,0.0
SZ500_0034_0026,南山区,10.149999999999999,0.0,29.0,0.0
SZ500_0034_0027,南山区,2.4499999999999997,0.0,7.0,0.0
SZ500_0034_0028,南山区,27.9,23.0,14.0,0.0
SZ500_0034_0029,南山区,10.45,1.0,27.0,0.0
SZ500_0034_0030,南山区,29.65,16.0,39.0,0.0
SZ500_0034_0031,南山区,59.05,58.0,3.0,0.0
SZ500_0034_0032,南山区,55.9,51.0,14.0,0.0
SZ500_0034_0033,南山区,25.2,14.0,32.0,0.0
SZ500_0034_0034,南山区,27.7,20.0,22.0,0.0
SZ500_0034_0035,南山区,1.35,1.0,1.0,0.0
SZ500_0034_0036,南山区,0.0,0.0,0.0,0.0
SZ500_0034_0037,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0038,宝安区,0.35,0.0,1.0,0.0
SZ500_0034_0039,宝安区,1.0499999999999998,0.0,3.0,0.0
SZ500_0034_0040,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0041,宝安区,3.15,0.0,9.0,0.0
SZ500_0034_0042,宝安区,1.75,0.0,5.0,0.0
SZ500_0034_0043,宝安区,19.799999999999997,3.0,48.0,0.0
SZ500_0034_0044,宝安区,1.0499999999999998,0.0,3.0,0.0
SZ500_0034_0045,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0046,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0047,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0048,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0049,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0050,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0051,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0052,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0053,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0054,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0055,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0056,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0057,宝安区,7.0,0.0,20.0,0.0
SZ500_0034_0058,宝安区,11.549999999999999,0.0,33.0,0.0
SZ500_0034_0059,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0060,宝安区,0.7,0.0,2.0,0.0
SZ500_0034_0061,宝安区,2.4499999999999997,0.0,7.0,0.0
SZ500_0034_0062,宝安区,2.4499999999999997,0.0,7.0,0.0
SZ500_0034_0063,宝安区,8.6,3.0,16.0,0.0
SZ500_0034_0064,宝安区,0.7,0.0,2.0,0.0
SZ500_0034_0065,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0066,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0067,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0068,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0069,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0070,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0071,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0072,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0073,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0074,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0075,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0076,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0077,光明区,1.4,0.0,4.0,0.0
SZ500_0034_0078,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0079,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0080,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0081,光明区,1.0499999999999998,0.0,3.0,0.0
SZ500_0034_0082,光明区,0.7,0.0,2.0,0.0
SZ500_0034_0083,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0084,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0085,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0086,光明区,0.7,0.0,2.0,0.0
SZ500_0034_0087,光明区,2.8,0.0,8.0,0.0
SZ500_0034_0088,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0089,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0090,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0091,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0092,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0093,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0094,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0095,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0096,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0097,光明区,0.0,0.0,0.0,0.0
SZ500_0034_0098,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0099,宝安区,0.0,0.0,0.0,0.0
SZ500_0034_0100,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0014,南山区,0.0,0.0,0.0,0.0
SZ500_0035_0015,南山区,0.0,0.0,0.0,0.0
SZ500_0035_0016,南山区,0.0,0.0,0.0,0.0
SZ500_0035_0017,南山区,0.0,0.0,0.0,0.0
SZ500_0035_0018,南山区,0.0,0.0,0.0,0.0
SZ500_0035_0019,南山区,0.0,0.0,0.0,0.0
SZ500_0035_0020,南山区,0.0,0.0,0.0,0.0
SZ500_0035_0021,南山区,25.0,25.0,0.0,0.0
SZ500_0035_0022,南山区,42.0,42.0,0.0,0.0
SZ500_0035_0023,南山区,3.8,1.0,8.0,0.0
SZ500_0035_0024,南山区,5.449999999999999,3.0,7.0,0.0
SZ500_0035_0025,南山区,16.85,13.0,11.0,0.0
SZ500_0035_0026,南山区,29.9,4.0,74.0,0.0
SZ500_0035_0027,南山区,70.0,70.0,0.0,0.0
SZ500_0035_0028,南山区,21.0,21.0,0.0,1.0
SZ500_0035_0029,南山区,50.05,49.0,3.0,0.0
SZ500_0035_0030,南山区,33.15,23.0,29.0,0.0
SZ500_0035_0031,南山区,11.0,4.0,20.0,0.0
SZ500_0035_0032,南山区,15.2,4.0,32.0,0.0
SZ500_0035_0033,南山区,16.55,12.0,13.0,0.0
SZ500_0035_0034,南山区,12.45,3.0,27.0,0.0
SZ500_0035_0035,南山区,11.35,4.0,21.0,0.0
SZ500_0035_0036,南山区,4.5,1.0,10.0,0.0
SZ500_0035_0037,南山区,0.35,0.0,1.0,0.0
SZ500_0035_0038,南山区,0.0,0.0,0.0,0.0
SZ500_0035_0039,南山区,0.0,0.0,0.0,0.0
SZ500_0035_0040,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0041,宝安区,0.35,0.0,1.0,0.0
SZ500_0035_0042,宝安区,1.0499999999999998,0.0,3.0,0.0
SZ500_0035_0043,宝安区,2.4499999999999997,0.0,7.0,0.0
SZ500_0035_0044,宝安区,2.8,0.0,8.0,0.0
SZ500_0035_0045,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0046,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0047,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0048,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0049,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0050,宝安区,0.35,0.0,1.0,0.0
SZ500_0035_0051,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0052,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0053,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0054,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0055,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0056,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0057,宝安区,0.7,0.0,2.0,0.0
SZ500_0035_0058,宝安区,1.0499999999999998,0.0,3.0,0.0
SZ500_0035_0059,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0060,宝安区,4.55,0.0,13.0,0.0
SZ500_0035_0061,宝安区,5.6,0.0,16.0,0.0
SZ500_0035_0062,宝安区,2.0999999999999996,0.0,6.0,0.0
SZ500_0035_0063,宝安区,19.15,16.0,9.0,0.0
SZ500_0035_0064,宝安区,10.35,10.0,1.0,0.0
SZ500_0035_0065,宝安区,7.699999999999999,0.0,22.0,0.0
SZ500_0035_0066,宝安区,4.8999999999999995,0.0,14.0,0.0
SZ500_0035_0067,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0068,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0069,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0070,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0071,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0072,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0073,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0074,光明区,0.35,0.0,1.0,0.0
SZ500_0035_0075,光明区,0.7,0.0,2.0,0.0
SZ500_0035_0076,光明区,0.35,0.0,1.0,0.0
SZ500_0035_0077,光明区,3.4499999999999997,1.0,7.0,0.0
SZ500_0035_0078,光明区,1.35,1.0,1.0,0.0
SZ500_0035_0079,光明区,2.4499999999999997,0.0,7.0,0.0
SZ500_0035_0080,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0081,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0082,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0083,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0084,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0085,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0086,光明区,6.25,1.0,15.0,0.0
SZ500_0035_0087,光明区,8.649999999999999,2.0,19.0,0.0
SZ500_0035_0088,光明区,1.4,0.0,4.0,0.0
SZ500_0035_0089,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0090,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0091,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0092,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0093,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0094,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0095,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0096,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0097,光明区,0.0,0.0,0.0,0.0
SZ500_0035_0098,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0099,宝安区,0.0,0.0,0.0,0.0
SZ500_0035_0100,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0015,南山区,0.0,0.0,0.0,0.0
SZ500_0036_0016,南山区,0.0,0.0,0.0,0.0
SZ500_0036_0017,南山区,0.0,0.0,0.0,0.0
SZ500_0036_0018,南山区,0.0,0.0,0.0,0.0
SZ500_0036_0019,南山区,0.0,0.0,0.0,0.0
SZ500_0036_0020,南山区,0.0,0.0,0.0,0.0
SZ500_0036_0021,南山区,37.0,37.0,0.0,1.0
SZ500_0036_0022,南山区,46.0,46.0,0.0,0.0
SZ500_0036_0023,南山区,3.0,3.0,0.0,0.0
SZ500_0036_0024,南山区,1.0,1.0,0.0,0.0
SZ500_0036_0025,南山区,2.35,2.0,1.0,0.0
SZ500_0036_0026,南山区,21.55,17.0,13.0,0.0
SZ500_0036_0027,南山区,46.0,46.0,0.0,0.0
SZ500_0036_0028,南山区,12.0,12.0,0.0,0.0
SZ500_0036_0029,南山区,13.8,11.0,8.0,0.0
SZ500_0036_0030,南山区,24.0,17.0,20.0,0.0
SZ500_0036_0031,南山区,0.7,0.0,2.0,0.0
SZ500_0036_0032,南山区,4.85,1.0,11.0,0.0
SZ500_0036_0033,南山区,3.4,2.0,4.0,0.0
SZ500_0036_0034,南山区,15.35,15.0,1.0,0.0
SZ500_0036_0035,南山区,12.049999999999999,4.0,23.0,0.0
SZ500_0036_0036,南山区,2.0999999999999996,0.0,6.0,0.0
SZ500_0036_0037,南山区,0.0,0.0,0.0,0.0
SZ500_0036_0038,南山区,0.0,0.0,0.0,0.0
SZ500_0036_0039,南山区,0.0,0.0,0.0,0.0
SZ500_0036_0040,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0041,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0042,宝安区,3.35,3.0,1.0,0.0
SZ500_0036_0043,南山区,4.15,1.0,9.0,0.0
SZ500_0036_0044,宝安区,4.15,1.0,9.0,0.0
SZ500_0036_0045,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0046,南山区,0.0,0.0,0.0,0.0
SZ500_0036_0047,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0048,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0049,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0050,宝安区,1.4,0.0,4.0,0.0
SZ500_0036_0051,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0052,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0053,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0054,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0055,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0056,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0057,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0058,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0059,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0060,宝安区,1.4,0.0,4.0,0.0
SZ500_0036_0061,宝安区,1.4,0.0,4.0,0.0
SZ500_0036_0062,宝安区,4.8999999999999995,0.0,14.0,0.0
SZ500_0036_0063,宝安区,22.049999999999997,7.0,43.0,0.0
SZ500_0036_0064,宝安区,37.55,33.0,13.0,0.0
SZ500_0036_0065,宝安区,37.75,29.0,25.0,0.0
SZ500_0036_0066,宝安区,7.699999999999999,0.0,22.0,0.0
SZ500_0036_0067,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0068,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0069,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0070,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0071,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0072,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0073,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0074,光明区,2.35,2.0,1.0,0.0
SZ500_0036_0075,光明区,6.5,3.0,10.0,0.0
SZ500_0036_0076,光明区,0.7,0.0,2.0,0.0
SZ500_0036_0077,光明区,3.4499999999999997,1.0,7.0,0.0
SZ500_0036_0078,光明区,3.75,2.0,5.0,0.0
SZ500_0036_0079,光明区,28.0,28.0,0.0,0.0
SZ500_0036_0080,光明区,1.0499999999999998,0.0,3.0,0.0
SZ500_0036_0081,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0082,光明区,0.35,0.0,1.0,0.0
SZ500_0036_0083,光明区,3.4499999999999997,1.0,7.0,0.0
SZ500_0036_0084,光明区,2.0999999999999996,0.0,6.0,0.0
SZ500_0036_0085,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0086,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0087,光明区,2.4499999999999997,0.0,7.0,0.0
SZ500_0036_0088,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0089,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0090,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0091,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0092,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0093,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0094,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0095,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0096,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0097,光明区,0.0,0.0,0.0,0.0
SZ500_0036_0099,宝安区,0.0,0.0,0.0,0.0
SZ500_0036_0100,宝安区,0.0,0.0,0.0,0.0
SZ500_0037_0015,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0016,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0017,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0018,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0019,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0020,南山区,2.75,1.0,5.0,0.0
SZ500_0037_0021,南山区,8.7,8.0,2.0,0.0
SZ500_0037_0022,南山区,13.0,13.0,0.0,1.0
SZ500_0037_0023,南山区,14.0,14.0,0.0,0.0
SZ500_0037_0024,南山区,3.0,3.0,0.0,1.0
SZ500_0037_0025,南山区,1.0,1.0,0.0,0.0
SZ500_0037_0026,南山区,15.0,15.0,0.0,0.0
SZ500_0037_0027,南山区,11.7,11.0,2.0,0.0
SZ500_0037_0028,南山区,76.85,73.0,11.0,0.0
SZ500_0037_0029,南山区,26.6,21.0,16.0,0.0
SZ500_0037_0030,南山区,1.0,1.0,0.0,0.0
SZ500_0037_0031,南山区,0.0,0.0,0.0,1.0
SZ500_0037_0032,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0033,南山区,1.0,1.0,0.0,1.0
SZ500_0037_0034,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0035,南山区,2.05,1.0,3.0,0.0
SZ500_0037_0036,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0037,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0038,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0039,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0040,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0041,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0042,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0043,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0044,南山区,1.4,0.0,4.0,0.0
SZ500_0037_0045,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0046,南山区,1.0499999999999998,0.0,3.0,0.0
SZ500_0037_0047,南山区,1.0499999999999998,0.0,3.0,0.0
SZ500_0037_0048,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0049,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0050,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0051,宝安区,0.0,0.0,0.0,0.0
SZ500_0037_0052,南山区,1.0499999999999998,0.0,3.0,0.0
SZ500_0037_0053,南山区,0.0,0.0,0.0,0.0
SZ500_0037_0054,宝安区,0.0,0.0,0.0,0.0
SZ500_0037_0055,宝安区,0.0,0.0,0.0,0.0
SZ500_0037_0056,宝安区,0.0,0.0,0.0,0.0
SZ500_0037_0057,宝安区,0.0,0.0,0.0,0.0
SZ500_0037_0058,宝安区,0.0,0.0,0.0,0.0
SZ500_0037_0059,宝安区,0.0,0.0,0.0,0.0
SZ500_0037_0060,宝安区,0.0,0.0,0.0,0.0
SZ500_0037_0061,宝安区,0.0,0.0,0.0,0.0
SZ500_0037_0062,宝安区,5.949999999999999,0.0,17.0,0.0
SZ500_0037_0063,宝安区,15.6,3.0,36.0,0.0
SZ500_0037_0064,宝安区,8.95,3.0,17.0,0.0
SZ500_0037_0065,宝安区,8.25,3.0,15.0,0.0
SZ500_0037_0066,宝安区,1.75,0.0,5.0,0.0
SZ500_0037_0067,宝安区,0.0,0.0,0.0,0.0
SZ500_0037_0068,宝安区,0.0,0.0,0.0,0.0
SZ500_0037_0069,宝安区,0.0,0.0,0.0,0.0
SZ500_0037_0070,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0071,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0072,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0073,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0074,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0075,光明区,2.8,0.0,8.0,0.0
SZ500_0037_0076,光明区,7.35,0.0,21.0,0.0
SZ500_0037_0077,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0078,光明区,1.75,0.0,5.0,0.0
SZ500_0037_0079,光明区,1.7,1.0,2.0,0.0
SZ500_0037_0080,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0081,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0082,光明区,4.199999999999999,0.0,12.0,0.0
SZ500_0037_0083,光明区,3.5,0.0,10.0,0.0
SZ500_0037_0084,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0085,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0086,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0087,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0088,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0089,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0090,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0091,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0092,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0093,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0094,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0095,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0096,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0097,光明区,0.0,0.0,0.0,0.0
SZ500_0037_0099,宝安区,0.0,0.0,0.0,0.0
SZ500_0037_0100,宝安区,0.0,0.0,0.0,0.0
SZ500_0038_0016,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0017,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0018,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0019,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0020,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0021,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0022,南山区,2.0,2.0,0.0,0.0
SZ500_0038_0023,南山区,8.0,8.0,0.0,0.0
SZ500_0038_0024,南山区,24.45,22.0,7.0,0.0
SZ500_0038_0025,南山区,35.35,35.0,1.0,0.0
SZ500_0038_0026,南山区,2.4,1.0,4.0,0.0
SZ500_0038_0027,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0028,南山区,145.0,145.0,0.0,0.0
SZ500_0038_0029,南山区,16.9,12.0,14.0,0.0
SZ500_0038_0030,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0031,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0032,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0033,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0034,南山区,2.4,1.0,4.0,0.0
SZ500_0038_0035,南山区,1.75,0.0,5.0,0.0
SZ500_0038_0036,南山区,2.8,0.0,8.0,0.0
SZ500_0038_0037,南山区,1.75,0.0,5.0,0.0
SZ500_0038_0038,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0039,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0040,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0041,南山区,8.0,1.0,20.0,0.0
SZ500_0038_0042,南山区,2.0999999999999996,0.0,6.0,0.0
SZ500_0038_0043,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0044,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0045,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0046,南山区,2.4499999999999997,0.0,7.0,0.0
SZ500_0038_0047,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0048,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0049,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0050,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0051,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0052,南山区,3.8,1.0,8.0,0.0
SZ500_0038_0053,南山区,0.7,0.0,2.0,0.0
SZ500_0038_0054,南山区,0.0,0.0,0.0,0.0
SZ500_0038_0055,宝安区,0.0,0.0,0.0,0.0
