grid_id,district_name,baseline_mismatch_type,service_score,affordance_morphology_score
SZ500_0032_0074,光明区,low_service_low_morph_affordance,0.0,0.4590293920228891
SZ500_0032_0075,光明区,low_service_low_morph_affordance,0.0,0.5143942636030635
SZ500_0032_0076,光明区,low_service_low_morph_affordance,0.0,0.5250470203373095
SZ500_0032_0077,光明区,low_service_low_morph_affordance,0.0275849508105163,0.4944013941569765
SZ500_0032_0078,光明区,low_service_low_morph_affordance,0.0,0.5279443238439268
SZ500_0032_0079,光明区,low_service_low_morph_affordance,0.0,0.4891303580245935
SZ500_0032_0080,光明区,low_service_low_morph_affordance,0.0,0.5220701948225231
SZ500_0032_0081,光明区,low_service_low_morph_affordance,0.0275849508105163,0.5044286231471561
SZ500_0032_0082,光明区,low_service_low_morph_affordance,0.0,0.4971948400313306
SZ500_0032_0083,光明区,low_service_low_morph_affordance,0.0,0.4938791349162662
SZ500_0032_0084,光明区,low_service_low_morph_affordance,0.0427357477123266,0.5054991352506998
SZ500_0032_0085,光明区,high_service_low_morph_affordance,0.0643797433376435,0.5327053598051772
SZ500_0032_0086,光明区,low_service_low_morph_affordance,0.0449123039030596,0.5414095047166468
SZ500_0032_0087,光明区,low_service_low_morph_affordance,0.0,0.6223489883864488
SZ500_0032_0088,光明区,low_service_low_morph_affordance,0.0,0.5509767475517912
SZ500_0032_0089,光明区,low_service_low_morph_affordance,0.0,0.5996987801016623
SZ500_0032_0090,光明区,low_service_low_morph_affordance,0.0,0.6103742866449003
SZ500_0032_0091,光明区,low_service_low_morph_affordance,0.0,0.629118273528307
SZ500_0032_0092,光明区,low_service_low_morph_affordance,0.0,0.6298379316706443
SZ500_0032_0093,光明区,low_service_low_morph_affordance,0.0,0.6116717223278645
SZ500_0032_0094,光明区,low_service_high_morph_affordance,0.0,0.6348939301650929
SZ500_0032_0095,光明区,low_service_high_morph_affordance,0.0,0.6600197989156789
SZ500_0032_0096,光明区,low_service_high_morph_affordance,0.0,0.6665406410154382
SZ500_0032_0097,光明区,low_service_high_morph_affordance,0.0,0.6866973983301117
SZ500_0032_0098,宝安区,low_service_high_morph_affordance,0.0,0.6329476275141064
SZ500_0032_0099,宝安区,low_service_low_morph_affordance,0.0,0.6324098919057864
SZ500_0033_0013,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0033_0014,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0033_0015,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0033_0016,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0033_0017,南山区,low_service_low_morph_affordance,0.0,0.4762066552320796
SZ500_0033_0018,南山区,low_service_low_morph_affordance,0.0357024621864487,0.4771523823902531
SZ500_0033_0019,南山区,low_service_low_morph_affordance,0.0,0.3947286997416497
SZ500_0033_0020,南山区,low_service_low_morph_affordance,0.0210958043323216,0.424900509834035
SZ500_0033_0021,南山区,high_service_low_morph_affordance,0.06546802143301,0.3244351657653524
SZ500_0033_0022,南山区,high_service_low_morph_affordance,0.0643797433376435,0.502853755525754
SZ500_0033_0023,南山区,low_service_low_morph_affordance,0.034074097288711,0.597291896649216
SZ500_0033_0024,南山区,low_service_high_morph_affordance,0.0,0.931903079204383
SZ500_0033_0025,南山区,low_service_high_morph_affordance,0.0,0.7288210624469018
SZ500_0033_0026,南山区,low_service_high_morph_affordance,0.0,0.6658499753536027
SZ500_0033_0027,南山区,high_service_low_morph_affordance,0.0719571679112047,0.394595905190475
SZ500_0033_0028,南山区,high_service_low_morph_affordance,0.0671004385760598,0.4493150182361797
SZ500_0033_0029,南山区,low_service_low_morph_affordance,0.034074097288711,0.5038291606293723
SZ500_0033_0030,南山区,high_service_low_morph_affordance,0.0730454460065712,0.3629582917570553
SZ500_0033_0031,南山区,high_service_low_morph_affordance,0.0649238823853268,0.3781107243708238
SZ500_0033_0032,南山区,low_service_low_morph_affordance,0.0524937807219327,0.3997477134569606
SZ500_0033_0033,南山区,high_service_low_morph_affordance,0.0995826408157253,0.4954408958041345
SZ500_0033_0034,南山区,low_service_low_morph_affordance,0.0,0.5681477710084077
SZ500_0033_0035,南山区,low_service_low_morph_affordance,0.0,0.5218021873689601
SZ500_0033_0036,宝安区,low_service_low_morph_affordance,0.0210958043323216,0.4256912769776325
SZ500_0033_0037,宝安区,low_service_low_morph_affordance,0.0281290898581996,0.440695963847497
SZ500_0033_0038,宝安区,high_service_low_morph_affordance,0.0779021753417161,0.4917548837508211
SZ500_0033_0039,宝安区,low_service_low_morph_affordance,0.0605748222491728,0.4406898879229862
SZ500_0033_0040,宝安区,high_service_low_morph_affordance,0.0692364726727885,0.4467305202339932
SZ500_0033_0041,宝安区,low_service_low_morph_affordance,0.0210958043323216,0.4246936289768251
SZ500_0033_0042,宝安区,low_service_low_morph_affordance,0.0275849508105163,0.4165775669791813
SZ500_0033_0043,宝安区,low_service_low_morph_affordance,0.0,0.536696533143424
SZ500_0033_0044,宝安区,low_service_high_morph_affordance,0.0,0.7195278630634724
SZ500_0033_0045,宝安区,low_service_high_morph_affordance,0.0,0.7325961323491247
SZ500_0033_0046,宝安区,low_service_low_morph_affordance,0.0,0.5682364906551339
SZ500_0033_0047,宝安区,low_service_low_morph_affordance,0.0,0.5908442404256803
SZ500_0033_0048,宝安区,low_service_high_morph_affordance,0.0,0.6329476275141064
SZ500_0033_0049,宝安区,low_service_low_morph_affordance,0.0,0.632177046781962
SZ500_0033_0050,宝安区,low_service_low_morph_affordance,0.0,0.6156078483861848
SZ500_0033_0051,宝安区,low_service_low_morph_affordance,0.0,0.6268507660812133
SZ500_0033_0052,宝安区,low_service_low_morph_affordance,0.0,0.6096089732766382
SZ500_0033_0053,宝安区,low_service_low_morph_affordance,0.0,0.59159290906653
SZ500_0033_0054,宝安区,low_service_low_morph_affordance,0.0,0.5598822769297299
SZ500_0033_0055,宝安区,low_service_low_morph_affordance,0.0,0.4765551735939976
SZ500_0033_0056,宝安区,low_service_low_morph_affordance,0.0,0.4724500110700361
SZ500_0033_0057,宝安区,low_service_low_morph_affordance,0.0,0.5475815894091369
SZ500_0033_0058,宝安区,low_service_low_morph_affordance,0.0,0.5077265093861418
SZ500_0033_0059,宝安区,low_service_low_morph_affordance,0.0,0.4464503035737483
SZ500_0033_0060,宝安区,low_service_low_morph_affordance,0.0275849508105163,0.3882401936183333
SZ500_0033_0061,宝安区,low_service_low_morph_affordance,0.0,0.4221591542869967
SZ500_0033_0062,宝安区,low_service_low_morph_affordance,0.0,0.3921913017903096
SZ500_0033_0063,宝安区,low_service_low_morph_affordance,0.0,0.4033082155865191
SZ500_0033_0064,宝安区,low_service_high_morph_affordance,0.0,0.8493190081947699
SZ500_0033_0065,宝安区,low_service_high_morph_affordance,0.0,0.787846431166135
SZ500_0033_0066,宝安区,low_service_high_morph_affordance,0.0,0.6841022139402214
SZ500_0033_0067,宝安区,low_service_high_morph_affordance,0.0,0.696955803998165
SZ500_0033_0068,宝安区,low_service_low_morph_affordance,0.0,0.5356665787657664
SZ500_0033_0069,宝安区,low_service_low_morph_affordance,0.0,0.5752073195777619
SZ500_0033_0070,光明区,low_service_low_morph_affordance,0.0,0.5786922023592223
SZ500_0033_0071,光明区,low_service_high_morph_affordance,0.0,0.6487133153892372
SZ500_0033_0072,光明区,low_service_low_morph_affordance,0.0,0.4789019481864182
SZ500_0033_0073,光明区,low_service_low_morph_affordance,0.0,0.4732101584375591
SZ500_0033_0074,光明区,low_service_low_morph_affordance,0.0,0.4011439037509564
SZ500_0033_0075,光明区,low_service_low_morph_affordance,0.0210958043323216,0.476298338976627
SZ500_0033_0076,光明区,low_service_low_morph_affordance,0.0210958043323216,0.4913553611230857
SZ500_0033_0077,光明区,low_service_low_morph_affordance,0.0,0.4581754836927418
SZ500_0033_0078,光明区,low_service_low_morph_affordance,0.0,0.3002716246995984
SZ500_0033_0079,光明区,low_service_low_morph_affordance,0.0,0.441533706876162
SZ500_0033_0080,光明区,low_service_low_morph_affordance,0.0210958043323216,0.51675527255956
SZ500_0033_0081,光明区,low_service_low_morph_affordance,0.0,0.5177654531709522
SZ500_0033_0082,光明区,low_service_low_morph_affordance,0.0497690332382045,0.4637061091706192
SZ500_0033_0083,光明区,low_service_low_morph_affordance,0.0,0.5180406269848136
SZ500_0033_0084,光明区,low_service_low_morph_affordance,0.0216399433800049,0.5008917062437681
SZ500_0033_0085,光明区,low_service_low_morph_affordance,0.0,0.491607733445902
SZ500_0033_0086,光明区,low_service_low_morph_affordance,0.0,0.478365389991383
SZ500_0033_0087,光明区,low_service_low_morph_affordance,0.0,0.5581764690325349
SZ500_0033_0088,光明区,low_service_low_morph_affordance,0.0,0.6197322095754162
SZ500_0033_0089,光明区,low_service_low_morph_affordance,0.0,0.6135929434140152
SZ500_0033_0090,光明区,low_service_low_morph_affordance,0.0,0.6258528199307262
SZ500_0033_0091,光明区,low_service_high_morph_affordance,0.0,0.7008004964773857
SZ500_0033_0092,光明区,low_service_high_morph_affordance,0.0,0.6686244734314215
SZ500_0033_0093,光明区,low_service_high_morph_affordance,0.0,0.6507485809924205
SZ500_0033_0094,光明区,low_service_low_morph_affordance,0.0,0.5996751996498849
SZ500_0033_0095,光明区,low_service_low_morph_affordance,0.0,0.6229143237040586
SZ500_0033_0096,光明区,low_service_low_morph_affordance,0.0,0.6230016309135771
SZ500_0033_0097,光明区,low_service_high_morph_affordance,0.0,0.6382431140009335
SZ500_0033_0098,宝安区,low_service_high_morph_affordance,0.0,0.6796943354825498
SZ500_0033_0099,宝安区,low_service_high_morph_affordance,0.0,0.6749251785675184
SZ500_0034_0013,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0034_0014,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0034_0015,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0034_0016,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0034_0017,南山区,low_service_low_morph_affordance,0.0,0.5518027227246785
SZ500_0034_0018,南山区,low_service_low_morph_affordance,0.0,0.6239956836265537
SZ500_0034_0019,南山区,low_service_low_morph_affordance,0.0210958043323216,0.5886669332387452
SZ500_0034_0020,南山区,low_service_low_morph_affordance,0.0210958043323216,0.573220146316002
SZ500_0034_0021,南山区,low_service_low_morph_affordance,0.0568023187640824,0.4565693079248866
SZ500_0034_0022,南山区,low_service_low_morph_affordance,0.0611189612968561,0.4088065273199899
SZ500_0034_0023,南山区,low_service_low_morph_affordance,0.0503131722858877,0.3031429854740068
SZ500_0034_0024,南山区,low_service_low_morph_affordance,0.0210958043323216,0.4728112787989081
SZ500_0034_0025,南山区,low_service_low_morph_affordance,0.0470523902451003,0.3877057217643959
SZ500_0034_0026,南山区,low_service_low_morph_affordance,0.0470523902451003,0.3720132734027367
SZ500_0034_0027,南山区,low_service_low_morph_affordance,0.0281290898581996,0.3922377127966349
SZ500_0034_0028,南山区,high_service_low_morph_affordance,0.0779021753417161,0.4163850671419182
SZ500_0034_0029,南山区,low_service_low_morph_affordance,0.0281290898581996,0.3446750521796303
SZ500_0034_0030,南山区,high_service_low_morph_affordance,0.0849759829615982,0.4137926938427348
SZ500_0034_0031,南山区,high_service_low_morph_affordance,0.0660162127260053,0.4115159368685192
SZ500_0034_0032,南山区,high_service_low_morph_affordance,0.0806228705801323,0.4251033937251066
SZ500_0034_0033,南山区,high_service_low_morph_affordance,0.0893290953430642,0.4495594949240478
SZ500_0034_0034,南山区,low_service_low_morph_affordance,0.0497730854835165,0.6308865660622286
SZ500_0034_0035,南山区,low_service_high_morph_affordance,0.0,0.7753283026026985
SZ500_0034_0036,南山区,low_service_low_morph_affordance,0.0,0.4867317766078784
SZ500_0034_0037,宝安区,low_service_low_morph_affordance,0.0281290898581996,0.4766583665065699
SZ500_0034_0038,宝安区,low_service_low_morph_affordance,0.0,0.4610985448610408
SZ500_0034_0039,宝安区,low_service_low_morph_affordance,0.0281290898581996,0.5244060780123116
SZ500_0034_0040,宝安区,low_service_low_morph_affordance,0.0275849508105163,0.4781558629405435
SZ500_0034_0041,宝安区,low_service_low_morph_affordance,0.0275849508105163,0.4486397344128365
SZ500_0034_0042,宝安区,low_service_low_morph_affordance,0.0411073828145889,0.2970782879043285
SZ500_0034_0043,宝安区,low_service_low_morph_affordance,0.0210958043323216,0.3107406956666675
SZ500_0034_0044,宝安区,low_service_low_morph_affordance,0.0346182363363942,0.5670738641261476
SZ500_0034_0045,宝安区,low_service_low_morph_affordance,0.0,0.6209545535449214
SZ500_0034_0046,宝安区,low_service_low_morph_affordance,0.0,0.586913751652011
SZ500_0034_0047,宝安区,low_service_low_morph_affordance,0.0,0.6182029321851515
SZ500_0034_0048,宝安区,low_service_high_morph_affordance,0.0,0.6329476275141064
SZ500_0034_0049,宝安区,low_service_low_morph_affordance,0.0,0.630876107783199
SZ500_0034_0050,宝安区,low_service_high_morph_affordance,0.0,0.6536099928844742
SZ500_0034_0051,宝安区,low_service_low_morph_affordance,0.0,0.5484415057124411
SZ500_0034_0052,宝安区,low_service_high_morph_affordance,0.0,0.6698400354055294
SZ500_0034_0053,宝安区,low_service_high_morph_affordance,0.0,0.6615809256379659
SZ500_0034_0054,宝安区,low_service_low_morph_affordance,0.0,0.5789017687115002
SZ500_0034_0055,宝安区,low_service_low_morph_affordance,0.0,0.3062933454116936
SZ500_0034_0056,宝安区,low_service_low_morph_affordance,0.0,0.3679263330322093
SZ500_0034_0057,宝安区,low_service_low_morph_affordance,0.0,0.469124956107231
SZ500_0034_0058,宝安区,low_service_low_morph_affordance,0.0357024621864487,0.4031590564445755
SZ500_0034_0059,宝安区,low_service_low_morph_affordance,0.0,0.4763636155380965
SZ500_0034_0060,宝安区,low_service_low_morph_affordance,0.0,0.4266640129616443
SZ500_0034_0061,宝安区,low_service_low_morph_affordance,0.0,0.4585117141850355
SZ500_0034_0062,宝安区,low_service_low_morph_affordance,0.0,0.4256576822924641
SZ500_0034_0063,宝安区,low_service_low_morph_affordance,0.0210958043323216,0.5017270914962609
SZ500_0034_0064,宝安区,low_service_high_morph_affordance,0.0,0.9908687768957756
SZ500_0034_0065,宝安区,low_service_high_morph_affordance,0.0,0.7130920390248947
SZ500_0034_0066,宝安区,low_service_low_morph_affordance,0.0,0.4058191435600328
SZ500_0034_0067,宝安区,low_service_low_morph_affordance,0.0,0.4490281353427295
SZ500_0034_0068,宝安区,low_service_low_morph_affordance,0.0,0.3887117279838398
SZ500_0034_0069,宝安区,low_service_low_morph_affordance,0.0,0.6149459706211025
SZ500_0034_0070,宝安区,low_service_low_morph_affordance,0.0,0.6260261203860498
SZ500_0034_0071,光明区,low_service_high_morph_affordance,0.0,0.6578172691691114
SZ500_0034_0072,光明区,low_service_low_morph_affordance,0.0,0.5170826484086005
SZ500_0034_0073,光明区,low_service_low_morph_affordance,0.0210958043323216,0.4923705396609119
SZ500_0034_0074,光明区,low_service_low_morph_affordance,0.0,0.4294770336673533
SZ500_0034_0075,光明区,low_service_low_morph_affordance,0.0210958043323216,0.4578034709533824
SZ500_0034_0076,光明区,low_service_low_morph_affordance,0.0,0.4551056697964189
SZ500_0034_0077,光明区,low_service_low_morph_affordance,0.0,0.4505328387819756
SZ500_0034_0078,光明区,low_service_low_morph_affordance,0.0,0.3023244601899575
SZ500_0034_0079,光明区,low_service_low_morph_affordance,0.0,0.3518714151884562
SZ500_0034_0080,光明区,low_service_low_morph_affordance,0.0,0.4842402217028934
SZ500_0034_0081,光明区,low_service_low_morph_affordance,0.0,0.461268650773156
SZ500_0034_0082,光明区,low_service_low_morph_affordance,0.0,0.401601265798779
SZ500_0034_0083,光明区,low_service_low_morph_affordance,0.0,0.4732341466654549
SZ500_0034_0084,光明区,low_service_low_morph_affordance,0.0,0.4618962835257979
SZ500_0034_0085,光明区,low_service_low_morph_affordance,0.0,0.4818813518978757
SZ500_0034_0086,光明区,low_service_low_morph_affordance,0.0,0.499864434401727
SZ500_0034_0087,光明区,low_service_low_morph_affordance,0.0,0.4955701838242056
SZ500_0034_0088,光明区,low_service_low_morph_affordance,0.0,0.545732454208257
SZ500_0034_0089,光明区,low_service_low_morph_affordance,0.0,0.5667450675566239
SZ500_0034_0090,光明区,low_service_low_morph_affordance,0.0,0.6239460902621692
SZ500_0034_0091,光明区,low_service_high_morph_affordance,0.0,0.637854962576136
SZ500_0034_0092,光明区,low_service_high_morph_affordance,0.0,0.6431120165838412
SZ500_0034_0093,光明区,low_service_low_morph_affordance,0.0,0.6062543647036238
SZ500_0034_0094,光明区,low_service_low_morph_affordance,0.0,0.5649465087239144
SZ500_0034_0095,光明区,low_service_low_morph_affordance,0.0,0.6217865644659701
SZ500_0034_0096,光明区,low_service_low_morph_affordance,0.0,0.6273589761854653
SZ500_0034_0097,光明区,low_service_low_morph_affordance,0.0,0.6211793903432259
SZ500_0034_0098,宝安区,low_service_high_morph_affordance,0.0,0.7344847083131605
SZ500_0034_0099,宝安区,low_service_high_morph_affordance,0.0,0.6329476275141064
SZ500_0034_0100,宝安区,low_service_high_morph_affordance,0.0,0.6329476275141064
SZ500_0035_0014,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0035_0015,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0035_0016,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0035_0017,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0035_0018,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0035_0019,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0035_0020,南山区,low_service_high_morph_affordance,0.0,0.6370260759742589
SZ500_0035_0021,南山区,high_service_low_morph_affordance,0.0915056515337972,0.5469129340086171
SZ500_0035_0022,南山区,high_service_low_morph_affordance,0.0762697581986664,0.4014371687774268
SZ500_0035_0023,南山区,low_service_low_morph_affordance,0.0,0.4804236476481497
SZ500_0035_0024,南山区,low_service_low_morph_affordance,0.0611189612968561,0.5342886043286151
SZ500_0035_0025,南山区,high_service_low_morph_affordance,0.0800787315324491,0.3770963309997923
SZ500_0035_0026,南山区,low_service_low_morph_affordance,0.0616590480992273,0.362960987705181
SZ500_0035_0027,南山区,high_service_low_morph_affordance,0.0643837955829555,0.4721202907108894
SZ500_0035_0028,南山区,low_service_low_morph_affordance,0.0470523902451003,0.4440185168329131
SZ500_0035_0029,南山区,high_service_low_morph_affordance,0.083928226960236,0.4233195275669273
SZ500_0035_0030,南山区,high_service_low_morph_affordance,0.0708688898158382,0.2513095401802561
SZ500_0035_0031,南山区,high_service_low_morph_affordance,0.0963178065296258,0.372467078116117
SZ500_0035_0032,南山区,high_service_low_morph_affordance,0.1017591970064583,0.4359710029239392
SZ500_0035_0033,南山区,high_service_low_morph_affordance,0.0725013069588879,0.3850200363719366
SZ500_0035_0034,南山区,low_service_low_morph_affordance,0.0351623753840774,0.4349236780376096
SZ500_0035_0035,南山区,low_service_low_morph_affordance,0.050861363578883,0.4293791394887294
SZ500_0035_0036,南山区,low_service_low_morph_affordance,0.0210958043323216,0.5166587599811987
SZ500_0035_0037,南山区,low_service_low_morph_affordance,0.0,0.3749963847708205
SZ500_0035_0038,南山区,low_service_low_morph_affordance,0.0,0.3791100363519178
SZ500_0035_0039,南山区,low_service_low_morph_affordance,0.0,0.3940926846832783
SZ500_0035_0040,宝安区,low_service_low_morph_affordance,0.0,0.4701933552373237
SZ500_0035_0041,宝安区,low_service_low_morph_affordance,0.0,0.412021506636107
SZ500_0035_0042,宝安区,low_service_low_morph_affordance,0.0,0.350942492496941
SZ500_0035_0043,宝安区,low_service_low_morph_affordance,0.0,0.4529282865355611
SZ500_0035_0044,宝安区,low_service_low_morph_affordance,0.0,0.5555791112903735
SZ500_0035_0045,宝安区,low_service_low_morph_affordance,0.0,0.577029147259006
SZ500_0035_0046,宝安区,low_service_low_morph_affordance,0.0,0.5149445643070146
SZ500_0035_0047,宝安区,low_service_low_morph_affordance,0.0,0.556964982235094
SZ500_0035_0048,宝安区,low_service_low_morph_affordance,0.0,0.6198206786776486
SZ500_0035_0049,宝安区,low_service_low_morph_affordance,0.0,0.5816497578235634
SZ500_0035_0050,宝安区,low_service_low_morph_affordance,0.0,0.5082263283847852
SZ500_0035_0051,宝安区,low_service_low_morph_affordance,0.0,0.5407499115815663
SZ500_0035_0052,宝安区,low_service_high_morph_affordance,0.0,0.7271184384233572
SZ500_0035_0053,宝安区,low_service_high_morph_affordance,0.0,0.6861853209163215
SZ500_0035_0054,宝安区,low_service_low_morph_affordance,0.0,0.5457021567682722
SZ500_0035_0055,宝安区,low_service_low_morph_affordance,0.0,0.4601771356935614
SZ500_0035_0056,宝安区,low_service_low_morph_affordance,0.034074097288711,0.3453154025846224
SZ500_0035_0057,宝安区,low_service_low_morph_affordance,0.0216399433800049,0.5137340852413529
SZ500_0035_0058,宝安区,low_service_low_morph_affordance,0.0,0.4734924564060713
SZ500_0035_0059,宝安区,low_service_low_morph_affordance,0.0,0.501020956948153
SZ500_0035_0060,宝安区,low_service_low_morph_affordance,0.0,0.41070068154026
SZ500_0035_0061,宝安区,low_service_low_morph_affordance,0.034074097288711,0.37398891786658
SZ500_0035_0062,宝安区,low_service_low_morph_affordance,0.0,0.4221848107811533
SZ500_0035_0063,宝安区,low_service_low_morph_affordance,0.0481406683404668,0.468708494730791
SZ500_0035_0064,宝安区,low_service_high_morph_affordance,0.0568023187640824,0.7467015034563707
SZ500_0035_0065,宝安区,low_service_low_morph_affordance,0.0,0.4848128371677328
SZ500_0035_0066,宝安区,low_service_low_morph_affordance,0.0,0.4454830269012472
SZ500_0035_0067,宝安区,low_service_low_morph_affordance,0.0,0.4071961796409375
SZ500_0035_0068,宝安区,low_service_low_morph_affordance,0.0,0.5072865027729766
SZ500_0035_0069,宝安区,low_service_low_morph_affordance,0.0,0.5496646331330053
SZ500_0035_0070,宝安区,low_service_high_morph_affordance,0.0,0.6352226472265031
SZ500_0035_0071,光明区,low_service_low_morph_affordance,0.0,0.6221951344175277
SZ500_0035_0072,光明区,low_service_low_morph_affordance,0.0,0.5026086535088297
SZ500_0035_0073,光明区,low_service_low_morph_affordance,0.0,0.5304683023309645
SZ500_0035_0074,光明区,low_service_low_morph_affordance,0.0,0.4967105596070122
SZ500_0035_0075,光明区,low_service_low_morph_affordance,0.0,0.1258025508737696
SZ500_0035_0076,光明区,low_service_low_morph_affordance,0.0,0.4028920704967055
SZ500_0035_0077,光明区,low_service_low_morph_affordance,0.0497730854835165,0.4356362345215846
SZ500_0035_0078,光明区,low_service_low_morph_affordance,0.0,0.4272724086529897
SZ500_0035_0079,光明区,low_service_low_morph_affordance,0.0,0.4255598738555551
SZ500_0035_0080,光明区,low_service_low_morph_affordance,0.0,0.5000945478574699
SZ500_0035_0081,光明区,low_service_low_morph_affordance,0.0,0.4351467806652089
SZ500_0035_0082,光明区,low_service_low_morph_affordance,0.0,0.5123796862085973
SZ500_0035_0083,光明区,low_service_low_morph_affordance,0.0,0.537714282971114
SZ500_0035_0084,光明区,low_service_low_morph_affordance,0.0,0.4365140416103261
SZ500_0035_0085,光明区,low_service_low_morph_affordance,0.0,0.5640775358722346
SZ500_0035_0086,光明区,low_service_low_morph_affordance,0.0,0.5051604286907997
SZ500_0035_0087,光明区,low_service_low_morph_affordance,0.04868480738815,0.5070972178401637
SZ500_0035_0088,光明区,low_service_low_morph_affordance,0.0,0.4855017052102183
SZ500_0035_0089,光明区,low_service_low_morph_affordance,0.0,0.56982523592704
SZ500_0035_0090,光明区,low_service_low_morph_affordance,0.0,0.6253498541128326
SZ500_0035_0091,光明区,low_service_low_morph_affordance,0.0,0.6051509725349208
SZ500_0035_0092,光明区,low_service_low_morph_affordance,0.0,0.5994225829307234
SZ500_0035_0093,光明区,low_service_low_morph_affordance,0.0,0.5818847168055784
SZ500_0035_0094,光明区,low_service_low_morph_affordance,0.0,0.5693864427050414
SZ500_0035_0095,光明区,low_service_low_morph_affordance,0.0,0.6164595176751902
SZ500_0035_0096,光明区,low_service_high_morph_affordance,0.0,0.6624594457601816
SZ500_0035_0097,光明区,low_service_low_morph_affordance,0.0,0.5572929275527684
SZ500_0035_0098,宝安区,low_service_high_morph_affordance,0.0,0.687148495894991
SZ500_0035_0099,宝安区,low_service_high_morph_affordance,0.0,0.6329476275141064
SZ500_0035_0100,宝安区,low_service_high_morph_affordance,0.0,0.6329476275141064
SZ500_0036_0015,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0036_0016,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0036_0017,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0036_0018,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0036_0019,南山区,low_service_low_morph_affordance,0.0,0.5557533110742777
SZ500_0036_0020,南山区,low_service_low_morph_affordance,0.0465447210461093,0.5184716040781233
SZ500_0036_0021,南山区,high_service_low_morph_affordance,0.1023033360541415,0.6164832295795264
SZ500_0036_0022,南山区,high_service_low_morph_affordance,0.0687328557191095,0.4185532007941721
SZ500_0036_0023,南山区,low_service_low_morph_affordance,0.04868480738815,0.6053780163483434
SZ500_0036_0024,南山区,low_service_low_morph_affordance,0.0421916086646433,0.5854443569602401
SZ500_0036_0025,南山区,low_service_low_morph_affordance,0.0449123039030596,0.3555986111818554
SZ500_0036_0026,南山区,low_service_low_morph_affordance,0.0557180929140279,0.3623052467396362
SZ500_0036_0027,南山区,low_service_low_morph_affordance,0.0627473261945938,0.3553326207347961
SZ500_0036_0028,南山区,high_service_low_morph_affordance,0.0876966782000144,0.4098587322140882
SZ500_0036_0029,南山区,low_service_low_morph_affordance,0.0297615070012493,0.4936865753518664
SZ500_0036_0030,南山区,high_service_low_morph_affordance,0.0800787315324491,0.4411986593988899
SZ500_0036_0031,南山区,low_service_low_morph_affordance,0.0286732289058828,0.4957453553801985
SZ500_0036_0032,南山区,low_service_low_morph_affordance,0.0622396569956028,0.57542697539838
SZ500_0036_0033,南山区,low_service_high_morph_affordance,0.0210958043323216,0.6503263147240901
SZ500_0036_0034,南山区,high_service_low_morph_affordance,0.0957736674819426,0.3823212411590001
SZ500_0036_0035,南山区,low_service_low_morph_affordance,0.0535415367232949,0.3990827461530253
SZ500_0036_0036,南山区,low_service_low_morph_affordance,0.0210958043323216,0.3916580274434996
SZ500_0036_0037,南山区,low_service_low_morph_affordance,0.0,0.4880653247940879
SZ500_0036_0038,南山区,low_service_low_morph_affordance,0.0,0.5150098420088035
SZ500_0036_0039,南山区,low_service_low_morph_affordance,0.0,0.4165718577364476
SZ500_0036_0040,宝安区,low_service_low_morph_affordance,0.0,0.4552974491924922
SZ500_0036_0041,宝安区,low_service_low_morph_affordance,0.0,0.4600310459263964
SZ500_0036_0042,宝安区,low_service_low_morph_affordance,0.0,0.3410771071398959
SZ500_0036_0043,南山区,low_service_low_morph_affordance,0.034074097288711,0.473384141948547
SZ500_0036_0044,宝安区,low_service_low_morph_affordance,0.0470523902451003,0.4934901728811813
SZ500_0036_0045,宝安区,low_service_low_morph_affordance,0.0,0.5924061835353523
SZ500_0036_0046,南山区,low_service_low_morph_affordance,0.0,0.5345988824158173
SZ500_0036_0047,宝安区,low_service_low_morph_affordance,0.0,0.4789060391235278
SZ500_0036_0048,宝安区,low_service_low_morph_affordance,0.0,0.5292565840362683
SZ500_0036_0049,宝安区,low_service_low_morph_affordance,0.0,0.5436333671124248
SZ500_0036_0050,宝安区,low_service_low_morph_affordance,0.0281290898581996,0.5257414206061679
SZ500_0036_0051,宝安区,low_service_low_morph_affordance,0.0,0.630555530036269
SZ500_0036_0052,宝安区,low_service_low_morph_affordance,0.0,0.5600959710565441
