candidate_id,year,source_file,source_category,source_encoding,source_row_number,raw_id,name,type,typecode,address,lon_wgs84,lat_wgs84,coordinate_source,coordinate_status,province,city,district,adcode,category_primary,category_secondary,category_tertiary,raw_tel_present,candidate_group,candidate_classes,candidate_confidence,match_text_snippet,dedup_key,review_label,review_reason,is_core_service,is_extended_service,is_false_positive,reviewer,review_date
8237f9158f698d40,2016,深圳市2016/csv/深圳市2016医疗保健服务.csv,医疗保健服务,utf-8-sig,5697,,芊懿宠物美容,宠物诊所,90701,坂田环城南路万科第五园八期113铺(近坂雪岗大道和环城南路),114.071953,22.615038,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙岗区,440307,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL|A_GROOMING,high,芊懿宠物美容 宠物诊所 90701 坂田环城南路万科第五园八期113铺(近坂雪岗大道和环城南路) 医疗保健服务 动物医疗场所 宠物诊所,0167cc1561178f88,,,,,,,
3679c676dadb5614,2016,深圳市2016/csv/深圳市2016医疗保健服务.csv,医疗保健服务,utf-8-sig,6046,,瑞美宠物美容,动物医疗场所,90700,梅林路135-3号,114.046585,22.567396,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,福田区,440304,医疗保健服务,动物医疗场所,动物医疗场所,no,A_high_confidence,A_MEDICAL|A_GROOMING,high,瑞美宠物美容 动物医疗场所 90700 梅林路135-3号 医疗保健服务 动物医疗场所 动物医疗场所,ef3661a3a6c1b9d7,,,,,,,
827f966d40c0037b,2016,深圳市2016/csv/深圳市2016医疗保健服务.csv,医疗保健服务,utf-8-sig,6085,,G&T宠物美容训练中心,宠物诊所,90701,埔尾路5号,114.103714,22.538313,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,福田区,440304,医疗保健服务,动物医疗场所,宠物诊所,no,A_high_confidence,A_MEDICAL|A_GROOMING,high,G&T宠物美容训练中心 宠物诊所 90701 埔尾路5号 医疗保健服务 动物医疗场所 宠物诊所,03b519cbb0f177c3,,,,,,,
8bf3fc2e00565aa3,2016,深圳市2016/csv/深圳市2016医疗保健服务.csv,医疗保健服务,utf-8-sig,6296,,百变宠物美容工作室,医疗保健服务场所,90000,春晖苑丁单元405室(彩德城旁边、金盾剧院后面),114.068733,22.542006,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,福田区,440304,医疗保健服务,医疗保健服务场所,医疗保健服务场所,yes,A_high_confidence,A_GROOMING,high,百变宠物美容工作室 医疗保健服务场所 90000 春晖苑丁单元405室(彩德城旁边、金盾剧院后面) 医疗保健服务 医疗保健服务场所 医疗保健服务场所,f1d3a97c300323a3,,,,,,,
1758c644ce4c835a,2016,深圳市2016/csv/深圳市2016医疗保健服务.csv,医疗保健服务,utf-8-sig,6402,,狗仔队宠物美容店,医疗保健服务场所,90000,上梅林广夏路华府馨居B16号铺位,114.060822,22.566698,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,福田区,440304,医疗保健服务,医疗保健服务场所,医疗保健服务场所,yes,A_high_confidence,A_GROOMING,high,狗仔队宠物美容店 医疗保健服务场所 90000 上梅林广夏路华府馨居B16号铺位 医疗保健服务 医疗保健服务场所 医疗保健服务场所,6555c1333a4ad064,,,,,,,
2ae23f4118448675,2016,深圳市2016/csv/深圳市2016医疗保健服务.csv,医疗保健服务,utf-8-sig,6669,,波比宠物宠物美容,医疗保健服务场所,90000,上沙商业大街上沙小商品市场,114.030327,22.523479,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,福田区,440304,医疗保健服务,医疗保健服务场所,医疗保健服务场所,no,A_high_confidence,A_GROOMING,high,波比宠物宠物美容 医疗保健服务场所 90000 上沙商业大街上沙小商品市场 医疗保健服务 医疗保健服务场所 医疗保健服务场所,9ca8ca19215042b1,,,,,,,
5786d5531e7b7eca,2016,深圳市2016/csv/深圳市2016医疗保健服务.csv,医疗保健服务,utf-8-sig,7668,,宠物美容诊疗中心,宠物诊所,90701,八卦一路北段鹏益花园3栋裙楼2楼,114.094658,22.560335,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,福田区,440304,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL|A_GROOMING,high,宠物美容诊疗中心 宠物诊所 90701 八卦一路北段鹏益花园3栋裙楼2楼 医疗保健服务 动物医疗场所 宠物诊所,82a6552bf1670910,,,,,,,
bc394679b827039a,2016,深圳市2016/csv/深圳市2016医疗保健服务.csv,医疗保健服务,utf-8-sig,7794,,为爱宠宠物护理专门店,动物医疗场所,90700,埔尾路5-1号,114.103638,22.538305,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,福田区,440304,医疗保健服务,动物医疗场所,动物医疗场所,yes,A_high_confidence,A_MEDICAL|A_GROOMING,high,为爱宠宠物护理专门店 动物医疗场所 90700 埔尾路5-1号 医疗保健服务 动物医疗场所 动物医疗场所,ee9785afec2a179d,,,,,,,
8e659b8586be9ef9,2016,深圳市2016/csv/深圳市2016医疗保健服务.csv,医疗保健服务,utf-8-sig,8372,,波仔宠物美容,医疗保健服务,90700,宝岗路1-3号,114.112167,22.556927,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,罗湖区,440303,医疗保健服务,动物医疗场所,医疗保健服务,yes,A_high_confidence,A_MEDICAL|A_GROOMING,high,波仔宠物美容 医疗保健服务 90700 宝岗路1-3号 医疗保健服务 动物医疗场所 医疗保健服务,a4187ba18ba97b05,,,,,,,
832f95cbbf884fc7,2016,深圳市2016/csv/深圳市2016医疗保健服务.csv,医疗保健服务,utf-8-sig,11078,,贵宾之家宠物美容(创业路),动物医疗场所,90700,和平路190号附近,114.027954,22.658062,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,动物医疗场所,no,A_high_confidence,A_MEDICAL|A_GROOMING,high,贵宾之家宠物美容(创业路) 动物医疗场所 90700 和平路190号附近 医疗保健服务 动物医疗场所 动物医疗场所,6b3089f4e71e56c8,,,,,,,
2ee20b9c9d60e5ea,2016,深圳市2016/csv/深圳市2016医疗保健服务.csv,医疗保健服务,utf-8-sig,12755,,狗爸爸宠物美容店,动物医疗场所,90700,工业路15附近,113.867371,22.580738,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,宝安区,440306,医疗保健服务,动物医疗场所,动物医疗场所,yes,A_high_confidence,A_MEDICAL|A_GROOMING,high,狗爸爸宠物美容店 动物医疗场所 90700 工业路15附近 医疗保健服务 动物医疗场所 动物医疗场所,e72b11305296d7e4,,,,,,,
21303bc336228669,2016,深圳市2016/csv/深圳市2016医疗保健服务.csv,医疗保健服务,utf-8-sig,12819,,好幸福宠物美容院,医疗保健服务场所,90000,福永街道政丰南路瑞景聚德大厦1层,113.824379,22.668343,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,宝安区,440306,医疗保健服务,医疗保健服务场所,医疗保健服务场所,no,A_high_confidence,A_GROOMING,high,好幸福宠物美容院 医疗保健服务场所 90000 福永街道政丰南路瑞景聚德大厦1层 医疗保健服务 医疗保健服务场所 医疗保健服务场所,70aa101deb404d04,,,,,,,
ec78c101dd7d387c,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,21,,旺旺动物医院（工业路）,宠物诊所,090701,工业西路１７７号天龙大厦,114.013707,22.655834,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,旺旺动物医院（工业路） 宠物诊所 090701 工业西路１７７号天龙大厦 医疗保健服务 动物医疗场所 宠物诊所,5be335908950c2ac,,,,,,,
f95756668b79b991,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,68,,瑞鹏宠物医院,宠物诊所,090701,,114.030738,22.653164,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,瑞鹏宠物医院 宠物诊所 090701  医疗保健服务 动物医疗场所 宠物诊所,959a1e32e2514a14,,,,,,,
b967a919392c38fc,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,105,,风润宠物医院,宠物诊所,090701,龙华人民路３２３８,114.028459,22.641619,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,风润宠物医院 宠物诊所 090701 龙华人民路３２３８ 医疗保健服务 动物医疗场所 宠物诊所,96431897646b8454,,,,,,,
68365140cac569ad,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,121,,新杰宠物诊所,宠物诊所,090701,,114.050649,22.690166,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,no,A_high_confidence,A_MEDICAL,high,新杰宠物诊所 宠物诊所 090701  医疗保健服务 动物医疗场所 宠物诊所,553c4059619c072d,,,,,,,
ef08570e614a5de0,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,174,,爱恬宠物诊所民治店,宠物诊所,090701,龙华镇民治大道,114.046073,22.606583,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,no,A_high_confidence,A_MEDICAL,high,爱恬宠物诊所民治店 宠物诊所 090701 龙华镇民治大道 医疗保健服务 动物医疗场所 宠物诊所,19a88b8115d3e28e,,,,,,,
545c8778f31169f2,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,203,,鸿奕宠物服务中心,宠物诊所,090701,,114.04274,22.604156,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,鸿奕宠物服务中心 宠物诊所 090701  医疗保健服务 动物医疗场所 宠物诊所,616334e5f6f15214,,,,,,,
2cb1e87e538d6714,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,222,,五洲宠物诊所,宠物诊所,090701,,114.031144,22.660428,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,五洲宠物诊所 宠物诊所 090701  医疗保健服务 动物医疗场所 宠物诊所,eaa50d9df69a5d7f,,,,,,,
acfe77cde75d19ee,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,247,,大浪街道动植物防疫检疫中心,动物医疗场所,090700,富隆特工业园大浪街道华兴路２号,113.999302,22.680327,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,动物医疗场所,no,A_high_confidence,A_MEDICAL,high,大浪街道动植物防疫检疫中心 动物医疗场所 090700 富隆特工业园大浪街道华兴路２号 医疗保健服务 动物医疗场所 动物医疗场所,bd0ad85d69126097,,,,,,,
8eaa5940ce5b8488,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,258,,宝龙动物医院,宠物诊所,090701,龙环二路１３６,114.030869,22.661518,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,no,A_high_confidence,A_MEDICAL,high,宝龙动物医院 宠物诊所 090701 龙环二路１３６ 医疗保健服务 动物医疗场所 宠物诊所,5eb5926e5db31f0d,,,,,,,
844f139e95b75e66,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,340,,深圳市澳洲宠物医院龙华分院,宠物诊所,090701,梅陇路６０３,114.029691,22.635024,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,深圳市澳洲宠物医院龙华分院 宠物诊所 090701 梅陇路６０３ 医疗保健服务 动物医疗场所 宠物诊所,6ef48308e6812f97,,,,,,,
3a35a809d43a1810,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,348,,好好宠物诊所,宠物诊所,090701,,114.042715,22.604146,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,好好宠物诊所 宠物诊所 090701  医疗保健服务 动物医疗场所 宠物诊所,5470f6ea232cd7bf,,,,,,,
6a2203a454156483,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,352,,龙翔宠物诊所（民塘路）,宠物诊所,090701,,114.025065,22.630301,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,龙翔宠物诊所（民塘路） 宠物诊所 090701  医疗保健服务 动物医疗场所 宠物诊所,b176722ffdbcde90,,,,,,,
beb935d8606fc368,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,353,,宠尚宠物,宠物诊所,090701,,114.019992,22.633543,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,no,A_high_confidence,A_MEDICAL,high,宠尚宠物 宠物诊所 090701  医疗保健服务 动物医疗场所 宠物诊所,14cac97d870ca59b,,,,,,,
72af55c6254ecce9,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,488,,龙翔宠物诊所（江围新村南）,宠物诊所,090701,观澜大道１５９,114.043332,22.707506,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,龙翔宠物诊所（江围新村南） 宠物诊所 090701 观澜大道１５９ 医疗保健服务 动物医疗场所 宠物诊所,be740c2de7c95eb8,,,,,,,
411be7c4fb60297e,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,489,,观澜街道犬类狂犬病免疫注射点,动物医疗场所,090700,观澜大道３３５,114.054547,22.715288,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,动物医疗场所,no,A_high_confidence,A_MEDICAL,high,观澜街道犬类狂犬病免疫注射点 动物医疗场所 090700 观澜大道３３５ 医疗保健服务 动物医疗场所 动物医疗场所,daea3f731918d8b5,,,,,,,
ff9f9ff0bc3e233b,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,490,,观澜街道动植物防疫检疫中心,动物医疗场所,090700,观澜大道３３５,114.054545,22.715289,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,动物医疗场所,no,A_high_confidence,A_MEDICAL,high,观澜街道动植物防疫检疫中心 动物医疗场所 090700 观澜大道３３５ 医疗保健服务 动物医疗场所 动物医疗场所,1471e2b1d1a87130,,,,,,,
c4383a22fa44bd14,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,508,,雅雍宠物医药有限公司,动物医疗场所,090700,新区新区大道４１号,114.036834,22.601832,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,动物医疗场所,no,A_high_confidence,A_MEDICAL,high,雅雍宠物医药有限公司 动物医疗场所 090700 新区新区大道４１号 医疗保健服务 动物医疗场所 动物医疗场所,e2071cc79f7a8718,,,,,,,
3c9a55eedb0c9917,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,636,,康佳动物诊所,宠物诊所,090701,,114.021341,22.662787,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,康佳动物诊所 宠物诊所 090701  医疗保健服务 动物医疗场所 宠物诊所,8b09ffe50ba4a12c,,,,,,,
08bc7dc5d16b1a7b,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,662,,鸿奕宠物,宠物诊所,090701,,114.042776,22.604227,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,鸿奕宠物 宠物诊所 090701  医疗保健服务 动物医疗场所 宠物诊所,3b4d9e449702b46d,,,,,,,
1cd37c31b3c915c4,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,672,,中国比利时牧羊犬俱乐部,动物医疗场所,090700,大浪街道陶吓村,114.005157,22.649285,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,动物医疗场所,no,A_high_confidence,A_MEDICAL,high,中国比利时牧羊犬俱乐部 动物医疗场所 090700 大浪街道陶吓村 医疗保健服务 动物医疗场所 动物医疗场所,fa81192e0e84930b,,,,,,,
3d35a92d1fc32cae,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,731,,爱贝思宠物医院,宠物诊所,090701,,114.030379,22.654592,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,爱贝思宠物医院 宠物诊所 090701  医疗保健服务 动物医疗场所 宠物诊所,c59aece0d1b13736,,,,,,,
0a19831f4c56cabf,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,732,,龙翔宠物医院,宠物诊所,090701,,114.033117,22.658253,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,龙翔宠物医院 宠物诊所 090701  医疗保健服务 动物医疗场所 宠物诊所,45d2df914705fd51,,,,,,,
c6658b0d7383c4cf,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,746,,佳佳宠物诊所,宠物诊所,090701,,114.02098,22.650914,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,佳佳宠物诊所 宠物诊所 090701  医疗保健服务 动物医疗场所 宠物诊所,93123a6e1109d5c1,,,,,,,
53a2cc8736017f33,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,813,,京信宠物,动物医疗场所,090700,樟坑一区９８－１,114.036462,22.613789,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,动物医疗场所,no,A_high_confidence,A_MEDICAL,high,京信宠物 动物医疗场所 090700 樟坑一区９８－１ 医疗保健服务 动物医疗场所 动物医疗场所,ccbeb53ea6dfa2d5,,,,,,,
ae606bfd5ee227ca,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,822,,佳佳宠物,宠物诊所,090701,龙峰一路２６３,114.029154,22.643295,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,佳佳宠物 宠物诊所 090701 龙峰一路２６３ 医疗保健服务 动物医疗场所 宠物诊所,539b4c797711b576,,,,,,,
823dfbbcf0881ff1,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,831,,慈爱宠物医院（维仕视力提升东南）,宠物诊所,090701,梅龙大道５３８,114.030837,22.635973,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,慈爱宠物医院（维仕视力提升东南） 宠物诊所 090701 梅龙大道５３８ 医疗保健服务 动物医疗场所 宠物诊所,fb6e224f33f9acf5,,,,,,,
730f4f3671bd1512,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,832,,小脚印宠物沙龙,动物医疗场所,090700,龙峰二路３４,114.029743,22.638021,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,动物医疗场所,yes,A_high_confidence,A_MEDICAL,high,小脚印宠物沙龙 动物医疗场所 090700 龙峰二路３４ 医疗保健服务 动物医疗场所 动物医疗场所,d60964e53e45aa65,,,,,,,
832270b5580a9fcf,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,876,,深圳市宠康动物诊所,宠物诊所,090701,,114.037992,22.62584,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,龙华区,440309,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,深圳市宠康动物诊所 宠物诊所 090701  医疗保健服务 动物医疗场所 宠物诊所,f60bf58ddf7c01f6,,,,,,,
f0fcc0982e0f67ec,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,936,,诺德宠物诊所,宠物诊所,090701,前海路３６９－６９,113.903485,22.511504,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,南山区,440305,医疗保健服务,动物医疗场所,宠物诊所,no,A_high_confidence,A_MEDICAL,high,诺德宠物诊所 宠物诊所 090701 前海路３６９－６９ 医疗保健服务 动物医疗场所 宠物诊所,2e45cd3a648133ad,,,,,,,
4d270cd89a47a1c6,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,971,,蓝精灵宠物医院（海昌街）,宠物诊所,090701,海昌街１０１之９－１０,113.920612,22.486557,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,南山区,440305,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,蓝精灵宠物医院（海昌街） 宠物诊所 090701 海昌街１０１之９－１０ 医疗保健服务 动物医疗场所 宠物诊所,a91c3657576a3a56,,,,,,,
85cad678620d826d,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,972,,瑞鹏宠物医院蛇口分院,宠物诊所,090701,望海路１０８９－１１,113.922951,22.485285,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,南山区,440305,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,瑞鹏宠物医院蛇口分院 宠物诊所 090701 望海路１０８９－１１ 医疗保健服务 动物医疗场所 宠物诊所,b46afad95d51e3c5,,,,,,,
f4deac7bd9d35358,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,987,,福康宠物美容之家,动物医疗场所,090700,学府路１１３－１３,113.922431,22.527452,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,南山区,440305,医疗保健服务,动物医疗场所,动物医疗场所,yes,A_high_confidence,A_MEDICAL|A_GROOMING,high,福康宠物美容之家 动物医疗场所 090700 学府路１１３－１３ 医疗保健服务 动物医疗场所 动物医疗场所,3c12c9e6f0eb8fa4,,,,,,,
ae23b04fa5279b63,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,1006,,皇家宠物医院西部院,宠物诊所,090701,南新路２０１４号２层,113.919311,22.526412,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,南山区,440305,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,皇家宠物医院西部院 宠物诊所 090701 南新路２０１４号２层 医疗保健服务 动物医疗场所 宠物诊所,ed5a1d4c2a18403e,,,,,,,
30cbb7c4225e2cda,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,1042,,五洲宠物医院,宠物诊所,090701,工业七路３－１,113.936478,22.495371,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,南山区,440305,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,五洲宠物医院 宠物诊所 090701 工业七路３－１ 医疗保健服务 动物医疗场所 宠物诊所,83950236df90061c,,,,,,,
f1d528533095e281,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,1055,,瑞鹏宠物医院后海分院,宠物诊所,090701,后海大道２３０５,113.93196,22.50924,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,南山区,440305,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,瑞鹏宠物医院后海分院 宠物诊所 090701 后海大道２３０５ 医疗保健服务 动物医疗场所 宠物诊所,77413953b97571b6,,,,,,,
426fbc8644a48069,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,1083,,爱宁宠物医院,宠物诊所,090701,东滨路３１８７－２,113.926383,22.504245,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,南山区,440305,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,爱宁宠物医院 宠物诊所 090701 东滨路３１８７－２ 医疗保健服务 动物医疗场所 宠物诊所,65c6cc312e363a20,,,,,,,
ffbad93851f55ac1,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,1102,,乐诚宠物生活馆,宠物诊所,090701,工业八路２５７－１－１,113.92255,22.499849,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,南山区,440305,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL|A_RETAIL,high,乐诚宠物生活馆 宠物诊所 090701 工业八路２５７－１－１ 医疗保健服务 动物医疗场所 宠物诊所,ed584a2e91301d04,,,,,,,
50b92fcd4a1fc699,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,1114,,康德宠物医院（南新路）,宠物诊所,090701,南新路３０３６,113.920117,22.537586,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,南山区,440305,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,康德宠物医院（南新路） 宠物诊所 090701 南新路３０３６ 医疗保健服务 动物医疗场所 宠物诊所,d152a6afd935645f,,,,,,,
edfaa5e4193dfdae,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,1148,,光景宠物医院（怡海花园东北）,宠物诊所,090701,后海大道２２８９,113.931955,22.508861,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,南山区,440305,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,光景宠物医院（怡海花园东北） 宠物诊所 090701 后海大道２２８９ 医疗保健服务 动物医疗场所 宠物诊所,66a41427b779b773,,,,,,,
6249bde9f3582f21,2014,深圳市2014/csv/2014医疗保健服务.csv,医疗保健服务,utf-8-sig,1164,,侨城宠物医院,宠物诊所,090701,沙河东路东华大厦Ａ１０４,113.966054,22.547052,LON/LAT_legacy,in_shenzhen_bounds,广东省,深圳市,南山区,440305,医疗保健服务,动物医疗场所,宠物诊所,yes,A_high_confidence,A_MEDICAL,high,侨城宠物医院 宠物诊所 090701 沙河东路东华大厦Ａ１０４ 医疗保健服务 动物医疗场所 宠物诊所,1eecfc361baae38a,,,,,,,
