year,category,relative_path,encoding,column_count,columns,chosen_lon_field,chosen_lat_field,coordinate_system_guess,coordinate_note,sample_rows_scanned,pet_keyword_hits_in_sample,first_pet_keyword_hit,schema_signature_id
2016,餐饮服务,深圳市2016/csv/深圳市2016餐饮服务.csv,utf-8-sig,13,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|LON|LAT|TYPECODE|BASETYPE|SUBTYPE|CATEGORY,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,4763,10,猫小茶 | 科技路富利臻大厦a9铺 |  | 广东省 | 深圳市 | 南山区 | 440305 | 113.949493,135945c69946
2017,事件活动,深圳市2017/csv/2017事件活动.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,13,0,,2a5b0a2eb200
2017,交通设施服务,深圳市2017/csv/2017交通设施服务.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,1,停车场 | 绘猫路182号附近 |  | 广东省 | 深圳市 | 宝安区 | 440306 | 20170831195025.7314299,2a5b0a2eb200
2017,住宿服务,深圳市2017/csv/2017住宿服务.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,5,深圳懒猫之家青年旅舍 | 学府路118号阳光棕榈阁25栋 | 18818866306 | 广东省 | 深圳市 | 南山区 | 440305 | 20170831201237.910384,2a5b0a2eb200
2017,体育休闲服务,深圳市2017/csv/2017体育休闲服务.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,15,夜猫 | 中环二路向东140米 |  | 广东省 | 深圳市 | 龙华区 | 440309 | 20170831201002.3523673,2a5b0a2eb200
2017,公共设施,深圳市2017/csv/2017公共设施.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,4028,0,,2a5b0a2eb200
2017,公司企业,深圳市2017/csv/2017公司企业.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,3,天猫仓库 | 和秀西路66号濠成工业园A1栋一楼 |  | 广东省 | 深圳市 | 宝安区 | 440306 | 20170831204937.9552697,2a5b0a2eb200
2017,医疗保健服务,深圳市2017/csv/2017医疗保健服务.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,73,龙翔宠物服务中心 | 西乡大道333-15号 |  | 广东省 | 深圳市 | 宝安区 | 440306 | 20170831214719.3627785,2a5b0a2eb200
2017,商务住宅,深圳市2017/csv/2017商务住宅.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,0,,2a5b0a2eb200
2017,地名地址信息,深圳市2017/csv/2017地名地址信息.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,0,,2a5b0a2eb200
2017,室内设施,深圳市2017/csv/2017室内设施.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,4247,0,,2a5b0a2eb200
2017,摩托车服务,深圳市2017/csv/2017摩托车服务.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,232,1,建兴摩托车维修 | 公明镇楼村社区绘猫路45号 |  | 广东省 | 深圳市 | 宝安区 | 440306 | 20170831211227.1878135,2a5b0a2eb200
2017,政府机构及社会团体,深圳市2017/csv/2017政府机构及社会团体.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,8,深圳市公安局光明分局机动训练大队警犬中队 | S33南光高速与S33南光高速出口交叉口东南150米 |  | 广东省 | 深圳市 | 宝安区 | 440306 | 20170831203823.6384704,2a5b0a2eb200
2017,汽车服务,深圳市2017/csv/2017汽车服务.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,6,永驰二手车 | 沙井镇上寮村107国道旁训犬学校附近 |  | 广东省 | 深圳市 | 宝安区 | 440306 | 20170831203706.8499341,2a5b0a2eb200
2017,汽车维修,深圳市2017/csv/2017汽车维修.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,4232,2,新源鑫汽车维修 | 绘猫路179-1号附近 | 13714333963 | 广东省 | 深圳市 | 宝安区 | 440306 | 20170831195154.2558501,2a5b0a2eb200
2017,生活服务,深圳市2017/csv/2017生活服务.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,3,猫屋天福0862便民服务点 | 福永和平玻璃围新村北十巷3号101 |  | 广东省 | 深圳市 | 宝安区 | 440306 | 20170831205357.5536312,2a5b0a2eb200
2017,科教文化服务,深圳市2017/csv/2017科教文化服务.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,5,深圳翔鹏宠物警犬学校 | 沙井镇上寮村107国道旁 | 0755-25488898;0755-27272158;15112556720 | 广东省 | 深圳市 | 宝安区 | 440306 | 20170831200847.7010894,2a5b0a2eb200
2017,购物服务,深圳市2017/csv/2017购物服务.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,4,新雄丰商行 | 光明新区公明镇楼村第一工业区绘猫路165号 | 0755-27117297;13823335605 | 广东省 | 深圳市 | 宝安区 | 440306 | 20170831211314.1973156,2a5b0a2eb200
2017,购物服务_1,深圳市2017/csv/2017购物服务_1.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,15,派多格宠物(澳城店) | 后海滨路2013-17号附近 |  | 广东省 | 深圳市 | 南山区 | 440305 | 20170831213256.472503,2a5b0a2eb200
2017,通行设施,深圳市2017/csv/2017通行设施.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,0,,2a5b0a2eb200
2017,道路附属设施,深圳市2017/csv/2017道路附属设施.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,372,0,,2a5b0a2eb200
2017,金融保险服务,深圳市2017/csv/2017金融保险服务.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,2,中国邮政储蓄银行ATM | 南边坑九巷与绘猫路交叉口东南50米 |  | 广东省 | 深圳市 | 宝安区 | 440306 | 20170831210831.8792732,2a5b0a2eb200
2017,风景名胜,深圳市2017/csv/2017风景名胜.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,2826,4,淘淘乐宠物公园 | 白石路京基百纳广场东武警部队东边 | 13509611068;13714914946 | 广东省 | 深圳市 | 南山区 | 440305 | 20170831204138.4913132,2a5b0a2eb200
2017,餐饮服务,深圳市2017/csv/2017餐饮服务.csv,utf-8-sig,15,NAME|ADDRESS|TELEPHONE|PROVINCE|CITY|COUNTY|CODE|TIMESTAMP|LON|LAT|TYPECODE|大类|中类|小类|geometry,LON,LAT,legacy_or_unknown,prefer legacy_or_unknown pair after bounds validation,5000,1,小馋猫烤肉拌饭(海城路) | 西乡街道海城路182号白金假日公寓一层032铺 | 18704556878 | 广东省 | 深圳市 | 宝安区 | 440306 | 20170831200406.3361646,2a5b0a2eb200
2018,事件活动,深圳市2018/csv/2018_事件活动.csv,utf-8-sig,38,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,4,0,,8cd264ab596c
2018,交通设施服务,深圳市2018/csv/2018_交通设施服务.csv,utf-8-sig,38,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,3,440311 | 绘猫路174附近 | 光明区 | [] | 公明 | [] | 755 | 深圳市,8cd264ab596c
2018,住宿服务,深圳市2018/csv/2018_住宿服务.csv,utf-8-sig,40,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|typecode_X|typecode_Y|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,5,440311 | 南边坑九巷与绘猫路交叉口西南50米 | 光明区 | [] | 公明 | [] | 755 | 深圳市,38ffc9444de9
2018,体育休闲服务,深圳市2018/csv/2018_体育休闲服务.csv,utf-8-sig,38,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,3,440311 | 楼村一巷与绘猫路交叉口东南100米 | 光明区 | [] | 公明 | [] | 755 | 深圳市,8cd264ab596c
2018,公共设施,深圳市2018/csv/2018_公共设施.csv,utf-8-sig,38,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,0,,8cd264ab596c
2018,公司企业,深圳市2018/csv/2018_公司企业.csv,utf-8-sig,40,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|typecode_X|typecode_Y|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,1,440311 | 光明区新湖街道楼村绘猫路39号101 | 光明区 | [] | 公明 | [] | 755 | 深圳市,38ffc9444de9
2018,医疗保健服务,深圳市2018/csv/2018_医疗保健服务.csv,utf-8-sig,38,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,9,440311 | 光明区Y027(绘猫路) | 光明区 | [] | 公明 | [] | 755 | 深圳市,8cd264ab596c
2018,商务住宅,深圳市2018/csv/2018_商务住宅.csv,utf-8-sig,38,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,0,,8cd264ab596c
2018,地名地址信息,深圳市2018/csv/2018_地名地址信息.csv,utf-8-sig,40,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|typecode_X|typecode_Y|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,0,,38ffc9444de9
2018,室内设施,深圳市2018/csv/2018_室内设施.csv,utf-8-sig,38,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,0,,8cd264ab596c
2018,摩托车服务,深圳市2018/csv/2018_摩托车服务.csv,utf-8-sig,38,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,223,2,440311 | 光明区绘猫路63号附近 | 光明区 | [] | 公明 | [] | 755 | 深圳市,8cd264ab596c
2018,政府机构及社会团体,深圳市2018/csv/2018_政府机构及社会团体.csv,utf-8-sig,40,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|typecode_X|typecode_Y|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,5,440311 | S33南光高速与S33南光高速出口交叉口东南150米 | 光明区 | 光明公安分局机动训练大队警犬中队 | 公明 | [] | 755 | 深圳市,38ffc9444de9
2018,汽车服务,深圳市2018/csv/2018_汽车服务.csv,utf-8-sig,38,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,4,440311 | 光明新区绘猫路新嘉虹商场北50米 | 光明区 | [] | 公明 | [] | 755 | 深圳市,8cd264ab596c
2018,汽车维修,深圳市2018/csv/2018_汽车维修.csv,utf-8-sig,40,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|typecode_X|typecode_Y|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,4156,1,440311 | 公明办事处公明楼村第一工业区绘猫路 | 光明区 | [] | 公明 | [] | 755 | 深圳市,38ffc9444de9
2018,汽车销售,深圳市2018/csv/2018_汽车销售.csv,utf-8-sig,40,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|typecode_X|typecode_Y|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,2855,2,440309 | 华荣路59号亿康商务大厦1层天猫汽车 | 龙华区 | [] | 龙华 | [] | 755 | 深圳市,38ffc9444de9
2018,生活服务,深圳市2018/csv/2018_生活服务.csv,utf-8-sig,38,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,2,440311 | 光明区新湖街道楼村绘猫路175号 | 光明区 | [] | 公明 | [] | 755 | 深圳市,8cd264ab596c
2018,科教文化服务,深圳市2018/csv/2018_科教文化服务.csv,utf-8-sig,40,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|typecode_X|typecode_Y|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,7,440311 | 南边坑九巷与绘猫路交叉口南50米 | 光明区 | [] | 公明 | [] | 755 | 深圳市,38ffc9444de9
2018,购物服务,深圳市2018/csv/2018_购物服务.csv,utf-8-sig,40,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|typecode_X|typecode_Y|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,2,440309 | 上塘地铁站A出口直行左转300米中海锦城374商铺猫立坊 | 龙华区 | [] | 龙华 | [] | 755 | 深圳市,38ffc9444de9
2018,通行设施,深圳市2018/csv/2018_通行设施.csv,utf-8-sig,38,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,0,,8cd264ab596c
2018,道路附属设施,深圳市2018/csv/2018_道路附属设施.csv,utf-8-sig,38,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,644,0,,8cd264ab596c
2018,金融保险服务,深圳市2018/csv/2018_金融保险服务.csv,utf-8-sig,40,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|typecode_X|typecode_Y|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,3,440311 | 楼村一巷与绘猫路交叉口东北50米 | 光明区 | [] | 公明 | [] | 755 | 深圳市,38ffc9444de9
2018,风景名胜,深圳市2018/csv/2018_风景名胜.csv,utf-8-sig,38,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,3126,0,,8cd264ab596c
2018,餐饮服务,深圳市2018/csv/2018_餐饮服务.csv,utf-8-sig,38,adcode|address|adname|alias|business_a|children|citycode|cityname|discount_n|distance|entr_locat|event|exit_locat|gridcode|groupbuy_n|id|importance|lon|lat|match_|name|navi_poiid|parent|pcode|pname|poiweight|postcode|recommend|shopid|shopinfo|tag|tel|typename|typecode|大类|中类|小类|geometry,lon,lat,gcj02,prefer gcj02 pair after bounds validation,5000,1,440306 | 壆岗新安路15号(天猫小店旁) | 宝安区 | [] | 沙井 | [] | 755 | 深圳市,8cd264ab596c
2019,事件活动,深圳市2019/csv/2019_事件活动.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5,0,,fb39afea8e47
2019,交通设施服务,深圳市2019/csv/2019_交通设施服务.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,0,,fb39afea8e47
2019,住宿服务,深圳市2019/csv/2019_住宿服务.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,11,"B0FFHTV4K1 | 深圳核儿猫舍 | [] | 住宿服务;住宿服务相关;住宿服务相关 | 100000 | 宝源南路深业新岸线11号楼 | 113.873762,22.560247 | []",fb39afea8e47
2019,体育休闲服务,深圳市2019/csv/2019_体育休闲服务.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,28,"B0HKZZRZ25 | 猫大人精酿啤酒烧烤吧 | [] | 体育休闲服务;娱乐场所;酒吧 | 080304 | 招商街道太子路71-19振兴大厦A座101 | 113.915477,22.486893 | 18622995330;15111416758",fb39afea8e47
2019,公共设施,深圳市2019/csv/2019_公共设施.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,4412,1,"B0HRV7Y5Y5 | 公共洗手间 | [] | 公共设施;公共厕所;公共厕所 | 200300 | 光明区南边坑九巷与绘猫路交叉口北100米楼村社区公园 | 113.920776,22.783068 | []",fb39afea8e47
2019,公司企业,深圳市2019/csv/2019_公司企业.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,12,"B0FFL27SM4 | 猫王智能科技有限公司 | [] | 公司企业;公司;公司 | 170200 | 新和社区福园一路35号天瑞工业园A1栋5楼 | 113.782972,22.677500 | 0755-27826835",fb39afea8e47
2019,医疗保健服务,深圳市2019/csv/2019_医疗保健服务.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,193,"B0HK3SKX7Z | 瑞鹏宠物医院(荔湾分院) | [] | 医疗保健服务;动物医疗场所;宠物诊所 | 090701 | 前海路恒立心海花园4栋165号 | 113.894970,22.501877 | []",fb39afea8e47
2019,商务住宅,深圳市2019/csv/2019_商务住宅.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,2,"B0H3ZYDPR8 | 猫科中心 | [] | 商务住宅;商务住宅相关;商务住宅相关 | 120000 | 宝源路与悦和五街交叉口南约80米 | 113.858182,22.572686 | []",fb39afea8e47
2019,地名地址信息,深圳市2019/csv/2019_地名地址信息.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,0,,fb39afea8e47
2019,室内设施,深圳市2019/csv/2019_室内设施.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,5000,0,,fb39afea8e47
2019,摩托车服务,深圳市2019/csv/2019_摩托车服务.csv,utf-8-sig,21,id|name|tag|type|typecode|address|location|tel|pcode|pname|citycode|cityname|adcode|adname|photos|LON84|LAT84|大类|中类|小类|geometry,LON84,LAT84,wgs84,prefer wgs84 pair after bounds validation,207,2,"B0FFGCNHZP | 顺发车行 | [] | 摩托车服务;摩托车维修;摩托车维修|生活服务;维修站点;维修站点 | 040200|071200 | 绘猫路47号 | 113.924552,22.779998 | []",fb39afea8e47
